id	detected_lang	score	text
8124	en	0.9753	McDonald's Oviedo Uría\nDescripción de la oferta\nVive la experiencia de trabajar en McDonald's.\nSi te gusta la atención al cliente, tenemos oportunidades de empleo para ti incluso si es tu primera experiencia profesional.\n¿Qué buscamos?\nNuestra pasión son nuestros clientes, y tu sonrisa fundamental para conectar con ellos.\nSatisfacción por el trabajo bien hecho.\nTrabajo en equipo. Buen ambiente de trabajo y compañerismo en nuestros restaurantes.\n¿Te ves reflejado/a?\nEstas son las ventajas de trabajar con nosotros:\nContrato de trabajo indefinido a tiempo parcial\nFlexibilidad en el horario según tu disponibilidad para compatibilizarlo con tu vida personal\nFormación a cargo de la empresa\nOportunidades de ascenso y desarrollo. El 100% de las promociones son internas.\nAmbiente dinámico y en el que participarás en las diferentes áreas del restaurante\nMcDonald's, el trabajo que va contigo\nRequisitos\nDisponibilidad completa para trabajar fines de semana
7543	en	0.9406	"Offer Description\nTHE TECHNICAL UNIVERSITY OF CARTAGENA ANNOUNCES A CALL FOR TENDERS FOR THE RECRUITMENT OF THE FOLLOWING TECHNICAL SUPPORT PERSONNEL FOR R&D+I ACTIVITIES TECHNICAL SUPPORT STAFF GROUP II IN THE RESEARCH LINE IMPLEMENTATION OF AGRONOMIC SOIL AGRONOMIC SOIL CONDITIONING PRACTICES.(C-030/24) (more information: )\nCATEGORY: GROUP II. Graduate (University degree, Technical Engineer or equivalent).\nREQUIRED QUALIFICATION: University degree, Technical Agronomist Engineer or Mechanic\nDEDICATION: Part time 20 h/w, Monday to Thursday from 9 am to 2 pm.\nGROSS ANNUAL REMUNERATION: The employee will receive an annual gross remuneration of 13835,52 euros\nTITLE OF RESEARCH: Implementation of agronomic soil conditioning practices\nDURATION: The duration of this contract will be linked to the availability of the budget for the of the aforementioned line of research.\nCurrent R&D&I activities:\n""Innovative agricultural practices to contribute to the improvement of the environment and biodiversity in the Mar Menor area"".\nBiodiversity in the environment of the Mar Menor"", reference number NEWAGROMARMENOR_32, has the support of the Fundación\nBiodiversity Foundation of the Ministry for Ecological Transition and the Demographic Challenge, through the Demographic Challenge, through the Call for Aid for Restoration and Environmental Improvement in Agriculture, to contribute to the environmental improvement in agriculture, to contribute to the recovery of the ecological functionality of the Mar Menor. the ecological functionality of the Mar Menor Budgetary item 30.05.18.9723 541A 642.10 (code:2023/00307/001)\nTASKS TO BE PERFORMED:\n- Development and evaluation of automation and control equipment.\n- Management of work teams.\n- Preparation of technical documents.\n- Laboratory measurements\nPlace of job: ETSIA, School of Agricultural Engineering, at UPCT\nRequirements\nResearch Field Agricultural sciences » Agronomics Education Level Bachelor Degree or equivalent\nSkills/Qualifications\nTASKS TO BE PERFORMED:\n- Development and evaluation of automation and control equipment.\n- Management of work teams.\n- Preparation of technical documents.\n- Laboratory measurements\nInternal Application form(s) needed\nAnnex II_candidate_application_form_2.pdf\nEnglish\n(183.25 KB - PDF)\nAdditional Information\nBenefits\nGROSS ANNUAL REMUNERATION: The employee will receive an annual gross remuneration of 13835,52 euros\nEligibility criteria\nIn order to be admitted to the selective process, applicants must meet the following requirements meet the following requirements for participation:\na) Have Spanish nationality or be a national of one of the other Member States of the European Union. States to which, by virtue of International Treaties signed by the European Union and ratified by European Union and ratified by Spain, the free movement of workers is applicable, under the terms established in workers in the terms established in the Treaty establishing the European Community.\nThe spouse, of whatever nationality, of Spanish persons or nationals of other member states of the European Union may also apply, provided that they are not legally separated and their descendants and also those of the spouse, provided that they are not legally separated, are under the age of 21 years or older than that age but are dependent.\nLikewise, foreigners will be able to participate who, although not included in the previous paragraphs, legally reside in Spain, and are in possession of the documents that habilitate them to reside and access the labour market without restrictions.\nb) Be at least sixteen years of age and not exceed, if applicable, the maximum age for retirement.\nretirement age.\nc) Not suffer from any illness or be affected by any physical or mental limitation that is incompatible with the\nincompatible with the performance of the corresponding functions.\nd) Not to have been dismissed, by means of disciplinary proceedings, from the service of any Public Administrations, nor be disqualified for the performance of public functions.\ne) Be in possession of the degree required in each case, with the possibility of requiring a specific university degree if so established in the description of the position. In the case of qualifications obtained abroad, the applicant must be in possession of the credential possession of the credential that accredits its homologation.\nf) The selected applicant will assume the obligations established by the financing organization the funding body of the R&D&I activity associated with the contract.\nSelection process\nForm: Interested parties wishing to participate shall do so by using the application form attached to this call as Annex II and which may be found at the website . (english version in this website- file information appart)\nPlace of presentation. Those who wish to take part in this call for applications must submit the application through the Electronic Registry of the Universidad Politécnica Polytechnic University of Cartagena at the following e-mail address , using digital certificate, electronic ID, or other electronic certificate recognized by the University. It is necessary to have installed and updated the Autofirma program in your computer.\nThe certificates accepted by the Universidad Politécnica de Cartagena are available at the following address available at the following address:\nIn case that, for technical reasons, the UPCT Electronic Office does not work, communications addressed to it can be submitted at the following e-mail address: . electronic address .\nOnly foreign citizens who do not have electronic means to do so, will submit their request through the Electronic Registry of the at the electronic of Cartagena at the electronic address .\nDocumentation: The following documentation shall be attached to the application:\na) Copy of the Academic Degree required in the call. If the degree is being issued, a certificate from the corresponding organization must be presented as a substitute document, with express indication of having paid the fees for the same. In the case of foreign degrees, the corresponding homologation of the Ministry of Education must be accredited, in accordance with the provisions of Royal Decree 967/2014, of November 21.\nb) Copy of academic certification corresponding to the qualification, issued or\nprovided by the academic entity. In the case of degrees obtained at the Universidad Politécnica de Cartagena may authorize the University to access the same.\nc) Curriculum.\nd) Documentation accrediting the merits alleged in the curriculum. Said documentation will be presented numbered and ordered in accordance with the list contained in the curriculum vitae\nThe documents that so require must be submitted together with their corresponding official translation into Spanish. The merits alleged and not sufficiently accredited, in the opinion of the Evaluation Commission, will not be taken into account.\nPAYMENT OF FEES: The application form shall state the payment code, followed by the name of the applicant and the amount in the space provided. For more information on fees, please consult the UPCT's electronic bulletin board ( ).\nOnce the period to present applications has finished, the Vice Rector for Research, Knowledge Transfer and Dissemination will call the Selection Commission responsible for proposing a resolution for the post; it will be formed by at least the following members:\n- President: The Vice Rector for Research, Knowledge Transfer and Dissemination or person she delegates in. Catalina Egea Gilabert.\n- Member 1: The Researcher in Charge of the research project. Maria del Carmen Martínez Ballesta\n- Member 2: A lecturer from the Department where the contracted person will work. José Miguel Molina Martínez\n- Secretary: A civil servant from the Unit for Research and Technological Transfer. Ana María García Clemente.\nSelecting candidates will consist in valuing the declared and duly justified merits of the candidates; it may be agreed, if so considered appropriate, to carry out a personal interview with all or some of the candidates. The Commission will especially value training, professional experience, and adequate research experience for the project, as well as the merits indicated in Annex I.\nDocumentation accrediting merits which has been presented after the presentation period for applications will not be taken into account.\nThose merits that are declared in the curriculum vitae, but which are not duly justified will not be valued. Those merits that although duly justified but which are not listed in the curriculum vitae will not be valued either.\nMERITS TO BE VALUED AND CRITERIA FOR EVALUATION:\n- Academic record: 20%.\n- Specific training courses: 10%.\n- Level of German B2: 10%.\n- Experience in the subject area of the job: 30%.\n- Personal interview: 30%.\nAdditional comments\nINSTRUCTIONS FOR SUBMITTING THE APPLICATION:\nOnce the participation fees have been paid, submit the application in accordance with the terms and conditions ( ).\nApplications submitted abroad may be submitted through the corresponding diplomatic or consular representations. Bank proof of payment of the fees must be attached to the application. ( )\nMERITS TO BE VALUED AND CRITERIA FOR EVALUATION:\n- Academic record: 20%.\n- Specific training courses: 10%.\n- Level of German B2: 10%.\n- Experience in the subject area of the job: 30%.\n- Personal interview: 30%. Website for additional job details\nWork Location(s)\nNumber of offers available 1 Company/Institute School of Agronomic Engineering at Technical University of Cartagena Country Spain State/Province Murcia City Cartagena Postal Code 30202 Street P.º Alfonso XIII, 48\nWhere to apply Website\nContact State/Province\nMurcia City\nCartagena Website\nStreet\nPlaza Cronista Isidoro Valverde s/n Postal Code\n30202 E-Mail\nopect@upct.es\nSTATUS: EXPIRED"
5713	en	0.9888	OKU is a boutique collection of soulfully-curated laidback luxury hotels, created for the modern traveller. It is inspired by the namesake Japanese concept of ‘inner space’ – creating inspiring experiences and beautiful environments where guests can reconnect discover their inner selves.\nOKU Ibiza is one of the first in OKU’s collection, recently awarded the best hotel in the Balearic Islands by Conde Nast Traveller in 2022, and the 5th best hotel in Spain. Our goal is to provide guests with first-class service in a design-focussed yet relaxed space, where they can relax, revitalise and awaken their senses.\nWe are committed to sourcing the best of local and international talent, and we are currently actively seeking the perfect candidate for the position of Hostess.\nLocation: Ibiza (Spain)\nWhat do we offer to you?\nBeing part of a new and growing international and award-winning brand - named Best New Brand at the Hospitality Design Awards in 2021.\nA luxurious and beautiful working environment, named one of the best new hotels in the world by Conde Nast Traveller.\nWorking with a vibrant and diverse team, who are committed and enthusiastic about their goal.\nWe foster our talent and growth opportunities by encouraging initiative, leadership, excellence and new, and promoting professional development in the company.\nA remuneration and benefits package according to your profile.\nConsciously committed to the community, ensuring all members are looked after in a respectful and collaborative way.\nWhat do we expect from you?\nThat you offer a perfect balance of exceptional comfort with first class service.\nThat you have the responsibility of ensuring, within our possibilities, the maximum satisfaction of the client during their stay, among others.\nThat you provide a high level of English and Spanish (knowledge of other languages will be valued), advanced computer knowledge of the programs necessary for the development of the position (Hotel Management, Word, Excel, ...), sympathy, kindness, good presence, orientation commercial and experience in 5 * hotels (valuable).\nThat you lead your work in accordance with the OKU philosophy.\nHave fun and feel passionate about your work.\nWork permit to work in the EU / Ibiza.
7993	en	0.9876	Job Description:\nIn the field of grid integration, UL carries out measurements and evaluations to determine grid code compliance in the field of renewable energies (wind turbines, internal combustion engines, solar inverters, storage systems etc.)\nThe measurements are required for planning grid connections and verifying applicable limits, but they also allow an exact analysis of the electrical behavior of the generation units and systems, which is important for their design, development and optimization.\nAs our global footprint continues to spread across the world, we are looking for an experienced Electrical Engineer, to join our teams in Ansoáin, Navarra.\nThe successful engineer will be working in hybrid mode, managing customer projects in Spain and also in other EU countries and traveling to conduct or witness tests at client sites (around 25% time).\nResponsibilities:\nAs a Renewables Engineer, you will:\nWork in a project team\nPrepare measurement equipment in our laboratory\nInstall and operate measuring equipment at customer sites (e.g. wind farms)\nUse of our mobile test facility to simulate grid faults (LVRT/HVRT)\nCheck evaluation and plausibility of the measurement data\nWe offer the possibility to grow depending on your strengths. For example, project management, software development, becoming a technical expert, commercial activities, e.g. supporting sales, etc.\nPlease send us a copy of your CV in English.\nWe are looking forward to meeting you!\nQualifications:\nUniversity Degree in Engineering, Engineering Technology, Industrial Technology, Manufacturing Technology\nStrong interest in renewables engineering, energy conversion sysytems; drive and willingness to work witin an international team supporting international client projects\nKeen to learn from other more senior team members, share information, gather inputs and insights\nAbility to travel nationally and internationally in Europe i.e. for prototype testing. Driver's license holder\nAbility to work at heights / confined space\nFluent level of Spanish and intermediate level of English\nExcellent communication skills, verbally and in writing, with both colleagues and Clients\nClient-centric, Agile, Collaborative, taking pride and striving for excellence\nAbout Us:\nA global leader in applied safety science, UL Solutions transforms safety, security, and sustainability challenges into opportunities for customers in more than 100 countries. UL Solutions delivers testing, inspection and certification services, together with software products and advisory offerings, that support our customers' product innovation and business growth.\nThe UL Certification Marks serve as a recognized symbol of trust in our customers' products and reflect an unwavering commitment to advancing our safety mission.\nWe help our customers innovate, launch new products and services, navigate global markets and complex supply chains, and grow sustainably and responsibly into the future.\nFrom the adoption of electrification to the enablement of 5G and new mobility, we collectively look toward new frontiers, working for a safer world.​ Our science is your advantage.\nMission: Working for a safer world\nAbout the Team: Our comprehensive portfolio of renewable energy solutions helps stakeholders plan, design, finance, build, invest, operate, maintain, and manage wind both on land and offshore, and solar throughout the project lifecycle and across the value chain. Working at UL Solutions means you will be part of a team delivering proven science, expert engineering, and innovative solutions that address the unique challenges of these industries.
7993	en	0.9876	En GAES una marca Amplifon trabajamos en un entorno abierto e inclusivo, el valor que aportas siempre será importante para nosotros.\nQueremos que seas parte de nuestro equipo, cada día contribuirás a crear impacto y cambiar la vida de millones de personas y que redescubran las emociones del sonido. ¡Hazlo Posible!\n¿Qué buscamos?\nBuscamos un/a Administrativo/a Comercial para unirse al equipo de nuestro centro auditivo de Gijón-Pl Humedal, podrás contribuir con tu talento en el horario de lunes a viernes de 9:30 a 14:00 y 16:00 a 19:30.\nTu día a día consistirá en las siguientes funciones:\n-Gestión y administración: apertura y cierre de caja, inventario, facturación, generar presupuestos, realización y recepción de pedidos\n-Atención al cliente: asesoramiento y venta de accesorios\n-Gestión de llamadas, planificación de agenda, confirmación de citas y seguimiento telefónico a clientes\n-Colaborar en actividades de marketing: gestión de CRM, telemarketing, campañas\nPorque pensamos siempre en ti, estos serán algunos de tus beneficios:\n-Porque sabemos que te apasionará ayudar a redescubrir las emociones del sonido por eso te ofrecemos becas para estudiar Audiología\n-Tu cumpleaños es un día especial y sabemos que te gusta celebrarlo por eso te ofrecemos el día libre por tu cumpleaños\n-Pensamos en tu bienestar y queremos que siempre estés a gusto por eso tienes a tu disposición un coaching personal o psicólogo\n-Compaginar la vida familiar es importante para nosotros y por eso tendrás horarios especiales en días señalados de Navidad\n- Retribución flexible, sácale provecho a tu salario y su exención fiscal, te ofrecemos opciones como seguro médico, guardería, transporte, formación\n-Porque tu crecimiento profesional es importante, pensamos en tu futuro y tendrás oportunidades de desarrollar tu carrera en diferentes departamentos\n“Amplifon, Nº 1 en Top Employers 2024”\n¡Forma parte de #LifeatAmplifon y redescubramos juntos las emociones del sonido!
7031	en	0.9911	We are looking for a Sales Manager in the Canary Islands, Spain, to join our international B2B brand RateHawk, develop our business and make the travel world better together!\nThis is a remote position for candidates located in the Canary Islands, Spain.\nJob Responsibilities\nActively promote our international project in assigned territory;\nDevelop and implement sales activities and hit the sales targets to achieve growth and expand presence in assigned territory;\nSign-up new partners and provide them with extended training of our system;\nInitiate an API deals with the potential and existing partners;\nBuild and maintain a strong, long-lasting relationship with new partners;\nPrepare, execute, and manage the commercial deals with the partners including the execution of required document flow and technical setup;\nAccount clients until the first purchase is made;\nControl of compliance with commercial conditions by partners including the payment flow;\nProvide market & competitive environment analysis;\nProvide comprehensive reporting.\nRequirements\nRelevant experience. Ideally, 2-5 years experience in the travel industry and excellent knowledge of the country`s travel market; specialized in sales management or business development of B2B travel companies;\nLanguage knowledge. Fluent in Spanish and English.\nCompetence in API technology deals;\nPersonal skills. Proactive, ambitious, motivated, action-oriented, results-focused, appetite for innovative technology, comfortable with fast-changing business environment, teamplayer;\nAnalytical skills. Used to data-driven decision-making, metrics-driven and good with numbers;\nInternational mindset. Ability to understand and work across a wide range of cultural contexts reflecting ETG’s global presence;\nReadiness for business trips. 40 – 50% of working time might be required for market visits.\nBenefits\nCompetitive salary;\nCareer growth opportunities and a corporate culture that encourages professional development;\nComplex and innovative product;\nAmbitious team of professionals;\nLearning: seminars, trainings and conferences. If you want to participate in a conference, we will help to organize it;\nFlexible timetable — we don’t require you to be online at 09:00 sharp. You can start work at a time that suits you;\nCorporate discounts on hotels and other services.
9030	en	0.9866	Company Description\nRank International/YoBrands makes up part of the digital business of The Rank Group PLC with an expanding online and offline gambling portfolio focused on online bingo, casino, and sports betting.\nWith 4 leading brands: Yobingo, YoCasino, YoSports and Enracha our goal is to provide entertainment to our customers with our websites and apps, so they can access our products from their mobile phones, tablets, and computers.\nOur company offers our own bingo and slots software and more than 2000 games from the best game providers. With teams in Barcelona, Ceuta and Malta, we always strive to bring joy and security to our customers. We are always looking to create innovative experiences and encourage our colleagues to grow within the company.\nLook at our careers site to find out more:\nJob Description\nThis is not a remote working role, you will be required to have eligibility to live/work in Ceuta.\nThe Digital Graphic Designer will be responsible for analysing and improving YoBrands’ existing offsite acquisition-focused channels and landing pages as well as for designing new ones on demand. This profile would be also responsible for creating inspiring and captivating visuals for on- and offsite promotional campaigns, CRM, social media and other channels for our brands for the Spanish and (upcoming) International market.\nAs a Digital Graphic Designer, you should:\nParticipate in meetings and stand-ups reporting changes and progress\nBe a gatekeeper of the brands and the design quality\nCollaborate with product, marketing, CRM, TECH and other teams to deliver brand-consistent Customer Journeys through the designs you provide.\nPrioritize workload according to business goals and ensure deadlines are met\nWork with the Commercial team on promotional concepts and produce high-quality designs\nDesign, maintain and optimize our brands’ acquisition channels such as Social Media, Landing Pages, Blogs, and Newsletters\nDevelop all types of graphic content (in multiple formats) across all channels and brands: Graphic support with promotional visuals such as banners, ads, landing page assets, internal marketing, video, and social media content\nCollaborate in the creation and optimization of Brand Manuals and guidelines\nCollaborate in the improvement and animation of our brand mascot (3D edition – nice to have)\nQualifications\nFluent in Spanish and proficiency in English\nDigital graphic design and/or UI/UX focused training\nGood knowledge of task tracking systems e.g. JIRA / Trello / Asana, etc.\nAdobe CC (Photoshop, Illustrator)\nKnowledge of Premiere or After Effects (other animation tools will be an asset)\nWordPress and/or other CMS knowledge\nBasic HTML/CSS knowledge\nExperience working in cross-functional teams\n3D design (Blender or similar)\nBasic Figma knowledge (or similar UI tools)\nAdditional Information\nYou’re probably wondering outside of a fun, exciting and varied role – what else do you get? You’ll get a fantastic salary combined with some leading benefits. Wellbeing@Rank is important to us too... From hybrid working and colleague support networks to menopause support and weekly PepTalks, we’re here for you.\nWe’ll also invest in your growth by providing development opportunities, leadership training and cutting-edge industry certifications so you have the tools and resources to help you work, win and grow with us.\nImmerse yourself in new cultures and gain international exposure through our global business. Collaborate with colleagues from around the globe.\nThe Rank Group are committed to being an inclusive employer, ensuring that we better understand and meet the needs and requirements of our candidates and customers.\nWe aim to do this by facilitating fair and equal access to our services. If you require a reasonable adjustment to be made, please reach out to let us know ahead of your interview.
5750	en	0.992	Are you passionate about marketing and social media? We are looking for a dynamic, creative individual to join our team as a Marketing & Social Media Manager.\nTareas\nDevelop creative marketing strategies.\nManage social media accounts.\nCollaborate on innovative campaigns.\nAnalyze metrics for optimization.\nOrder printing materials.\nCurate promotional designs with freelancers\nRequisitos\nGood level of English and Spanish.\nCreativity & attention to detail.\nProficiency in social media & digital marketing.\nExcellent communication & organization skills.\nBeneficios\nHalf-day during the season, with potential for year-round involvement.\nQ premium group Ibiza SL
8129	en	0.9865	Job Description\nIt's an exciting time to be part of the IFF family. We are a global leader in taste, scent and nutrition, offering our customers a broader range of natural solutions and accelerating our growth strategy. IFF is very excited to welcome a new Transfer Price Analyst to our team, and we hope it's you!\nMain responsibilities:\nMonitor Legal Entities results to ensure compliance with Transfer Price Policy and Guidelines and perform price adjustments if needed.\nMaintain the Transfer Pricing systems and perform the analysis and the proper treatment of the financial information.\nCalculate and set Transfer Prices of intercompany transactions globally in compliance with the Transfer Pricing Policy and Guidelines\nPrepare monthly Transfer Pricing reports.\nSupport Tax Organization in all regions with Transfer Price documentation, particularly during tax audits.\nProvide input and support to the Global TP Team searching for improvements to the process.\nEnsure proper agreements are in place for all Legal Entities\nParticipate in special projects (SAP Implementation, supply chain optimization, business integration/separation, etc.)\nJob Requirements\nQualifications:\nUniversity degree in Accounting/Finance/economics\nTransfer Pricing - Tax Experience (3+ years)\nAdvanced knowledge of SAP\nGood Microsoft Office skills\nBusiness proficiency in English\nOOXP knowledge will be considered as a plus.\nAdditional languages will be considered a plus.\nAccounting and financial reporting experience will be considered a plus.\nCore competencies:\nProactive attitude: Be able to make realistic proposals that enhance the performance of the team.\nGood planning & organizing skills.\nProblem solving attitude.\nAttention to detail.\nTeam worker.\nCan-do attitude.\nNetworking; ability to effectively work with a wide variety of organizations and people.\nFlexibility to get rapidly adjusted to new situations in a continuous changing environment.\nIFF is an Equal Opportunity Employer.\nAt IFF, we believe that your uniqueness unleashes our potential. We value the diverse mosaic of the ethnicity, national origin, race, age, sex or veteran status. We strive for inclusive workplace that allows each of our colleagues to bring their authentic self to work regardless of their religion, gender identity & expression, sexual orientation, or disability.\nVisit IFF.com/careers/workplace-diversity-and-inclusion to learn more.
7011	en	0.9443	"Barceló Group is a family-owned company founded in 1931 by Simón Barceló in Mallorca (Spain). Our expansion to the world's major destinations, along with our clear growth strategy, has allowed us to position ourselves as the 2nd largest chain in Spain and one of the top 30 in the world in terms of the number of rooms.\nOur commitment to ensuring the satisfaction of our visiting guests and the well-being of our entire team has been rewarded with the ""Best Hotel Management Company in the World"" award at the latest edition of the World Travel Awards, considered the Oscars of the international tourism sector.\nCurrently, Barceló Hotel Group has 270 urban and resort hotels with 4 and 5 stars, totaling over 60,000 rooms distributed in 24 countries. These hotels are marketed under four brands that allow us to provide our guests with a clear differentiating value in terms of both quality and service:\nRoyal Hideaway Luxury Hotels & Resorts\nBarceló Hotels & Resorts\nOccidental Hotels & Resorts\nAllegro Hotels\nAll of the above, combined with a clear spirit of sustainable improvement, enables us to look towards the future with optimism, always backed by the strength and international presence that have characterized the Barceló Group throughout its more than 90 years of business trajectory. Do you want to be part of our story? Join our team!\nWhat will you do?\nColaborar en la recepción de los clientes y ayudarles a acomodarse en caso de ser necesario. • Ayudar en la atención directa al cliente para el consumo de bebidas o comidas. • Participar en la preparación, montaje y desmontaje de los servicios. • Colaborar en las tareas de conservación y mantenimiento de su zona y útiles de trabajo.\nWhat are we looking for?\nFormación: Ciclo Formativo Grado Medio en Hostelería. Formación en APPCC obligatoria. • Experiencia: mínimo un año en puesto similar. • Idiomas: Inglés Alto. • Valorables conocimientos en: hostelería. • Capacidad de trabajo en equipo. • Tolerancia al estrés. • Agilidad y equilibrio. • Imagen personal cuidada. • Buenas habilidades sociales. • Orientación al cliente.\nBenefits for you?\n*You will have the opportunity to work in a flexible, collaborative, and responsible work environment, surrounded by the best colleagues.\nWhy limit yourself to one location when you can move between countries and work in different areas of the company? At Barceló Hotel Group, we offer you geographical mobility and the chance to gain knowledge about various products and services throughout your career.\nWe understand that a committed and experienced team is essential for growth. That's why we have specific career plans available in different areas of the company, which you can join.\n*You will have access to the best training programs in the market, tailored to your position within the company. Additionally, because we strongly believe in personal development, we provide a wide range of open training activities through our Barceló Campus e-learning platform.\nWe invite you to explore Barceló Responsible, our Corporate Responsibility brand. This initiative encompasses numerous actions related to social, economic, and environmental development in all the locations where our company operates. We want you to join us in our commitment to building a better future!\nAs one of our greatest challenges is ensuring your happiness, being part of the Barceló Hotel Group team comes with additional advantages and benefits, including:\n1. Exclusive discounts on hotels and travel for you, your family, and friends.\n2. Access to a health insurance policy with numerous advantages and special conditions for the Barceló group.\n3. Ongoing discounts with various companies related to leisure and free time.\n4. Special offers with product and service companies.\n5. Exclusive agreements with different training and business schools."
5705	en	0.9911	Calling all tourism pros based in Spain!\nWe are seeking digital experienced and helpful individuals like you to join our diverse team of Sales Reps. So if you've got the right to work in Spain (plus residency in Mallorca) and speak English plus Polish, keep on reading! You can find all necessary documents\nABOUT OUR OFFER\nYou will receive a competitive package with a base salary and the opportunity to earn high commission based on your sales achievements.\nA company iPad & uniform are of course standard.\nWork week of 39 hours with minimum 1.5 days off (depending on role or destination, this could be 2 days off)\n22 days of Holiday (on a full year) + we give you two extra days (on your Birthday and one Happy day)\nDiscounts and multiple offers with TUI Club De Benefits\nOption to obtain a discounted private health insurance\nWe pay you for all training days completed plus free access to our TUI Learning Hub, TUI Skills Academy & language lessons.\nGet involved with charity and sustainability initiatives like the TUI Care Foundation and complimentary access to our dedicated WeCare Team & 24/7 Wellbeing Hub.\nWe offer permanent or seasonal contracts, but either way you can level up your career with growth opportunities tailored to your unique skills and expertise.\nABOUT YOU\nA highly motivated, target driven & sales focused individual.\nA true people person - confident communicating and selling to international guests.\nDigital know-how, willing to learn the demands of the job, the technology needed to do it and all about our incredible products & services.\nFlexibility and adaptability in a fast-paced environment are key, as well as the ability to work well both independently and as part of a diverse team.\nYou are fully conversational in English and Polish, plus a driving license and own car is mandatory.\nABOUT THE JOB\nYou will significantly drive Revenue & Margin through 1:1 sales, welcome meetings & personalised recommendations on TUI Experiences.\nYou will help maximise sales opportunities by uncovering guests needs and matching them with TUI's Experiences, using your expert destination and product knowledge.\nYou will also be responsible for meeting your Sales objectives and tracking your performance using our Digital tools & platforms.\nYou will support our customers by answering questions, helping them use our App and website for experiences booking and service-related needs.\nWe love to see your uniqueness shine through and inspire the future of travel. If you would like to read more about what Diversity & Inclusion means to us simply visit\n#TUIDestinationJobs #TUIJobsAbroad #TUIJobs #Summer24IsComing #LetsTUIit
7554	en	0.9858	Do you want to work in a young environment and with the freedom to do what you really like? We are a cocktail bar and we are looking for you to join\nPosition Bartender\nLanguages required English\nVenue type Lounge, Cocktail bar\nWorking hours Full Time\nContract type Season\nSe necesita Bartender para local joven.\nSi tienes ganas de aprender en un ambiente divertido y con Libertad de realizar lo que más te guste contacta con nosotros.\nPosibilidad de alojamiento.\nMandacarú Cocktails&Coffee needs a charismatic bartender for its dynamic team at our busy cocktail bar, serving guests our famous cocktails. Work in a young and carefree environment. We will always do our best for you to adapt to the team and we will help you where necessary. We have lodging.ll
5591	pt	0.8859	Se precisa oficiala de Peluquería a media jornada de martes a sábado de 9. 30 a 13. 30 h con posibilidad de jornada completa.
5591	pt	0.8859	Descripción :\nEmpresa líder en servicios de limpieza en Ibiza busca contratar personal dedicado y confiable para unirse a nuestro equipo. Nos especializamos en mantener entornos limpios y seguros para nuestros clientes en Ibiza.\nDescripción del trabajo\nRealizar tareas de limpieza en diferentes espacios, como apartamentos turísticos y villas de lujo.\nSeguir protocolos de limpieza establecidos para garantizar resultados de alta calidad.\nMantener un ambiente de trabajo limpio y ordenado.\nOfrecemos\n1500 euros netos al mes.\nHoras extras pagadas.\nIncorporación inicial de Marzo a Noviembre 2024 con posibilidad de consolidar en contrato de 12 meses.\nRequisitos mínimos :\nExperiencia previa en limpieza.\nCapacidad para trabajar de forma autónoma y en equipo.\nDisponibilidad para trabajar en horarios flexibles, incluidos fines de semana si es necesario.\nResidencia en Ibiza o disponibilidad para trasladarse a la isla.\nValorable carnet de conducir.
8675	en	0.9838	Información de División: Synerlink, a division of the Packaging Platform at Barry-Wehmiller, is an international supplier of dairy and other food filling solutions. Synerlink is a recognized leader in the design and manufacturing of state-of-the-art integrated packaging lines, offering technological solutions to the food industry from packaging design conception and throughout the life of the production line, with a continuous focus on performance optimization. The comprehensive packaging lines provided by the division offer a wide range of solutions, including thermoforming-filling-sealing lines and filling-sealing (preformed containers) lines, filling and dosing modules, as well as robotic end-of-line solutions. With over 80 years of experience in materials, design, hygiene, and dosing, Synerlink supports large corporations as well as independent producers in more than 50 countries across 5 continents in the design, execution, and production of rigid filling and packaging solutions for the food industry. Our culture offers all Team Members the opportunity to actively work on their development, offering personalized career paths. The culture of the division is founded on inclusion, equity, and diversity. Barry-Wehmiller is a global group with diversified industrial activities that provides technical consulting and manufacturing technologies for packaging, as well as corrugated cardboard, sheets, and paper processing. Combining a leadership model where people are at the center of concerns with ambitious and sustainable group strategies, Barry-Wehmiller generates revenue of over $3 billion and employs nearly 12,000 team members united by a common belief: harnessing the power of businesses to build a better world.\nBarry-Wehmiller es un proveedor global diversificado de asesoramiento de ingeniería y tecnología de fabricación para las industrias de empaquetado, corrugado, hojeado y conversión de papel. Al combinar un liderazgo centrado en las personas con estrategias operativas disciplinadas y crecimiento impulsado por objetivos, Barry-Wehmiller se ha convertido en una organización que factura USD 3000 millones con un equipo de casi 12 000 integrantes unidos por una creencia común: utilizar el poder del negocio para crear un mundo mejor.\nDescripción del trabajo:\nPlan and perform a wide range of duties to install, demonstrate and instruct customer’s employees in the operation of company produced machinery at the customer’s plant. This role makes field service calls to troubleshoot and repair malfunctioning units according to customer requests and scheduling requirements. A good level of English and French is compulsory.\nEn Barry-Wehmiller reconocemos que las personas cuentan con una gran experiencia y talento más allá de los requisitos técnicos de un trabajo. Si su experiencia se acerca a lo que ve listado aquí, por favor aún considere aplicar. Sabemos que nuestras diferencias a menudo pueden generar innovación, excelencia y trabajo significativo; por lo tanto, se fomenta a todas las personas a postularse a nuestros puestos. Por favor díganos si necesita adaptaciones razonables durante el proceso de entrevista.\nCompany: Synerlink
