ngram,Frequency,relative_freq
"('NOUN', 'PUNCT', 'VERB')",11121,0.34755514441617863
"('PROPN', 'ADP', 'DET')",10961,0.3425548006425442
"('ADP', 'DET', 'PROPN')",10847,0.3389920557038296
"('CCONJ', 'NOUN', 'PUNCT')",10489,0.32780378651032255
"('PRON', 'VERB', 'ADP')",10316,0.32239716480508035
"('ADJ', 'CCONJ', 'ADJ')",10250,0.32033452299845616
"('PROPN', 'PROPN', 'ADP')",10018,0.3130840245266862
"('CCONJ', 'DET', 'NOUN')",10014,0.3129590159323454
"('PUNCT', 'PROPN', 'ADP')",9819,0.3068648469582284
"('ADP', 'NUM', 'NOUN')",9585,0.29955184418928804
"('ADP', 'PROPN', 'ADP')",9572,0.2991455662576802
"('CCONJ', 'NOUN', 'ADJ')",9244,0.2888948615217296
"('PUNCT', 'VERB', 'DET')",9031,0.2822381538730788
"('ADP', 'NOUN', 'SPACE')",9007,0.2814881023070336
"('AUX', 'DET', 'NOUN')",9002,0.2813318415641075
"('VERB', 'PUNCT', 'SPACE')",8976,0.2805192857008919
"('PUNCT', 'PRON', 'VERB')",8887,0.27773784447680777
"('SPACE', 'PROPN', 'PUNCT')",8825,0.2758002112645245
"('PROPN', 'ADJ', 'ADP')",8662,0.27070611104513437
"('ADP', 'DET', 'ADJ')",8646,0.2702060766677709
"('PUNCT', 'NOUN', 'CCONJ')",8479,0.26498696785403997
"('NOUN', 'PUNCT', 'PROPN')",8295,0.2592365725143604
"('PUNCT', 'ADP', 'NOUN')",8134,0.2542049765921407
"('ADJ', 'NOUN', 'PUNCT')",8117,0.25367369006619206
"('ADP', 'VERB', 'ADP')",8107,0.2533611685803399
"('PUNCT', 'NOUN', 'ADJ')",7966,0.24895461562982457
"('NOUN', 'PRON', 'VERB')",7848,0.24526686209676915
"('PRON', 'VERB', 'DET')",7805,0.2439230197076049
"('PRON', 'VERB', 'PUNCT')",7613,0.23792260717924357
"('NOUN', 'CCONJ', 'DET')",7581,0.2369225384245167
"('PUNCT', 'ADP', 'DET')",7443,0.232609741919757
"('PROPN', 'PUNCT', 'NOUN')",7414,0.23170342961078574
"('DET', 'NOUN', 'PRON')",7271,0.22723437236309998
"('ADP', 'ADJ', 'NOUN')",7234,0.226078042865447
"('PROPN', 'PUNCT', 'ADP')",7206,0.22520298270506098
"('NUM', 'NOUN', 'ADP')",7006,0.2189525529880179
"('NOUN', 'PUNCT', 'PUNCT')",6988,0.21839001431348407
"('ADJ', 'ADP', 'PROPN')",6956,0.21738994555875715
"('ADJ', 'PUNCT', 'NOUN')",6941,0.21692116332997893
"('PRON', 'PRON', 'VERB')",6845,0.21392095706579828
"('NOUN', 'ADJ', 'SPACE')",6831,0.2134834269856053
"('CCONJ', 'ADJ', 'PUNCT')",6789,0.21217083674502624
"('CCONJ', 'VERB', 'DET')",6656,0.2080143009831926
"('NOUN', 'PUNCT', 'DET')",6571,0.20535786835344927
"('PUNCT', 'VERB', 'ADP')",6533,0.2041702867072111
"('PUNCT', 'VERB', 'NOUN')",6487,0.2027326878722912
"('DET', 'DET', 'NOUN')",6382,0.19945121227084361
"('PROPN', 'CCONJ', 'PROPN')",6353,0.19854489996187236
"('SPACE', 'VERB', 'DET')",6303,0.1969822925326116
"('NOUN', 'CCONJ', 'VERB')",6176,0.1930132696622893
"('ADJ', 'PUNCT', 'ADJ')",6157,0.19241947883917018
"('SPACE', 'NOUN', 'ADP')",6054,0.189200507534893
"('SPACE', 'PROPN', 'SPACE')",6005,0.18766915225421746
"('PROPN', 'PROPN', 'VERB')",5974,0.1867003356480758
"('PROPN', 'CCONJ', 'NOUN')",5933,0.185418997556082
"('ADJ', 'PUNCT', 'ADP')",5932,0.18538774540749675
"('ADJ', 'ADP', 'VERB')",5866,0.18332510360087256
"('PUNCT', 'SPACE', 'DET')",5767,0.18023114089093625
"('SPACE', 'NOUN', 'PUNCT')",5739,0.17935608073055023
"('ADJ', 'SPACE', 'PROPN')",5704,0.1782622555300677
"('DET', 'NOUN', 'AUX')",5642,0.17632462231778434
"('SPACE', 'DET', 'NOUN')",5633,0.17604335298051743
"('PROPN', 'ADJ', 'PUNCT')",5540,0.1731369031620924
"('PUNCT', 'SPACE', 'ADP')",5453,0.17041796623517866
"('SPACE', 'PUNCT', 'VERB')",5449,0.1702929576408378
"('VERB', 'CCONJ', 'VERB')",5419,0.16935539318328136
"('VERB', 'NOUN', 'ADJ')",5411,0.16910537599459963
"('ADJ', 'NOUN', 'ADJ')",5382,0.16819906368562837
"('SPACE', 'VERB', 'NOUN')",5323,0.16635518691910067
"('PUNCT', 'PROPN', 'ADJ')",5323,0.16635518691910067
"('PUNCT', 'PUNCT', 'SPACE')",5242,0.16382376288369827
"('DET', 'PROPN', 'ADP')",5206,0.16269868553463052
"('ADJ', 'CCONJ', 'NOUN')",5165,0.1614173474426367
"('VERB', 'DET', 'ADJ')",5118,0.15994849645913156
"('ADP', 'PROPN', 'CCONJ')",5114,0.1598234878647907
"('SPACE', 'PUNCT', 'NOUN')",5107,0.15960472282469418
"('NOUN', 'ADJ', 'ADJ')",4969,0.1552919263199345
"('SPACE', 'PUNCT', 'PRON')",4916,0.15363556244491808
"('CCONJ', 'VERB', 'ADP')",4858,0.15182293782697562
"('NOUN', 'CCONJ', 'ADP')",4851,0.1516041727868791
"('NOUN', 'DET', 'NOUN')",4794,0.14982280031752182
"('ADP', 'VERB', 'NOUN')",4790,0.14969779172318096
"('SPACE', 'NOUN', 'ADJ')",4772,0.1491352530486471
"('PROPN', 'PROPN', 'SPACE')",4761,0.14879147941420973
"('PROPN', 'ADP', 'VERB')",4691,0.14660382901324465
"('DET', 'NOUN', 'SPACE')",4679,0.14622880323022208
"('NOUN', 'PUNCT', 'ADJ')",4675,0.14610379463588122
"('ADV', 'ADP', 'DET')",4623,0.14447868290945004
"('ADP', 'NUM', 'ADP')",4503,0.1407284250792242
"('NOUN', 'PROPN', 'PROPN')",4448,0.13900955690703737
"('CCONJ', 'ADJ', 'ADP')",4385,0.1370406715461688
"('ADP', 'NOUN', 'PROPN')",4382,0.13694691510041315
"('PROPN', 'PUNCT', 'VERB')",4376,0.13675940220890184
"('PROPN', 'PUNCT', 'PUNCT')",4344,0.13575933345417499
"('CCONJ', 'ADP', 'DET')",4341,0.13566557700841933
"('ADP', 'DET', 'DET')",4333,0.1354155598197376
"('SPACE', 'VERB', 'ADP')",4320,0.1350092818881298
"('CCONJ', 'ADP', 'NOUN')",4220,0.13188406702960828
"('VERB', 'NOUN', 'PUNCT')",4211,0.13160279769234134
"('ADP', 'PRON', 'PUNCT')",4189,0.13091525042346663
"('SPACE', 'PRON', 'VERB')",4174,0.1304464681946884
"('ADJ', 'PUNCT', 'VERB')",4172,0.13038396389751797
"('NOUN', 'ADP', 'ADJ')",4141,0.12941514729137626
"('DET', 'PROPN', 'PROPN')",4135,0.12922763439986498
"('PUNCT', 'SPACE', 'PRON')",4131,0.12910262580552412
"('PRON', 'VERB', 'NOUN')",4097,0.12804005275362682
"('PROPN', 'PROPN', 'ADJ')",4059,0.12685247110738862
"('ADP', 'PROPN', 'SPACE')",4049,0.12653994962153647
"('NOUN', 'ADP', 'NUM')",4042,0.12632118458143998
"('SCONJ', 'DET', 'NOUN')",4042,0.12632118458143998
"('SPACE', 'ADP', 'PROPN')",4018,0.1255711330153948
"('ADJ', 'ADJ', 'ADP')",3998,0.12494609004369052
"('PUNCT', 'ADP', 'ADP')",3995,0.12485233359793486
"('NUM', 'NOUN', 'PUNCT')",3968,0.12400852558613405
"('AUX', 'VERB', 'ADP')",3929,0.12278969179131065
"('DET', 'PROPN', 'PUNCT')",3900,0.1218833794823394
"('NOUN', 'PUNCT', 'ADV')",3859,0.1206020413903456
"('ADJ', 'PUNCT', 'PROPN')",3848,0.12025826775590821
"('PUNCT', 'PRON', 'AUX')",3781,0.1181643738006988
"('DET', 'NOUN', 'VERB')",3772,0.11788310446343185
"('PUNCT', 'ADJ', 'PUNCT')",3756,0.11738307008606842
"('ADJ', 'ADP', 'NUM')",3745,0.11703929645163105
"('VERB', 'ADP', 'VERB')",3737,0.11678927926294932
"('NOUN', 'PUNCT', 'PRON')",3688,0.11525792398227377
"('PUNCT', 'ADJ', 'ADP')",3665,0.11453912456481383
"('PUNCT', 'PROPN', 'CCONJ')",3662,0.1144453681190582
"('AUX', 'ADJ', 'ADP')",3659,0.11435161167330254
"('PUNCT', 'SPACE', 'ADJ')",3634,0.11357030795867216
"('SPACE', 'PROPN', 'CCONJ')",3574,0.11169517904355926
"('PROPN', 'VERB', 'ADP')",3573,0.11166392689497404
"('PROPN', 'PROPN', 'CCONJ')",3519,0.10997631087137241
"('PUNCT', 'ADP', 'PROPN')",3505,0.10953878079117939
"('ADP', 'DET', 'PRON')",3488,0.10900749426523072
"('NOUN', 'SPACE', 'PUNCT')",3467,0.10835119914494121
"('NOUN', 'PROPN', 'PUNCT')",3459,0.10810118195625949
"('NOUN', 'PUNCT', 'CCONJ')",3434,0.10731987824162911
"('PRON', 'AUX', 'VERB')",3401,0.106288557338317
"('ADV', 'ADP', 'NUM')",3358,0.10494471494915275
"('CCONJ', 'VERB', 'NOUN')",3324,0.10388214189725545
"('NOUN', 'NOUN', 'ADP')",3322,0.10381963760008502
"('CCONJ', 'PROPN', 'PUNCT')",3321,0.10378838545149979
"('NUM', 'ADP', 'NUM')",3216,0.10050690985005219
"('VERB', 'VERB', 'ADP')",3207,0.10022564051278525
"('VERB', 'ADP', 'PROPN')",3178,0.099319328203814
"('PUNCT', 'ADJ', 'NOUN')",3084,0.09638162623680378
"('PUNCT', 'SPACE', 'SCONJ')",3073,0.09603785260236641
"('PUNCT', 'ADJ', 'CCONJ')",3041,0.09503778384763953
"('NUM', 'ADP', 'NOUN')",3036,0.09488152310471346
"('ADJ', 'CCONJ', 'ADP')",3018,0.09431898443017958
"('PRON', 'AUX', 'DET')",3009,0.09403771509291263
"('NUM', 'NOUN', 'ADJ')",2988,0.09338141997262311
"('NOUN', 'CCONJ', 'ADJ')",2964,0.09263136840657796
"('ADJ', 'PUNCT', 'PUNCT')",2940,0.09188131684053279
"('PROPN', 'ADJ', 'SPACE')",2917,0.09116251742307284
"('ADJ', 'PROPN', 'PROPN')",2882,0.0900686922225903
"('PRON', 'ADP', 'DET')",2855,0.08922488421078949
"('AUX', 'VERB', 'DET')",2848,0.08900611917069298
"('DET', 'NOUN', 'ADV')",2843,0.08884985842776691
"('ADP', 'NOUN', 'PRON')",2838,0.08869359768484084
"('PROPN', 'PROPN', 'NOUN')",2830,0.08844358049615911
"('PRON', 'VERB', 'VERB')",2806,0.08769352893011395
"('NOUN', 'ADP', 'PRON')",2752,0.08600591290651233
"('NOUN', 'SPACE', 'NOUN')",2710,0.08469332266593328
"('PROPN', 'PUNCT', 'DET')",2695,0.08422454043715505
"('VERB', 'ADP', 'PRON')",2680,0.08375575820837683
"('ADP', 'NOUN', 'NOUN')",2664,0.08325572383101339
"('PUNCT', 'PUNCT', 'VERB')",2646,0.08269318515647951
"('NOUN', 'PUNCT', 'NUM')",2581,0.08066179549844052
"('NOUN', 'VERB', 'ADP')",2560,0.080005500378151
"('SPACE', 'ADJ', 'NOUN')",2544,0.07950546600078755
"('PUNCT', 'VERB', 'VERB')",2510,0.07844289294889024
"('PROPN', 'CCONJ', 'VERB')",2484,0.07763033708567464
"('SPACE', 'NOUN', 'SPACE')",2457,0.07678652907387383
"('DET', 'NOUN', 'NOUN')",2423,0.07572395602197651
"('ADP', 'NOUN', 'DET')",2421,0.07566145172480608
"('VERB', 'VERB', 'DET')",2419,0.07559894742763565
"('PROPN', 'DET', 'NOUN')",2418,0.07556769527905043
"('PUNCT', 'NUM', 'NOUN')",2412,0.07538018238753914
"('ADJ', 'ADJ', 'PUNCT')",2378,0.07431760933564183
"('NOUN', 'ADJ', 'ADV')",2378,0.07431760933564183
"('VERB', 'NOUN', 'CCONJ')",2356,0.07363006206676709
"('VERB', 'PROPN', 'PROPN')",2348,0.07338004487808537
"('PROPN', 'NOUN', 'ADP')",2333,0.07291126264930714
"('PROPN', 'PUNCT', 'ADJ')",2332,0.07288001050072192
"('ADP', 'ADV', 'ADP')",2331,0.07284875835213671
"('NOUN', 'NOUN', 'PUNCT')",2330,0.07281750620355149
"('PUNCT', 'VERB', 'CCONJ')",2307,0.07209870678609154
"('NOUN', 'PUNCT', 'AUX')",2301,0.07191119389458026
"('ADV', 'ADP', 'NOUN')",2297,0.07178618530023939
"('NOUN', 'ADJ', 'PRON')",2281,0.07128615092287595
"('ADP', 'VERB', 'PUNCT')",2275,0.07109863803136467
"('SPACE', 'PROPN', 'NOUN')",2273,0.07103613373419422
"('PUNCT', 'AUX', 'VERB')",2263,0.07072361224834207
"('PUNCT', 'ADV', 'SCONJ')",2262,0.07069236009975687
"('ADP', 'ADP', 'NOUN')",2257,0.07053609935683078
"('PROPN', 'ADJ', 'PROPN')",2253,0.07041109076248993
"('DET', 'NOUN', 'PROPN')",2252,0.0703798386139047
"('ADV', 'ADJ', 'PUNCT')",2246,0.07019232572239341
"('VERB', 'ADV', 'ADP')",2234,0.06981729993937083
"('NOUN', 'ADV', 'ADP')",2226,0.0695672827506891
"('ADP', 'PROPN', 'VERB')",2221,0.06941102200776303
"('NOUN', 'ADV', 'ADJ')",2208,0.06900474407615523
"('PRON', 'PUNCT', 'SPACE')",2188,0.06837970110445092
"('ADP', 'VERB', 'CCONJ')",2185,0.06828594465869528
"('PROPN', 'VERB', 'PROPN')",2166,0.0676921538355762
"('ADJ', 'CCONJ', 'VERB')",2122,0.06631705929782672
"('ADJ', 'NOUN', 'CCONJ')",2102,0.06569201632612241
"('ADJ', 'PRON', 'VERB')",2075,0.06484820831432161
"('PUNCT', 'PUNCT', 'PUNCT')",2057,0.06428566963978773
"('ADJ', 'SPACE', 'VERB')",2056,0.06425441749120252
"('SCONJ', 'NOUN', 'ADP')",2038,0.06369187881666864
"('PROPN', 'AUX', 'DET')",2027,0.06334810518223127
"('PUNCT', 'PUNCT', 'PRON')",2009,0.0627855665076974
"('PUNCT', 'PROPN', 'SPACE')",2009,0.0627855665076974
"('ADV', 'PUNCT', 'SPACE')",1980,0.06187925419872617
"('DET', 'PUNCT', 'ADP')",1978,0.06181674990155574
"('NOUN', 'AUX', 'VERB')",1969,0.06153548056428879
"('PUNCT', 'ADP', 'PRON')",1966,0.06144172411853315
"('NOUN', 'ADP', 'ADV')",1954,0.06106669833551056
"('CCONJ', 'PRON', 'VERB')",1936,0.0605041596609767
"('VERB', 'SPACE', 'PROPN')",1936,0.0605041596609767
"('ADP', 'NOUN', 'ADV')",1932,0.06037915106663583
"('NOUN', 'VERB', 'DET')",1924,0.060129133877954107
"('ADJ', 'SPACE', 'PUNCT')",1910,0.05969160379776109
"('PUNCT', 'PUNCT', 'PROPN')",1893,0.059160317271812445
"('PUNCT', 'CCONJ', 'NOUN')",1883,0.058847795785960284
"('ADJ', 'CCONJ', 'DET')",1882,0.05881654363737507
"('ADJ', 'PUNCT', 'ADV')",1868,0.05837901355718205
"('AUX', 'VERB', 'PUNCT')",1867,0.058347761408596835
"('NOUN', 'PRON', 'PRON')",1861,0.05816024851708555
"('PUNCT', 'ADV', 'VERB')",1856,0.05800398777415948
"('PROPN', 'SPACE', 'PUNCT')",1855,0.05797273562557426
"('VERB', 'PUNCT', 'VERB')",1826,0.05706642331660301
"('PROPN', 'PUNCT', 'NUM')",1807,0.05647263249348392
"('CCONJ', 'PROPN', 'ADP')",1805,0.05641012819631349
"('SPACE', 'PUNCT', 'ADJ')",1800,0.05625386745338742
"('PROPN', 'VERB', 'NOUN')",1798,0.05619136315621699
"('PROPN', 'PROPN', 'AUX')",1795,0.056097606710461344
"('ADJ', 'PUNCT', 'DET')",1773,0.05541005944158661
"('PRON', 'VERB', 'ADV')",1771,0.05534755514441618
"('ADP', 'ADP', 'PROPN')",1766,0.05519129440149011
"('NOUN', 'PUNCT', 'SCONJ')",1756,0.05487877291563795
"('PROPN', 'ADJ', 'CCONJ')",1749,0.05466000787554145
"('CCONJ', 'PUNCT', 'CCONJ')",1742,0.054441242835444936
"('PROPN', 'SPACE', 'VERB')",1738,0.05431623424110407
"('PROPN', 'VERB', 'DET')",1735,0.05422247779534843
"('ADP', 'PROPN', 'ADJ')",1729,0.05403496490383714
"('NOUN', 'PROPN', 'ADP')",1712,0.05350367837788848
"('PUNCT', 'AUX', 'DET')",1679,0.052472357474576375
"('VERB', 'NOUN', 'SPACE')",1674,0.0523160967316503
"('PROPN', 'PUNCT', 'AUX')",1673,0.052284844583065086
"('AUX', 'ADJ', 'PUNCT')",1672,0.05225359243447987
"('SCONJ', 'VERB', 'ADP')",1668,0.05212858384013901
"('ADV', 'NUM', 'NOUN')",1667,0.0520973316915538
"('ADP', 'PRON', 'PRON')",1657,0.05178481020570164
"('DET', 'PRON', 'PRON')",1652,0.051628549462775564
"('SCONJ', 'PRON', 'VERB')",1647,0.05147228871984949
"('PROPN', 'SPACE', 'NOUN')",1646,0.051441036571264274
"('PUNCT', 'NOUN', 'PROPN')",1645,0.05140978442267906
"('CCONJ', 'PROPN', 'PROPN')",1638,0.051191019382582546
"('ADV', 'ADJ', 'ADP')",1616,0.050503472113707815
"('ADJ', 'DET', 'NOUN')",1602,0.050065942033514804
"('PUNCT', 'PROPN', 'VERB')",1599,0.04997218558775916
"('ADP', 'ADV', 'NUM')",1598,0.04994093343917395
"('NOUN', 'AUX', 'ADJ')",1589,0.049659664101907
"('PROPN', 'NOUN', 'ADJ')",1588,0.04962841195332179
"('VERB', 'ADJ', 'NOUN')",1586,0.04956590765615136
"('NOUN', 'ADJ', 'NOUN')",1575,0.049222134021713985
"('PUNCT', 'SPACE', 'AUX')",1571,0.04909712542737313
"('NOUN', 'ADJ', 'PROPN')",1562,0.0488158560901062
"('SPACE', 'PROPN', 'VERB')",1549,0.0484095781584984
"('PUNCT', 'SPACE', 'ADV')",1540,0.04812830882123146
"('PROPN', 'PUNCT', 'PRON')",1539,0.04809705667264624
"('ADP', 'PUNCT', 'SPACE')",1538,0.04806580452406103
"('ADP', 'NOUN', 'SCONJ')",1525,0.04765952659245323
"('VERB', 'ADJ', 'ADP')",1523,0.0475970222952828
"('ADP', 'NUM', 'PUNCT')",1508,0.047128240066504574
"('NOUN', 'SPACE', 'VERB')",1501,0.04690947502640806
"('VERB', 'SCONJ', 'DET')",1500,0.04687822287782285
"('PUNCT', 'ADV', 'ADP')",1496,0.04675321428348199
"('PUNCT', 'ADP', 'VERB')",1493,0.04665945783772634
"('NUM', 'SPACE', 'PROPN')",1477,0.0461594234603629
"('PROPN', 'ADP', 'NUM')",1468,0.04587815412309596
"('ADJ', 'PUNCT', 'PRON')",1462,0.04569064123158467
"('ADP', 'NOUN', 'VERB')",1431,0.044721824625442996
"('PROPN', 'ADJ', 'ADJ')",1429,0.04465932032827257
"('SCONJ', 'NOUN', 'PUNCT')",1426,0.04456556388251692
"('AUX', 'VERB', 'NOUN')",1413,0.04415928595090913
"('PROPN', 'PROPN', 'NUM')",1411,0.04409678165373869
"('VERB', 'ADV', 'PUNCT')",1401,0.043784260167886536
"('NOUN', 'ADJ', 'VERB')",1389,0.04340923438486396
"('ADJ', 'ADP', 'ADJ')",1387,0.043346730087693526
"('VERB', 'DET', 'PROPN')",1376,0.043002956453256164
"('ADV', 'ADJ', 'CCONJ')",1362,0.042565426373063146
"('ADV', 'VERB', 'ADP')",1353,0.04228415703579621
"('ADV', 'DET', 'NOUN')",1352,0.04225290488721099
"('ADJ', 'ADP', 'PRON')",1350,0.04219040059004057
"('PROPN', 'NUM', 'PUNCT')",1350,0.04219040059004057
"('CCONJ', 'NOUN', 'SPACE')",1349,0.04215914844145535
"('PUNCT', 'PUNCT', 'NOUN')",1338,0.04181537480701798
"('SPACE', 'SCONJ', 'VERB')",1337,0.04178412265843277
"('NOUN', 'ADJ', 'AUX')",1333,0.04165911406409191
"('PUNCT', 'PRON', 'PRON')",1330,0.04156535761833626
"('PUNCT', 'NOUN', 'SPACE')",1329,0.041534105469751045
"('VERB', 'VERB', 'NOUN')",1315,0.04109657538955803
"('SPACE', 'ADP', 'DET')",1315,0.04109657538955803
"('NOUN', 'PRON', 'AUX')",1310,0.040940314646631955
"('PRON', 'PUNCT', 'ADP')",1309,0.04090906249804674
"('ADV', 'PRON', 'VERB')",1306,0.0408153060522911
"('DET', 'NOUN', 'SCONJ')",1296,0.040502784566438944
"('ADJ', 'ADV', 'ADP')",1292,0.04037777597209808
"('PROPN', 'PUNCT', 'ADV')",1286,0.04019026308058679
"('DET', 'NOUN', 'DET')",1282,0.04006525448624593
"('NOUN', 'VERB', 'NOUN')",1280,0.0400027501890755
"('ADV', 'NOUN', 'ADP')",1278,0.03994024589190507
"('PUNCT', 'PROPN', 'NOUN')",1274,0.039815237297564206
"('NOUN', 'SCONJ', 'NOUN')",1274,0.039815237297564206
"('ADP', 'NUM', 'CCONJ')",1265,0.039533967960297275
"('NUM', 'PUNCT', 'NUM')",1259,0.03934645506878598
"('VERB', 'ADP', 'ADJ')",1252,0.03912769002868947
"('ADJ', 'PUNCT', 'CCONJ')",1252,0.03912769002868947
"('ADJ', 'ADV', 'ADJ')",1252,0.03912769002868947
"('VERB', 'ADV', 'NOUN')",1247,0.038971429285763394
"('CCONJ', 'ADV', 'ADP')",1237,0.03865890779991124
"('ADP', 'DET', 'NUM')",1228,0.0383776384626443
"('PUNCT', 'AUX', 'ADJ')",1210,0.03781509978811043
"('PROPN', 'CCONJ', 'ADJ')",1201,0.0375338304508435
"('SPACE', 'PROPN', 'DET')",1200,0.037502578302258276
"('PUNCT', 'CCONJ', 'DET')",1195,0.0373463175593322
"('PROPN', 'ADP', 'ADJ')",1189,0.03715880466782091
"('PUNCT', 'CCONJ', 'VERB')",1188,0.0371275525192357
"('NOUN', 'ADP', 'PUNCT')",1184,0.03700254392489484
"('PUNCT', 'VERB', 'ADV')",1182,0.03694003962772441
"('PROPN', 'NOUN', 'PUNCT')",1182,0.03694003962772441
"('PROPN', 'NOUN', 'PROPN')",1170,0.03656501384470182
"('PUNCT', 'SPACE', 'NUM')",1168,0.03650250954753139
"('PUNCT', 'ADV', 'PUNCT')",1166,0.03644000525036096
"('SPACE', 'DET', 'PROPN')",1163,0.03634624880460532
"('ADP', 'VERB', 'SPACE')",1156,0.036127483764508805
"('ADJ', 'PROPN', 'PUNCT')",1152,0.03600247517016795
"('NOUN', 'AUX', 'DET')",1148,0.03587746657582709
"('PUNCT', 'VERB', 'SCONJ')",1145,0.03578371013007144
"('SCONJ', 'AUX', 'ADJ')",1136,0.035502440792804506
"('PUNCT', 'ADP', 'ADJ')",1134,0.035439936495634074
"('VERB', 'DET', 'PUNCT')",1132,0.03537743219846364
"('ADP', 'PRON', 'ADP')",1119,0.03497115426685585
"('NUM', 'NOUN', 'CCONJ')",1116,0.034877397821100206
"('PRON', 'DET', 'NOUN')",1116,0.034877397821100206
"('PUNCT', 'PROPN', 'NUM')",1109,0.034658632781003694
"('ADV', 'VERB', 'NOUN')",1104,0.034502372038077614
"('SPACE', 'VERB', 'ADV')",1098,0.034314859146566325
"('ADP', 'PRON', 'VERB')",1096,0.0342523548493959
"('ADJ', 'CCONJ', 'ADV')",1095,0.034221102700810684
"('PUNCT', 'NOUN', 'NOUN')",1091,0.03409609410646982
"('NOUN', 'CCONJ', 'PRON')",1089,0.03403358980929939
"('SPACE', 'PUNCT', 'ADV')",1087,0.03397108551212896
"('NOUN', 'NUM', 'ADP')",1086,0.033939833363543746
"('NUM', 'CCONJ', 'NUM')",1082,0.03381482476920288
"('CCONJ', 'ADJ', 'NOUN')",1079,0.033721068323447234
"('VERB', 'ADV', 'DET')",1075,0.03359605972910638
"('PUNCT', 'ADP', 'NUM')",1074,0.03356480758052116
"('SPACE', 'ADP', 'NOUN')",1074,0.03356480758052116
"('DET', 'PROPN', 'CCONJ')",1071,0.03347105113476551
"('DET', 'PRON', 'PUNCT')",1067,0.033346042540424656
"('NUM', 'PUNCT', 'PROPN')",1064,0.03325228609466901
"('PROPN', 'PRON', 'VERB')",1062,0.033189781797498576
