ngram,Frequency,relative_freq
"('DET', 'PROPN')",17097,0.5326533282654886
"('VERB', 'PUNCT')",16773,0.5225591785106768
"('PUNCT', 'ADJ')",16144,0.5029628198817364
"('PUNCT', 'PRON')",15338,0.47785206462748225
"('CCONJ', 'ADJ')",15292,0.4764189446005645
"('PUNCT', 'DET')",14250,0.44395566051255847
"('NOUN', 'PROPN')",13565,0.42261463402476185
"('PROPN', 'VERB')",13003,0.40510564586981035
"('NOUN', 'PRON')",12912,0.40227056059916877
"('AUX', 'VERB')",12665,0.3945753291502844
"('CCONJ', 'DET')",12549,0.39096137429979627
"('ADJ', 'SPACE')",12493,0.38921670644093986
"('ADV', 'ADP')",12202,0.3801506645315255
"('CCONJ', 'ADP')",11268,0.35105209702845674
"('ADP', 'PRON')",11256,0.35067823963013045
"('AUX', 'DET')",10941,0.34086448292406335
"('ADP', 'ADJ')",10271,0.3199907781841746
"('PUNCT', 'ADV')",10158,0.316470287683268
"('VERB', 'VERB')",9947,0.3098966284293628
"('NOUN', 'NOUN')",9526,0.2967804647047461
"('ADJ', 'ADJ')",9423,0.2935715220357782
"('PRON', 'PRON')",9104,0.2836331461969356
"('NUM', 'ADP')",8640,0.26917732679498285
"('CCONJ', 'PROPN')",8607,0.2681492189495853
"('PROPN', 'NOUN')",8474,0.26400563278480144
"('PRON', 'AUX')",8409,0.2619805718772003
"('PUNCT', 'CCONJ')",8361,0.26048514228389485
"('NOUN', 'VERB')",8204,0.2555938413224582
"('SPACE', 'ADP')",7980,0.24861516988703278
"('NOUN', 'AUX')",7912,0.24649664462985002
"('SPACE', 'DET')",7778,0.24232190368187229
"('PUNCT', 'AUX')",7350,0.2289876564748986
"('AUX', 'ADJ')",7271,0.22652642860258335
"('ADV', 'ADJ')",7169,0.22334864071680924
"('VERB', 'ADV')",7114,0.22163512764114676
"('VERB', 'CCONJ')",6998,0.21802117279065852
"('NOUN', 'ADV')",6955,0.21668151711332242
"('ADP', 'ADP')",6851,0.21344141966116056
"('DET', 'DET')",6714,0.20917321436360126
"('PRON', 'PUNCT')",6711,0.20907975001401963
"('PUNCT', 'NUM')",6698,0.2086747378324994
"('ADJ', 'PROPN')",6596,0.20549694994672535
"('ADV', 'PUNCT')",6519,0.20309803164079784
"('ADP', 'ADV')",6341,0.19755248023229005
"('NOUN', 'DET')",6247,0.19462393061206687
"('SCONJ', 'VERB')",5653,0.1761179893949118
"('VERB', 'ADJ')",5630,0.17540142938145292
"('SCONJ', 'NOUN')",5561,0.17325174934107634
"('SPACE', 'PRON')",5476,0.1706035927695979
"('NUM', 'PUNCT')",5417,0.16876546056115996
"('SPACE', 'ADJ')",5339,0.16633538747203858
"('DET', 'PRON')",5301,0.16515150571067178
"('VERB', 'PROPN')",5208,0.16225411087364244
"('SCONJ', 'DET')",5003,0.15586738031890035
"('VERB', 'SCONJ')",4767,0.1485148514851485
"('NOUN', 'SCONJ')",4705,0.14658325492712898
"('PROPN', 'AUX')",4594,0.1431250739926101
"('PROPN', 'NUM')",4363,0.13592831907482755
"('SPACE', 'SCONJ')",4300,0.13396556773361412
"('PUNCT', 'SCONJ')",3912,0.12187751185439501
"('ADV', 'VERB')",3878,0.12081824922580363
"('PRON', 'ADP')",3699,0.11524154303410204
"('CCONJ', 'ADV')",3655,0.11387073257357201
"('ADJ', 'ADV')",3533,0.11006984902392064
"('ADJ', 'VERB')",3525,0.10982061075836974
"('PROPN', 'DET')",3478,0.10835633594825814
"('ADJ', 'PRON')",3346,0.10424390456666811
"('VERB', 'SPACE')",3278,0.10212537930948538
"('SCONJ', 'AUX')",3141,0.09785717401192605
"('SCONJ', 'PRON')",3057,0.09524017222364149
"('ADV', 'SCONJ')",2942,0.09165737215634717
"('NUM', 'SPACE')",2938,0.09153275302357171
"('ADV', 'NOUN')",2798,0.08717108337643079
"('CCONJ', 'PRON')",2790,0.08692184511087987
"('ADP', 'PUNCT')",2718,0.08467870072092168
"('NOUN', 'NUM')",2705,0.08427368853940145
"('DET', 'PUNCT')",2571,0.08009894759142372
"('AUX', 'ADP')",2547,0.07935123279477098
"('ADP', 'SCONJ')",2531,0.07885275626366917
"('CCONJ', 'PUNCT')",2492,0.07763771971910848
"('SPACE', 'AUX')",2361,0.07355644312071233
"('ADJ', 'SCONJ')",2260,0.07040981001813208
"('NUM', 'CCONJ')",2258,0.07034750045174436
"('ADV', 'DET')",2203,0.06863398737608185
"('SCONJ', 'PROPN')",2172,0.06766818909707208
"('SPACE', 'NUM')",2170,0.06760587953068435
"('ADJ', 'DET')",2147,0.06688931951722549
"('NUM', 'PROPN')",2118,0.06598583080460343
"('ADV', 'AUX')",1909,0.0594744811170859
"('DET', 'NUM')",1907,0.059412171550698174
"('ADJ', 'AUX')",1886,0.058757921103627035
"('PROPN', 'PRON')",1848,0.057574039342260214
"('SPACE', 'ADV')",1841,0.05735595585990317
"('ADP', 'AUX')",1821,0.05673286019602589
"('ADV', 'NUM')",1800,0.056078609748954754
"('SCONJ', 'ADP')",1709,0.05324352447831315
"('AUX', 'PROPN')",1698,0.05290082186318065
"('CCONJ', 'NUM')",1678,0.05227772619930338
"('AUX', 'PUNCT')",1668,0.05196617836736474
"('AUX', 'AUX')",1663,0.05181040445139542
"('AUX', 'NOUN')",1647,0.0513119279202936
"('ADV', 'PRON')",1616,0.05034612964128383
"('PRON', 'CCONJ')",1582,0.049286867012692456
"('CCONJ', 'AUX')",1575,0.04906878353033541
"('PRON', 'NOUN')",1572,0.04897531918075382
"('VERB', 'PRON')",1548,0.04822760438410109
"('AUX', 'ADV')",1528,0.047604508720223815
"('PRON', 'ADJ')",1510,0.04704372262273427
"('ADV', 'CCONJ')",1425,0.04439556605125585
"('VERB', 'NUM')",1394,0.043429767772246074
"('PRON', 'ADV')",1381,0.04302475559072585
"('PRON', 'DET')",1358,0.04230819557726698
"('PROPN', 'ADV')",1258,0.0391927172578806
"('AUX', 'PRON')",1225,0.0381646094124831
"('VERB', 'AUX')",1151,0.03585915545613718
"('PUNCT', 'INTJ')",1150,0.03582800067294332
"('NUM', 'ADJ')",1120,0.0348933571771274
"('ADJ', 'NUM')",1105,0.034426035429219445
"('SCONJ', 'ADJ')",1105,0.034426035429219445
"('PROPN', 'SCONJ')",1079,0.033616011066178994
"('ADV', 'ADV')",972,0.03028244926443557
"('PRON', 'PROPN')",756,0.023553016094561
"('DET', 'SYM')",746,0.02324146826262236
"('AUX', 'SCONJ')",733,0.02283645608110213
"('SCONJ', 'ADV')",689,0.021465645620572127
"('SYM', 'PROPN')",675,0.021029478655858035
"('ADV', 'SPACE')",659,0.020531002124756215
"('ADP', 'CCONJ')",656,0.02043753777517462
"('DET', 'SPACE')",643,0.020032525593654392
"('NUM', 'NUM')",634,0.01975213254490962
"('DET', 'ADV')",613,0.01909788209783848
"('PUNCT', 'SYM')",608,0.018942108181869165
"('SPACE', 'CCONJ')",575,0.01791400033647166
"('CCONJ', 'SCONJ')",574,0.017882845553277793
"('ADP', 'SPACE')",554,0.01725974988940052
"('SYM', 'ADP')",540,0.016823582924686428
"('SYM', 'DET')",531,0.016543189875941652
"('PRON', 'SCONJ')",525,0.01635626117677847
"('SPACE', 'INTJ')",494,0.015390462897768695
"('DET', 'VERB')",461,0.014362355052371191
"('NUM', 'VERB')",450,0.014019652437238688
"('INTJ', 'PUNCT')",439,0.01367694982210619
"('ADP', 'SYM')",428,0.013334247206973687
"('ADV', 'PROPN')",388,0.012088055879219135
"('NUM', 'DET')",382,0.011901127180055954
"('DET', 'ADP')",368,0.011464960215341862
"('PART', 'SPACE')",363,0.011309186299372543
"('SCONJ', 'PUNCT')",362,0.011278031516178679
"('INTJ', 'PART')",349,0.01087301933465845
"('INTJ', 'ADV')",348,0.010841864551464587
"('SPACE', 'SYM')",310,0.009657982790097764
"('AUX', 'CCONJ')",287,0.008941422776638897
"('SYM', 'ADJ')",279,0.008692184511087987
"('SYM', 'PUNCT')",268,0.008349481895955486
"('PROPN', 'SYM')",267,0.008318327112761623
"('INTJ', 'VERB')",266,0.00828717232956776
"('PRON', 'SPACE')",247,0.0076952314488843475
"('INTJ', 'PRON')",238,0.007414838400139574
"('SYM', 'NOUN')",219,0.006822897519456162
"('PRON', 'NUM')",205,0.00638673055474207
"('NOUN', 'SYM')",180,0.005607860974895476
"('SYM', 'SPACE')",155,0.004828991395048882
"('NUM', 'SYM')",148,0.004610907912691836
"('NUM', 'PRON')",137,0.0042682052975593346
"('AUX', 'NUM')",117,0.0036451096336820596
"('DET', 'CCONJ')",104,0.0032400974521618305
"('SYM', 'VERB')",97,0.003022013969804784
"('AUX', 'SPACE')",91,0.002835085270641602
"('CCONJ', 'SPACE')",87,0.002710466137866147
"('SYM', 'CCONJ')",83,0.0025858470050906914
"('NUM', 'ADV')",83,0.0025858470050906914
"('SCONJ', 'SCONJ')",70,0.0021808348235704627
"('SYM', 'SYM')",70,0.0021808348235704627
"('NUM', 'AUX')",69,0.002149680040376599
"('ADJ', 'SYM')",68,0.002118525257182735
"('AUX', 'SYM')",66,0.0020562156907950077
"('CCONJ', 'CCONJ')",65,0.002025060907601144
"('INTJ', 'SPACE')",59,0.0018381322084379617
"('PUNCT', 'PART')",54,0.0016823582924686427
"('INTJ', 'NOUN')",50,0.0015577391596931878
"('AUX', 'INTJ')",47,0.0014642748101115965
"('SCONJ', 'SPACE')",44,0.0013708104605300053
"('PART', 'NOUN')",43,0.0013396556773361413
"('PART', 'ADV')",34,0.0010592626285913676
"('CCONJ', 'SYM')",34,0.0010592626285913676
"('SCONJ', 'INTJ')",32,0.00099695306220364
"('PROPN', 'INTJ')",32,0.00099695306220364
"('NUM', 'SCONJ')",31,0.0009657982790097764
"('SCONJ', 'NUM')",28,0.0008723339294281851
"('PROPN', 'PART')",28,0.0008723339294281851
"('VERB', 'SYM')",27,0.0008411791462343214
"('INTJ', 'AUX')",25,0.0007788695798465939
"('ADV', 'SYM')",25,0.0007788695798465939
"('INTJ', 'ADJ')",25,0.0007788695798465939
"('SYM', 'PRON')",22,0.0006854052302650026
"('INTJ', 'PROPN')",21,0.0006542504470711388
"('DET', 'AUX')",20,0.000623095663877275
"('DET', 'SCONJ')",19,0.0005919408806834114
"('PRON', 'INTJ')",16,0.00049847653110182
"('NOUN', 'INTJ')",14,0.00043616696471409256
"('PROPN', 'X')",14,0.00043616696471409256
"('CCONJ', 'INTJ')",14,0.00043616696471409256
"('PART', 'PROPN')",14,0.00043616696471409256
"('DET', 'INTJ')",13,0.0004050121815202288
"('SYM', 'NUM')",13,0.0004050121815202288
"('INTJ', 'DET')",12,0.000373857398326365
"('VERB', 'INTJ')",11,0.0003427026151325013
"('INTJ', 'ADP')",11,0.0003427026151325013
"('VERB', 'PART')",10,0.0003115478319386375
"('NOUN', 'PART')",10,0.0003115478319386375
"('SYM', 'ADV')",9,0.00028039304874477377
"('X', 'PROPN')",9,0.00028039304874477377
"('SYM', 'AUX')",8,0.00024923826555091
"('PART', 'ADJ')",6,0.0001869286991631825
"('ADJ', 'PART')",6,0.0001869286991631825
"('ADJ', 'INTJ')",6,0.0001869286991631825
"('PART', 'PUNCT')",4,0.000124619132775455
"('NUM', 'INTJ')",4,0.000124619132775455
"('SCONJ', 'PART')",3,9.346434958159125e-05
"('PUNCT', 'X')",3,9.346434958159125e-05
"('SCONJ', 'CCONJ')",3,9.346434958159125e-05
"('INTJ', 'SCONJ')",3,9.346434958159125e-05
"('X', 'ADP')",2,6.23095663877275e-05
"('PRON', 'PART')",2,6.23095663877275e-05
"('X', 'DET')",2,6.23095663877275e-05
"('NUM', 'PART')",2,6.23095663877275e-05
"('X', 'ADJ')",1,3.115478319386375e-05
"('PRON', 'SYM')",1,3.115478319386375e-05
"('X', 'NUM')",1,3.115478319386375e-05
"('PART', 'VERB')",1,3.115478319386375e-05
"('X', 'SPACE')",1,3.115478319386375e-05
"('SYM', 'INTJ')",1,3.115478319386375e-05
"('INTJ', 'NUM')",1,3.115478319386375e-05
"('PART', 'ADP')",1,3.115478319386375e-05
"('INTJ', 'CCONJ')",1,3.115478319386375e-05
"('SPACE', 'PART')",1,3.115478319386375e-05
"('INTJ', 'SYM')",1,3.115478319386375e-05
"('SYM', 'SCONJ')",1,3.115478319386375e-05
"('X', 'VERB')",1,3.115478319386375e-05
"('CCONJ', 'PART')",1,3.115478319386375e-05
