id,salary_paragraphs
2437,"['Tipo de Oferta: EMPLEO. Dígito numérico aleatorio de desempate en la ordenación: 78367941. Carácter alfabético aleatorio de desempate en la ordenación: P. Fábrica del sector de la alimentación precisa un peón para realizar tareas propias del puesto: cargar y descargar mercancias, preparación de pedidos etc. Se precisa experiencia previa en la ocupación de al menos 12 meses y tener los carnets de carretillas elevadoras y traspaletas. Ofrece un contrato indefinido a jornada completa, con horario de 08:00 a 16:30h y un salario de 1300 euros brutos con las pagas prorateadas']"
6653,"['- Salario: 8,69 € bruto/hora']"
2450,[]
7667,['Salario: A concretar']
374,['- Salario: En función de la valúa del candidato']
3994,"['Ofrecemos un entorno de trabajo flexible que valora tu vida personal, con horarios adaptables y la posibilidad de teletrabajo. Además, te brindamos formación especializada en el ámbito del eCommerce y una remuneración competitiva, revisable periódicamente. ¡Y como valor añadido, disfruta de jornadas intensivas los viernes para comenzar el fin de semana con buen pie!']"
8279,['Retribucion según convenio colectividades']
4048,"['Teletrabajo 100% o Posibilidad de ir a oficina. Flexibilidad horaria. Participación en un ambiente laboral excepcional, promoviendo la colaboración en equipo. Participar en un proyecto de innovación como una figura referente dentro del mismo. La oportunidad de trabajar en proyectos de vanguardia con tecnologías de última generación. Acceso a programas de formación continua para el desarrollo profesional. Beneficio de un Plan de Retribución flexible.']"
6263,[]
6280,[]
4149,[]
2464,['Jornada Laboral: Parcial Horario: 26 horas semanales con posibilidad de ampliar /TURNO DE NOCHE/ (De lunes a domingo con libranzas por cuadrante) Tipo de contrato: Temporal - 5 meses (Inicialmente) Salario según convenio en 15 pagas + pluses Ubicación Aeropuerto de Sevilla Incorporación inmediata']
7052,['Contrato eventual para cobertura de excedencia por duración de 1 año Jornada 26 h/semanales Horario a convenir con la persona seleccionada. Salario 896 euros brutos mensuales (2 pagas extra a parte) Incorporación inmediata']
2610,['Salario:']
1042,"['salario de 9,15 EUR/h brutos']"
911,[]
3536,[]
4635,"['Contrato temporal a través de Eulen Flexiplan. Jornada Laboral de 40 horas semanales de Lunes a Viernes en turno de Mañanas, Tardes o Noches. Buen ambiente laboral. Importante remuneración económica Incorporación Inmediata']"
8608,['- Salario según conocimientos']
6711,['Salario: A concretar']
5324,[]
1847,['-Salario según convenio']
930,[]
4273,['- Salario entre 20.000 y 26.000€ b/a en función de las competencias del/de el/la candidato/a y la trayectoria profesional.']
4979,[]
3375,"['Te ofrecemos un salario competitivo y otros beneficios, además de oportunidades de crecimiento profesional. ¡Puedes dejar tu huella en el mundo del Retail con Skechers! Queremos que seas tú mismo/a y te sientas bienvenido/a cuando te unas a nosotros.', 'Salario competitivo y beneficios adicionales Oportunidades de crecimiento y desarrollo profesional Un entorno de trabajo divertido y dinámico']"
2225,[]
6517,[]
7889,"['Become a part of our mission for sustainability: Clean energy for generations to come A global team of diverse colleagues who share passion for renewable energy Trust and empowerment to make your own ideas reality Personal and professional development to grow internally within our organization Flexible working hours as well as home-office Attractive remuneration package Local benefits such as subsided lunch, employee discounts and much more', ""Siemens Gamesa is an equal opportunity employer and maintains a work environment that is free from discrimination and where employees are treated with dignity and respect. Employment at Siemens Gamesa is based solely on an individual's merit and qualifications, which are directly related to job competence. Siemens Gamesa does not discriminate against any employee or job applicant on the basis of race, ethnicity, nationality, ancestry, genetic information, citizenship, religion, age, gender, gender identity/expression, sexual orientation, pregnancy, marital status, disability or any other characteristic protected by applicable laws, rules or regulations. We adhere to these principles in all aspects of employment, including recruiting, hiring, training, compensation, promotion and benefits.""]"
544,['Excelente ambiente laboral y cultura de trabajo colaborativo. Remuneración competitiva acorde a tus habilidades y experiencia. Contrato indefinido. Teletrabajo 100%.']
3566,[]
8419,[]
7315,"['Salario competitivo vs convenio delivery', 'Pago de horas complementarias, festivos y nocturnidad. Contrato indefinido de 20 horas semanales + complementarias 31 días naturales de vacaciones al año. Plan de carrera para crecer con Cuyna Formación continua Formar parte de un equipo joven, dinámico y con muchas ganas de marcar la diferencia.']"
2033,['AZAFATA/O EN LOCAL DE TORREMOLINOS COMO IMAGEN Y DEGUSTACION DE BEBIDA EN LOCAL. JORNADA DE 14.00-18.00 H. SALARIO 10€/NETOS HORA + KMS. INTERESADOS INSCRIBIRSE A LA MAYOR BREVEDAD.']
343,[]
5286,"['Te unirás a Palladium Hotel Group, empresa española con presencia internacional en pleno proceso de expansión, que ha sido reconocida por cuarto año consecutivo como Top Employer en España, Italia, México, República Dominicana, Brasil y Jamaica. Ofrecemos una política salarial competitiva, contratación indefinida y estabilidad laboral, así como planes de formación para que tengas posibilidades de desarrollo y crecimiento dentro de la compañía a nivel nacional e internacional. Formarás parte de un equipo dinámico, multicultural, con mentalidad ganadora y que cuenta con grandes profesionales del sector hotelero, y estarás al día de las nuevas tendencias de tu área y del sector. Además, podrás disfrutar de acceso a descuentos en hoteles del grupo y otras empresas asociadas a través de PHG Benefits Club.']"
6598,['Contarás con una retribución fija además de la participación en los resultados y beneficios.']
1228,['Salario 25k.']
3788,"['Un atractivopago según contrato colectivo en la compañía. Los conductores obtienen salarios entre 2.100€ – 2.300€, netos mensuales, donde se incluye un bono de 175€ para supermercados de la región. El sueldo varía dependiendo jornadas trabajadas (10 % de suplemento por trabajo nocturno, 10 % por horas extra entre semana, 20 % en vacaciones, 30 % por horas extra en días festivos, 0,60€ por kilómetros, suplemento de domingo, etc…)']"
3918,"['- Salario: 8,55€ brutos la hora.']"
4655,[]
6037,[]
584,[]
208,"['Estamos seleccionando personal para trabajar en la Roca Village de Lunes a Viernes a 40 horas semanales en la zona VIP de la Roca Village. El trabajo consiste en dar la bienvenida a los clientes que acuden a la zona VIP y ayudarles en todo lo que necesiten para que su estancia en la zona VIP sea una buena experiencia. Buscamos perfiles con don de gentes y acostumbrados a estar de cara al cliente. Interesada/os adjuntar vuestro CV y fotografías a la oferta. Buscamos perfiles a largo plazo con incorporación inmediata. Sueldo bien remunerado y alta en la seguridad social. Interesados inscribirse en esta oferta, por favor evitar inscribirse personal que no esté interesado en esta oferta. Muchas gracias']"
4128,['Cualificaciones deseables:']
7067,[]
6478,[]
870,"['En Adecco buscamos personal para gestión del juego online en el Gran Casino de Aranjuez. Incorporación inmediata.Te responsabilizarás de realizar la apertura del juego, así como de la conducción del programa, interacción con clientes y apertura y cierre de juegos. En Adecco creemos en la igualdad de oportunidades y apostamos por el Talento Sin Etiquetas Te contratará directamente una empresa líder en el sector y con posibilidad de proyección internacional. Tendrás un contrato indefinido, unas condiciones atractivas y un entorno de trabajo óptimo, con muy buen ambiente de trabajo. Dispondrás de todo lo necesario para la realización de tu trabajo, vestuario, maquillaje, agua, café, snacks. La banda salarial inicial será de 19.876,08EUR brutos/año en 12 pagas, además de beneficios como seguro médico/a y ayuda en compras.']"
2511,[]
232,['Un salario anual entre 40.000- 45.000€ Ubicación: Vallés Occidental. Oportunidades de desarrollo profesional.']
5164,['- Remuneración competitiva con un atractivo paquete de beneficios.']
6767,[]
4290,['- Salario competitivo.']
6999,['Salario: A concretar']
2520,"['Tipo de Oferta: EMPLEO. Dígito numérico aleatorio de desempate en la ordenación: 02905832. Carácter alfabético aleatorio de desempate en la ordenación: G. OFERTA PÚBLICA: DOS PUESTOS DE CUIDADOR/A TÉCNICO/A DE PERSONAS DEPENDIENTES, para trabajar en Centro Psicopedagógico de la Diputación Provincial de Granada en Armilla. Imprescindible tener la titulación de F.P. Técnico/a en Atención a Personas en Situación de Dependencia o F.P. Técnico/a en Cuidados Auxiliares de Enfermería. Nombramiento de funcionario/a interino/a por sustitución de baja laboral, duración hasta la incorporación de los titulares de las plazas. Jornada completa, horario de turnos, sueldo 2252 euros. Esta oferta estará en difusión hasta el 22 de abril.']"
5474,"['📝 Contrato desde el primer día con una formación inicial retribuida y continua en nuestra Escuela de Ventas.', '💰 Sistema de retribución claro y transparente con un sistema mixto: fijo + variable. 💳 Opción de Retribución Flexible incluyendo servicios como Seguro Médico, Formación y gastos de Guardería.']"
7759,"['Equipo joven: Formarás parte de un equipo joven y dinámico con un excelente ambiente de trabajo, compuesto por compañeros de Tigloo y del cliente. Formación: Apostamos porque crezcas con nosotros, para ello te ofrecemos formación (tanto técnica como en idiomas) y acompañamiento durante tu carrera profesional dentro de la compañía. Conciliación: Podrás además disfrutar de flexibilidad horaria, seguro médico, teletrabajo, al menos 23 días laborables de vacaciones… Proyección: Te ofreceremos estabilidad y crecimiento profesional, de la mano de un salario acorde a tus competencias.']"
4640,[]
5487,[]
965,[]
270,['Sueldo: 32€ netos por día']
6551,[]
8079,"['- Salario según convenio metal, categoría especialista.']"
588,"['Salario: 9,16 mas recargo nocturno', '*Salario: 9,16 mas recargo nocturno']"
949,['Oportunidades de carrera y desarrollo profesional.Salario competitivo.']
4527,['- Salario según convenio']
5967,[]
5117,[]
699,[]
2601,"['Sueldo: 8,75€ brutos/hora']"
2970,[]
6483,[]
2882,"['DESCRIPCIÓN: Desde Grupo Italfarmaco, estamos buscando a personas dinámicas, con sentido de responsabilidad, iniciativa para poder trabajar con autonomía, que le guste trabajar en equipo, capacidad de escucha y poder de convicción. Las funciones que realizarás se pueden resumir en: - Visitar centros de salud, hospitales y farmacias, entre otras. - Entrevistas y reuniones con personal médico o farmacéutico. - Presentación de productos farmacéuticos. Para el buen desarrollo de las funciones y el conocimiento de los productos a presentar, se realizará en la primera semana de incorporación, una formación específica para el puesto, en la cual se buscará conseguir un gran nivel de conocimiento de los productos y del mercado, así como técnicas para relacionarse con los profesionales de la salud, para establecer la máxima calidad y profesionalidad en el desempeño de la función. Requisitos mínimos: - Residencia en VIZCAYA - Formación en Ciencias de la Salud (farmacia, biotecnología, fisioterapia, enfermería) o Químicas. - Requisito INDISPENSABLE CARNÉ DE CONDUCIR, ya que no dispondrás de centro de trabajo propio. Las tareas se desarrollan en las instalaciones del cliente. - Interés por la industria farmacéutica. Se valorará: - Experiencia previa en atención al cliente. - Dotes de comunicación verbal. - Motivos por los que te gustaría formar parte del equipo. - Persona creativa, con dotes de comunicación y orientada a objetivos. - Carisma, convicción y capacidad de influencia. ¿Qué ofrecemos? - Paquete salarial compuesto de salario fijo más incentivos. - Teléfono y IPad de empresa. - Coche de compañía y gastos de viaje. - Formarás parte de una compañía con un fuerte crecimiento sostenido durante los últimos años y en expansión. Tendrá posibilidades de desarrollo y formación continua.']"
5763,[]
6398,['Pago de muy interesante comisión por curso vendido.Con opción a contrato del régimen general por media jornada por logro de objetivo mensual.']
5030,['Salario inicial entre 16-17k brutos al año.']
3774,[]
879,"['Formación online: jueves 25 Abril de (09:00h – 16:00h)(con webcam) hasta el 02 de Mayo. Fecha incorporación: 9 de Mayo. Jornada laboral de 30h, de lunes a viernes (10:00h – 16:00h). También festivos locales de Madrid. Modelo hibrido (1 semana en la oficina de Alcobendas y 3 semanas en teletrabajo) Contrato de sustitución de larga duración. Salario: 9.12 euros brutos/hora + plus de idiomas (convenio contact center). Plus de Teletrabajo']"
6019,[]
5266,['- Remuneración competitiva con un atractivo paquete de beneficios.']
1666,['- Salario: 9.80€/ hora bruto']
8089,[]
3063,['Posibilidad de hacer teletrabajo Horario flexible: tú decides tu disponibilidad. Gana entre 15€ y 30€ por clase.']
5276,"['Te unirás a Palladium Hotel Group, empresa española con presencia internacional en pleno proceso de expansión, que ha sido reconocida por tercer año consecutivo como Top Employer en España, Italia, México, República Dominicana, Brasil y Jamaica. Ofrecemos una política salarial competitiva, contratación fijo-discontinua y estabilidad laboral, así como planes de formación para que tengas posibilidades de desarrollo y crecimiento dentro de la compañía a nivel nacional e internacional. Formarás parte de un equipo dinámico, multicultural, con mentalidad ganadora y que cuenta con grandes profesionales del sector hotelero, y estarás al día de las nuevas tendencias de tu área y del sector. Además, podrás disfrutar de acceso a descuentos en hoteles del grupo y otras empresas asociadas a través de PHG Benefits Club. Posibilidad de alojamiento.']"
1296,['Salario según experiencia profesional Contrato indefinido Entorno de trabajo amigable y colaborativo Ubicación en Valencia ciudad']
6000,[]
491,[]
4957,"['Contrato sustitución. Atractivo paquete salarial. Jornada laboral parcial en horario de mañanas. Horario de lunes a viernes de 9:00h a 13:00h. Convenio propio y beneficios sociales con importantes mejoras respecto al sector (30 días laborales de vacaciones más 24 y 31 de diciembre no laboral, retribución flexible, ayudas al personal, planes de formación, desarrollo profesional y de carrera, entre otros)']"
1260,['Salario: 288 € brutos']
2993,['- Salario según convenio.']
7312,['Contarás con una retribución fija además de la participación en los resultados y beneficios.']
7105,[]
7920,['Salario: A concretar']
8264,"['-Salario 9,10€ brutos/hora más importantes comisiones.']"
959,['Salario: 9€ brutos/h']
4671,[]
1198,"['Contrato indefinido directamente con el cliente. Banda salarial sujeta a experiencia: fijo + variable por cumplimiento de objetivos. Modalidad hibrida: 2 días de teletrabajo, 3 presenciales en Calle Alfonso XII, Madrid.']"
1189,"['Rango estimado de 24000 EUR al año, más un importante variable. Un ambiente de trabajo respetuoso y colaborativo. Oportunidades para el desarrollo profesional y la formación continua.']"
189,['- Salario fijo según valúa del candidato.']
1043,"['SALARIO:', '-Salario 1.500€ mensuales brutos.']"
3313,['Salario; 55€ netos']
992,"['- Ofrecemos: buena remuneración económica, alta en la SS, km en caso de ser necesario y volumen de trabajo.']"
6629,"['Salario Según convenio de Ocio Estatal. 1379,66 €/mes (por jornada completa)']"
4238,[]
8631,[]
5362,[]
2055,['Salario: 225€ + incentivos']
932,"['Salario: 18 Y 19 10,5€ brutos/h Y 20 de abril €brutos/hora']"
8140,[]
811,[]
3767,"['Excelente remuneración acorde a las funciones, muy buen clima de trabajo, y amplias posibilidades de desarrollo laboral en una gran empresa nacional de retail, con más de 80 sucursales en el país.']"
2473,[]
4203,['Salario: A concretar']
3583,"['Contrato laboral con alta en Seguridad Social en Régimen General (alta en empresa, cotización al paro) + 8.13 € brutos/hora Incorporación inmediata.']"
3546,['- SUELDO BASE 800€/mes + incentivos por objetivos alcanzados. SUELDO MEDIO MENSUAL ENTRE 1000€- 1400€.']
2697,"['Salario: 7,97 €/brutos/hora + plus por desplazamiento y dietas']"
681,[]
7299,[]
2609,"['Salario: 10,28 €/brutos/hora']"
5426,['-Salario según convenio.']
794,['- Remuneración competitiva con un atractivo paquete de beneficios.']
5729,[]
6380,[]
888,['- SALARIO: 48€ BTS en total + KILOMETRAJE 0.24€/km.']
763,['Puesto estable para Sábados. Contrato indefinido. Formación. SALARIO DE 385€ FIJO + 52€ VARIABLE (BRUTO / MES) Jornada PARTIDA (10-14 Y 17-21) Trabajar en un ambiente dinámico y ameno. Uniforme moderno y actualizado + herramientas de trabajo.']
1050,"['Contrato indefinido desde el primer día. Salario 1680 €/B fijos + 150 €/B plus asistencia + 250 €/B plus de objetivo, total 2080 €/b']"
6136,[]
8428,['Tu trabajo será reconocido con un sueldo acorde al convenio.']
5959,['- Salario: 15.452 euros brutos al año + horas extra (si hubiera) + festivos']
1680,[]
3778,[]
735,[]
1627,[]
3662,['Salario: A concretar']
5157,['Salario; 55€ netos']
2794,['Salario 23.000-25.00']
5258,"['Te ofrecemos un salario competitivo y otros beneficios, además de oportunidades de crecimiento profesional. ¡Puedes dejar tu huella en el mundo del Retail con Skechers! Queremos que seas tú mismo/a y te sientas bienvenido/a cuando te unas a nosotros.', 'Salario competitivo y beneficios adicionales Oportunidades de crecimiento y desarrollo profesional Un entorno de trabajo divertido y dinámico']"
5262,"['- Salario Fijo: 23.562 brutos/anuales.', '- Salario variable según cumplimiento de objetivos: 4.000 brutos/anuales repartidos entre los 4 trimestres.']"
3440,[]
5142,['SALARIO: 10.93 €/ BRUTO HORA.']
5062,"['Contrato estable a jornada parcial. Horario distribuido entre lunes a sábado con los descansos establecidos. Salario de mercado. Convenio propio y beneficios sociales con importantes mejoras respecto al sector (30 días laborales de vacaciones , retribución flexible, ayudas al empleado, planes de formación, desarrollo profesional y de carrera, entre otros).']"
725,['- Salario mensual de 1.850EUR/brutos']
567,[]
4598,['-Salario según convenio']
4836,[]
3173,['Salario Fijo + Variable']
4089,[]
6162,[]
899,"['Salario: 9,63€ Bruto/hora']"
233,[]
1259,"['Desde Adecco precisamos conductor/a para empresa de logística situada en Velilla de San Antonio.Se requiere que se tenga en vigor tacógrafo, carné C y CAP. Horario: L-V turno de mañana de 06:00 a 14:00 o turno de tarde de 14:00 a 22:00 y sábados 5 horas. La ruta te la especifican más adelante.SALARIO: 1.930EUR brutos al mes.El turno de noche se paga a 14EUR brutos la hora, además de un plus mensual de 218EUR (la hora diurna son 12EUR aprox). Las horas extras se pagan.Los candidatos se encargan también de cargar cierto peso durante el reparto.']"
5277,"['Recompensas por el trabajo, beneficios para su estilo de vida']"
354,['- Salario competitivo']
2880,['-Salario: según experiencia']
595,[]
5544,['Contrato indefinido Salario de 65.000€/brutos anuales + variable por la consecución de objetivos Coche de empresa']
8405,['- Retribución: 10.27 euros bruto/hora.']
2551,[]
4226,[]
6664,"['Una política salarial competitiva. Posición fija a jornada completa. Formar parte de una empresa multinacional y en crecimiento, con buen ambiente de trabajo y posibilidades de desarrollar carrera profesional. Ordenador de empresa, teléfono de empresa, gastos (dietas y km) Incorporación inmediata. Beneficios sociales: posibilidad de contratar seguro de salud privado (mutua), descuentos por ser de Serunion, política de teletrabajo (2 días desde casa), flexibilidad horaria, formación de nivel.']"
2631,['Salario:']
4840,[]
610,['- Salario a convenir.']
8611,[]
1069,['- Salario de 26.500 EUR/b anuales']
2491,[]
691,"['Salario:', '8,70€/h brutos.']"
4544,[]
1980,[]
4377,['– Salario 18.000-22.000.-€/b/a. (en función de tiempo de experiencia y tipos de cocina)']
5649,[]
2817,[]
4680,[]
6072,"['Salario alineado a tu perfil y la posición que vas a ocupar. También disfrutarás de una variedad de beneficios sociales; por ejemplo, plan de pensiones, tarifa eléctrica de empleado, ayuda de estudios, ayuda al deporte, préstamos, ayuda económica si tienes hijos con discapacidad, retribución flexible (transporte, formación, seguro médico, guardería, compra de acciones de la empresa, comedor…)']"
4721,['- Salario base + altas comisiones.']
1005,"['SALARIO:', '-Salario 700€ mensuales brutos.']"
3964,[]
7642,[]
8835,['Salario: A concretar']
1059,['- Salario: a partir de 27K (se puede incrementar según valía y experiencia del candidato) y revisable a los 6 meses']
8160,['- Remuneración competitiva y beneficios adicionales.']
42,['El salario son 20.300EUR brutos anuales.']
4240,"['Se ofrecen contratos indefinidos con salarios iniciales desde 2.600€ brutos mensuales hasta 3.300€ más extras. Con nivel de alemán B2, a partir de 3.500€. Además, se ofrecen formaciones continuas adicionales muy valoradas en el país.', 'Buen pago acorde a la formación y experiencia']"
6888,"['¿Te gustaría ganar hasta 30 €/hora dando clases particulares de física y química?', 'Flexibilidad horaria Posibilidad de teletrabajo / trabajo desde casa Salario: 15€ a 30€/hora']"
2534,[]
442,[]
8305,[]
3420,['- Salario según convenio.']
7960,"['- Formación inicial retribuida', '- Guardias retribuidas (1 guardia semanal cada dos meses) y seguimiento de vuelos.', '- Salario inicial: 17.400 € brutos anuales']"
678,"['Un contrato indefinido. Un salario competitivo, la posibilidad de optar por nuestro plan de retribución flexible y de elegir entre 12 y 16 pagas. Beneficios que incluyen descuentos en Makro, una app para consultas de salud 24 horas, cesta y un día libre en Navidad, 30 días naturales de vacaciones y mucho más. La oportunidad de que tengas un desarrollo continuo, a través de distintos recursos formativos de primer nivel como nuestra plataforma MPower, el programa de idiomas Gofluent o nuestro catalogo Goodhabitz con multitud de masterclasses. Celebración de días especiales.']"
1231,['Contratación indefinida a través de Adecco Jornada completa a 40 H/semanales Modelo híbrido de trabajo Salario fijo de 20.000 € anuales brutos + 3.000 € brutos en variable Pago de Kilometraje cuando haya desplazamientos. Ordenador y móvil de empresa.']
413,"['👍SALARIO . 8,5 euros netos']"
7226,['Flexibilidad horaria Posibilidad de teletrabajo / trabajo desde casa Salario: 15€ a 30€/hora']
6133,['Contarás con una retribución fija además de la participación en los resultados y beneficios.']
2272,[]
312,['- Salario: 35€']
8044,['- Salario: 5300€ brutos/año (14 pagas)']
8506,['Salario: A concretar']
1833,[]
1068,['- Salario anual: 18.000€ bruto/anual']
5138,[]
563,[]
4800,[]
4987,['Importante salario.']
5599,['-Salario acorde a tu experiencia.']
794,['Contrato laboral indefinido con jornada a tiempo completo Salario competitivo y paquete de beneficios adicionales Flexibilidad horaria Oportunidades de desarrollo profesional']
8261,['Retribucion según convenio colectividades']
3616,[]
4146,[]
1706,['- Salario en función de la valía del/la candidato/a.']
5189,"['Rituals te ofrece un role polivalente dentro de un equipo joven y entusiasta en nuestra nueva tienda de Mallorca Fashion Outlet, con unas condiciones salariales en línea con el mercado. Con nosotros podrás desarrollar plenamente tus competencias en un entorno de trabajo ambicioso y con mentalidad de servicio. Para introducirte en el mundo Rituals, disponemos de un programa de acogida llamado “Ritualízate” y de nuestra academia “Rituals Academy”. Con estas herramientas daremos un impulso a los inicios en tu carrera en Rituals.']"
6142,[]
5910,[]
5229,"['Además, disfruta del programa, My MeliáBenefits: con retribución flexible, descuentos exclusivos en una variedad de productos y servicios, estilo de vida activa y saludable, e iniciativas solidarias. Siéntete orgulloso de pertenecer a Meliá como nosotros lo estamos de ti 😉']"
1460,['REMUNERACIÓN: 60€ BTS TOTAL+ parking+ kilometraje']
848,['Salario a jornada completa: 15.876€']
1378,"['SALARIO TOTAL CAMPAÑA 121,80€ brutos']"
9021,['- Remuneración competitiva de acuerdo a tu experiencia y dedicación.']
906,"['Salario: 7,97 €/brutos/hora']"
3388,[]
3609,[]
8465,"['Un atractivo salario, comenzamos a partir de 3.000€ brutos /mensuales. Debes de traer conocimientos de alemán. Con nivel B2 y homologación del título, aumento considerable. Además, tienes la posibilidad de trabajar en diferentes centros de la compañía. Esto se premia hasta con 200€ más mensuales y coche de empresa']"
1087,[]
480,"['Convenio: Metal de Gerona. Contrato: indefinido con un periodo de prueba Jornada laboral: 40h de lunes a viernes Horario: de 08.00 h a 13:00 h y de 14:00 h a 17:00 h (flexible) Salario: entre 28.000 – 30.000 K brutos anuales según valúa. Pagas: 14 anuales Beneficios: teléfono móvil, furgoneta de empresa (horas laborales), dietas y aparcamiento fuera de la zona de actuación.']"
6943,['Oportunidades para crecer y desarrollarte profesionalmente. Un ambiente de trabajo dinámico y estimulante en las hermosas Islas Baleares. Salario competitivo y beneficios adicionales.']
5978,[]
2875,['Salario: A concretar']
8713,[]
6527,[]
8613,[]
452,['Contrato indefinido directo por empresa. Horario flexible de lunes a viernes de 7 a 15hrs con posibilidad de un día de teletrabajo en la semana. Salario en función de la experiencia aportada. Oportunidad de formar parte de un equipo altamente talentoso y motivado']
4261,"['Un atractivo pago, comienzo con 3.000€ brutos mensuales. Tras conseguir nivel B2 y homologación, aumento considerable']"
275,['- Salario bruto/hora: 11Euros/h.']
6141,[]
5884,['- Salario fijo + incentivos de venta']
5622,[]
8024,"['Un salario competitivo que refleje tu valiosa experiencia y conocimientos. Un contrato estable que te brinda seguridad y estabilidad laboral. La oportunidad de crecimiento profesional en un entorno que valora y fomenta el desarrollo de sus empleados. Incorporación inmediata a un equipo dinámico y comprometido, donde podrás trabajar en un ambiente colaborativo y motivador. La posibilidad de formar parte de una empresa que se esfuerza por la excelencia en el sector de la restauración colectiva.']"
5000,[]
13,[]
4676,[]
4624,"['· Atractivo paquete retributivo.', 'Atractivo paquete retributivo.']"
1634,"['Salario competitivo y acorde a tu valía. Un equipo técnico potente para poder aprender y crecer. Plan de carrera profesional Flexibilidad horaria Teletrabajo hasta el 100% con disponibilidad para ir de forma puntual a la oficina Formación constante, así como Certificaciones Tecnológicas Oficiales a cargo de la empresa. Jornada intensiva en verano Seguro Médico']"
293,"['- Retribución flexible (ticket restaurante, ticket guardería y transporte)', '- Salario: 17000EUR brutos/anuales comisiones (tienen buen plan de comisiones)']"
7067,['Salario de 20.000€ brutos anuales.']
5877,[]
