id,salary_paragraphs
40809,"['Intro Leitung von Projekten und Teilprojekten in der industriellen Anlagentechnik |Flexible Arbeitszeiten und Möglichkeit zu Home-Office Firmenprofil Unser Kunde in Wien wickelt im Bereich der industriellen Anlagentechnik internationale Projekte ab, die seine fachlichen Kompetenzen entsprechen und seinen Einsatz auf dem Gebiet der Mess-, Steuer- und Regeltechnik, aber auch im Projektmanagement fordern. Neben Auslegung und Adaption liegen seine Herausforderungen dabei vor allem in der kompetenten Projektabwicklung; in Time und bei voller Kundenzufriedenheit. Aufgabengebiet Sie leiten Projekte und Teilprokjekte in der Automatisierung / Instrumentierung von Industrieanlagen. In Ihrer Verantwortung liegt die elektrotechnische Ausrüstung im Basic Engineering der Anlagen sowie die Auslegung, Spezifizierung und Abwicklung von EMSR Komponenten. Sie prüfen Normen und entwickeln, basierend auf den Kundenspezifikationen, bindende Richtlinien für die Projekte. In der Abwicklung erstellen Sie Montage- und Inbetriebnahme-Unterlagen und nehmen an technischen Vergabeverhandlungen mit Lieferanten teil. Abschließend koordinieren Sie alle Schnittstellen intern, mit Kunden, Lieferanten und Gewerken. Anforderungsprofil Sie verfügen über ein Studium im Bereich Elektrotechnik, Automatisierungstechnik oder ähnlich. Im Bereich Industrieanlagen (zum Beispiel Chemie, Energieanlagen, verfahrenstechnische Anwendungen, …) haben Sie bereits praktische Berufserfahrung gesammelt. Zum rechten Verständnis der Kundenforderungen bringen Sie grundlegend passable Englischkenntnisse mit. Internationale Reisebereitschaft im Ausmaß von ca. 20% Vergütungspaket Attraktives Grundgehalt zwischen 60.000 und 72.000 Euro brutto jährlich je nach Qualifikation und Erfahrung Flexible Arbeitszeiten und Möglichkeit zu Home Office Ein zukunftssicheres und unbefristetes Arbeitsverhältnis Eigenverantwortliches Arbeiten und wertschätzende Unternehmenskultur Kontakt Alexander Geburek Referenznummer JN-042024-6387168 Beraterkontakt +43120520510']"
37931,"['Sicherer Arbeitsplatz in einem beständigen Familienunternehmen 6. Urlaubswoche nach einem Jahr Betriebszugehörigkeit Attraktives Gehaltspaket (Basis Handels KV) Flexible Arbeitszeiten und 10 verlängerte Wochenenden pro Jahr Strukturierte Einarbeitung und laufende Weiterbildungsangebote', 'Du bist der Grundstein für jedes Projekt bei HORNBACH. Wir sorgen für das richtige Fundament. Darum klären wir Deine Arbeitszeiten, Bezahlung und individuellen Rahmenbedingungen in einem persönlichen Gespräch. Wir orientieren uns an Dir und nicht an dem Minimum eines Kollektivvertrags. Unsere Messlatte ist deutlich höher.']"
35927,"['Rasche Aufstiegsmöglichkeit ins Management Team dank fundiertem Ausbildungsprogramm und Einbindung in das Tagesgeschäft Einen sicheren Job in einem wirtschaftlich stabilen Unternehmen Kostenlose Deutschförderung auf unserer Lernplattform sowie im Austausch mit professionellen Sprachcoaches Verpflegung im monatlichen Gegenwert von bis zu € 200,- zusätzlich zum kollektivvertraglichen Bruttomonatslohn von € 2.000,- bei Vollzeit. Das tatsächliche Vergütungspaket orientiert sich an Qualifikation, sowie Berufserfahrung .']"
35143,"['Gehaltsrange', 'Gehaltsspanne Minimum 4250, Maximum 5500', 'Mindestgehalt', 'EUR 4250 brutto / Monat (auf Vollzeitbasis)', 'Das mögliche Gehalt', 'Das Gehalt liegt je nach Qualifikation & Berufserfahrung zwischen EUR 4250 und EUR 5500 brutto / Monat (auf Vollzeitbasis).']"
32927,"['Für diese Position wird ein Jahresbruttogehalt ab 35.000, - € in Abhängigkeit Ihrer individuellen Qualifikation angeboten.']"
33747,"['Eine gute Work-Life-Balance durch Berücksichtigung deines Privatlebens bei der Dienstplanerstellung Einen sicheren Job in einem wirtschaftlich stabilen Unternehmen Die Möglichkeit zu laufenden Trainings und Weiterbildungen Viel Spaß in einem diversen Team Überdurchschnittliche Chancen, innerhalb des Unternehmens aufzusteigen Verpflegung im monatlichen Gegenwert von bis zu € 200,- zusätzlich zum kollektivvertraglichen Bruttomonatslohn von € 1.800,- bei Vollzeit. Das tatsächliche Vergütungspaket orientiert sich an Qualifikation, sowie Berufserfahrung. Kostenlose Deutschkurse auf deine persönlichen Vorkenntnisse abgestimmt.']"
36454,"['Bezahlung lt. Kollektivvertrag Diakonie; Mindestgehalt brutto EUR 2.848,70 sowie aliquote Leitungszulage von EUR380,94 bei einem Beschäftigungsausmaß von 37 Wochenstunden. Mehrzahlung je nach Vordienst und Ausbildungszeiten']"
34534,"['Der Einstiegslohn für Mitarbeiter:innen beträgt mindestens EUR 2.549,76 Brutto bis EUR 2.909,81 Brutto Vollzeit. Plus Zulagen, welche nach dem KV des Beschäftigers und Schichtmodell entlohnt werden. Je nach Funktion, LAP & anerkannte Diplome sowie Berufserfahrung ist eine Überzahlung möglich bis EUR 3.021,87 möglich.']"
39269,"['Einen sicheren Arbeitsplatz in einem zukunftsorientierten Unternehmen (Inter-)nationale Karrieremöglichkeiten und maßgeschneiderte Ausbildungsprogramme Attraktive Home-Office-Modelle & flexible Arbeitszeiten Ein marktkonformes Jahresbruttogehalt ab EUR 50.000,-. Abhängig von deiner Qualifikation und Berufserfahrung besteht die Bereitschaft zur deutlichen Überzahlung. Zahlreiche Benefits: Rabatte beim Autokauf, Mitarbeiter-Leasingmodelle für E-Fahrzeuge und Fahrräder und verschiedenste Mobilitätsangebote, Zuschuss Klimaticket, Corporate Benefits Plattform, Zukunftsvorsorge, Betriebskindergarten, Betriebskantine/Essenszuschuss, Gesundheitsmaßnahmen, Sportangebot (Je nach Standort können die Benefits variieren.)']"
39278,['Bruttogehalt 1900€ bei Vollzeit Überzahlung möglich familiäres Umfeld und angenehmes Betriebsklimas']
33944,"['Vereinbarkeit von Beruf und Privatleben durch Berücksichtigung bei der Dienstplanerstellung Einen sicheren Job in einem wirtschaftlich stabilen Unternehmen Überdurchschnittliche Chancen, innerhalb des Unternehmens aufzusteigen Kostenlose Online-Deutschkurse, angepasst an dein persönliches Sprach-Niveau Verpflegung während deiner Schicht im monatlichen Gegenwert von bis zu € 200,- zusätzlich zum kollektivvertraglichen Bruttomonatslohn von € 1.800,- bei Vollzeit.']"
41207,[]
35355,"['faire Bezahlung mit durchschnittlich 2200,- Euro Bruttomonatsgehalt inkl. Reisespesen ein krisensicherer Job in deiner Nähe steuerfreie Essensbons 400,- Euro p.a., Gratis-Bankkonto, Förderungen für Kinder, Vergünstigungen bei Urlauben, Gesundheitsförderprogramme, Einkaufsvorteile, etc. befristetes Dienstverhältnis bis vorläufig 30.09.2024 (Übergang in ein unbefristetes Dienstverhältnis möglich)']"
40425,"['Vereinbarkeit von Beruf und Privatleben durch Berücksichtigung bei der Dienstplanerstellung Einen sicheren Job in einem wirtschaftlich stabilen Unternehmen Überdurchschnittliche Chancen, innerhalb des Unternehmens aufzusteigen Kostenlose Online-Deutschkurse, angepasst an dein persönliches Sprach-Niveau Verpflegung während deiner Schicht im monatlichen Gegenwert von bis zu € 200,- zusätzlich zum kollektivvertraglichen Bruttomonatslohn von € 1.800,- bei Vollzeit.']"
39097,"['Gehalt & Benefits', 'Das Mindestentgelt für diese ausgeschriebene Position beträgt EUR 3310,48/brutto pro Monat auf Vollzeitbasis. Es besteht die Bereitschaft zur marktkonformen Überzahlung bei entsprechender Qualifikation und Berufserfahrung.']"
39988,[]
41040,[]
33783,"['Viel Spaß in einem diversen Team Die Möglichkeit zur Teilnahme an Trainings und Weiterbildungen Einen sicheren Job in einem wirtschaftlich stabilen Unternehmen Überdurchschnittliche Chancen, innerhalb des Unternehmens aufzusteigen Profitiere von unseren kostenlosen Online-Deutschkursen, die sich individuell deinem Sprachniveau anpassen. Gratis Verpflegung im monatlichen Gegenwert von bis zu € 200,- zusätzlich zu einem kollektivvertraglichen Bruttomonatslohn von € 1.800,- bei Vollzeit. Das tatsächliche Vergütungspaket orientiert sich an Qualifikation, sowie Berufserfahrung.']"
35505,[]
37080,[]
33496,[]
39863,[]
34143,"['Das monatliche Mindestentgelt für diese Verwendung beträgt derzeit Euro 5.694,-- brutto (14x jährlich) und kann sich eventuell auf Basis der kollektivvertraglichen Vorschriften durch die Anrechnung tätigkeitsspezifischer Vorerfahrungen sowie sonstige mit den Besonderheiten des Arbeitsplatzes verbundene Entgeltsbestandteile erhöhen.']"
38237,"['Das Bruttogehalt beträgt 29.946,00 EUR p.a. (38,5 h/Woche, Kollektivvertrag für Angestellte der Metallindustrie)']"
34814,"['Flexible Arbeitszeiten in einem abwechslungsreichen Sommerjob Viel Spaß in einem diversen Team Die Chance, fix ins Unternehmen einzusteigen oder immer wieder für einen Übergangs- oder Ferialjob zurückzukehren Verpflegung im monatlichen Gegenwert von bis zu € 200,- zusätzlich zu einem kollektivvertraglichen Bruttomonatslohn von € 1.816,50,- bei Vollzeit']"
38752,"['Flexible Arbeitszeiten in einem abwechslungsreichen Sommerjob Viel Spaß in einem diversen Team Die Chance, fix ins Unternehmen einzusteigen oder immer wieder für einen Übergangs- oder Ferialjob zurückzukehren Verpflegung im monatlichen Gegenwert von bis zu € 200,- zusätzlich zu einem kollektivvertraglichen Bruttomonatslohn von € 1.800,- bei Vollzeit']"
34026,"['Der Dienstort ist am Standort Wien 10 - ""Altes Landgut"" Das Stundenausmaß beträgt 30\xa0Wochenstunden und ist befristet bis\xa014. April 2025 Das Gehalt richtet sich nach dem FH Campus Wien Gehaltssystem und hängt von den facheinschlägigen Vordienstzeiten ab. Das Mindestentgelt beträgt EUR 2.952,00,-- brutto monatlich (Vollzeitbasis, 39 Wochenstunden) -\xa0die FH Campus Wien unterliegt keinem Kollektivvertrag Der Start ist ab Februar 2024 möglich', 'Wir freuen uns auf Ihre aussagekräftigen Bewerbungsunterlagen über unser Online-Bewerbungsportal (inklusive Gehaltsvorstellung und Verfügbarkeit).']"
39925,[]
41825,"['Für diese Stelle gilt, auf Basis von 38,5 Wochenstunden, das KV-Mindestgehalt der Landes-Hypothekenbanken. Die Höhe der Überzahlung ist abhängig von deiner Qualifikation und Erfahrung.']"
40942,"['Gestalte deine Zukunft: Das Weiterbildungsbudget steht dir zur Verfügung, um deine beruflichen Ziele zu unterstützen Home-Office Möglichkeit bis zu 50% Eine gute Verkehrsanbindung zum Arbeitsort mit kostenlosem Parkplatz mitten in der Innenstadt, der auch privat genutzt werden kann Kein Auto, aber Öffi?! Kein Problem, dir wird ein Mobilitätsticket kostenfrei zur Verfügung gestellt, damit du einfach, stressfrei & nachhaltig anreisen kannst Firmenevents wie Skitage, Weihnachtsfeiern, Ausflüge kommen hier nicht zu kurz Loyalität und Wertschätzung haben hier einen hohen Stellenwert: Treue wird mit Jubiläumsgeschenken gefeiert Ein qualifikationsabhängiges Monatsbruttogehalt auf Basis einer Vollzeitanstellung ab € 3.000 brutto']"
41674,"['Abwechslungsreiche und herausfordernde Tätigkeit Tägliche Heimkehr Das Mindestentgelt für diese Stelle lt. KV 2.561,97.-- brutto mit LAP + Zulagen Das Mindestentgelt für diese Stelle lt. KV 2.397,37.-- brutto ohne LAP + Zulagen Eine Überzahlung ist je nach Qualifikation und Erfahrung möglich.']"
41119,"['Der Mindestbruttolohn für diese Stelle beträgt monatlich brutto € 1.925,- für 40 Stunden/Woche (basierend auf dem Kollektivvertrag für Arbeiter:innen im Gastgewerbe). Eine Überzahlung ist je nach Qualifikation und Berufserfahrung möglich! Sie sind an der Mitarbeit in einem dynamischen und motivierten Team interessiert? Dann freuen wir uns auf Ihre Onlinebewerbung (Lebenslauf ist ausreichend)! Gerne auch mobil über das Smartphone oder das Tablet. Nach Erhalt Ihrer Bewerbung, senden wir Ihnen eine automatisch generierte Eingangsbestätigung zu. Dies ist der Hinweis für Sie, dass die Bewerbung erfolgreich bei uns eingelangt ist. Unser Ziel ist es, Ihre Bewerbung binnen maximal 10 Werktagen zu bearbeiten. Sie bekommen jedenfalls eine separate Rückmeldung über das Ergebnis.']"
33724,['Du erhältst auf Basis einer Vollzeitbeschäftigung während dem Karriere-Take-off-Programm ein Entgelt von EUR 2.500 brutto/Monat (All-in).']
36320,"['Selbstständige Abwicklung der Lohn- und Gehaltsabrechnung mit allen damit verbundenen Vor- und Nacharbeiten Bearbeitung und Betreuung der Zeitwirtschaft für die Lohn- und Gehaltsabrechnungen Verwaltung der relevanten Stammdaten Ansprechperson (m/w/d) für das gesamte Team Begleitung der Digitalisierungs- und Automatisierungsprojekte entlang des kompletten Payroll-Prozesses', 'Abgeschlossene kaufmännische Ausbildung mit fundierten Kenntnissen in der Personalverrechnung, inklusive abgeschlossener Personalverrechnerausbildung Einschlägige Berufserfahrung in der Lohn- und Gehaltsabrechnung Kenntnisse im Bereich Arbeits-, Sozialversicherungs- und Einkommenssteuerrecht Prozessoptimierung und die Weiterentwicklung von Software und Systemen Interesse für IT und Projektmanagement']"
40566,[]
36708,"['Wertschätzendes Arbeitsumfeld in einem konfessionellen Pflegeheim Verantwortungsvolle und abwechslungsreiche Tätigkeit Interne und externe Weiterbildungsmöglichkeiten 6. Urlaubswoche ab 43. Geburtstag lt. KV Bei Feiertagsdiensten freiwillige Zulage 37 h Woche (Vollzeit) Kostenlose Parkmöglichkeit, ermäßigtes Essen Wir bieten ein Mindestentgelt ab € 3.384,12 brutto (exkl. variabler Zulagen und gesetzlichem Pflegebonus, ohne Vordienstzeiten) bei Vollzeitbeschäftigung (37 h). Nach entsprechender Vorlage können Vordienstzeiten angerechnet werden.']"
36231,"['Entgelt und Benefits: Das kollektivvertragliche monatliche Lehrlingseinkommen (14 mal p.a.) beträgt:', '1. Lehrjahr € 1.000,00 brutto', '2. Lehrjahr € 1.182,65 brutto', '3. Lehrjahr € 1.546,13 brutto', '4. Lehrjahr € 2.028,95 brutto']"
33904,[]
33177,['Je nach Berufserfahrung ein Jahresgehalt zwischen EUR 70.000 und EUR 110.000 Spannende und vielseitige S/4HANA-Projekte bei erfolgreichen Weltmarktführern und Hidden Champions im österreichischen Mittelstand']
42660,"['IWETEC bietet Ihnen: Selbstständiges Arbeiten mit einem unbefristeten Arbeitsvertrag Erfolg wird belohnt: Neben dem KV-Mindestgehalt von EUR 28.574,- brutto pro Jahr (zzgl. Diäten), können Sie durch unser leistungs- und ergebnisorientiertes Bonussystem Ihr Gehalt in die Höhe schrauben Wohnortnahes Gebiet, tägliche Fahrleistung 80 bis 120 km mit einem kilometeroptimierter Routenplan Firmenwagen und Tankkarte inkl. Privatnutzung sowie Handy und Tablet Professionelle Einarbeitung Betriebsurlaub an Brückentagen, zwischen Weihnachten und Silvester Mitarbeiter werben Mitarbeiter-Prämien Corporate Benefits und Mitarbeiterrabatte Das sind Ihre Aufgaben: Sie fahren gezielt Ihre Kunden an, überzeugen mit persönlichen Produktvorführungen und schließen Aufträge ab Sie gewinnen potenzielle Kunden und bauen langfristig Ihre Kundenbeziehungen auf Sie haben eine Frage: Ihr Serviceteam aus dem Innendienst unterstützt Sie Am Ende des Tages, sind Ihre Kunden zufrieden – und Sie sind glücklich Das bringen Sie mit: Kommunikative Kompetenz und Begeisterungsfähigkeit Eigenmotivation und Freude am Verkauf Abgeschlossene Ausbildung im handwerklichen oder kaufmännischen Bereich Führerschein der Klasse B Quereinsteiger Willkommen Sie sind: Techniker, Fachberater, Mechatroniker, Maurer, KFZ-Mechatroniker, Karosserieschlosser, Mechaniker, KFZ-Schlosser, Betonbauer, Polier, Landwirt, Forstwirt, Promoter, Kundenberater, Mitarbeiter aus dem Handel. Die Kernkompetenz unseres familiär geführten Unternehmens ist der Direktvertrieb. Mit einer Palette hochwertiger Produkte im Bereich Werkstatttechnik betreuen wir vor Ort Kunden aus dem Agrarsektor, Bau- und Baunebengewerbe sowie aus den Betriebswerkstätten/Metallbau.']"
42319,[]
35963,"['Ihr Gehaltspaket:', 'Es ist uns wichtig, dass sich Ihr Gehalt an Ihren Qualifikationen und Erfahrungen orientiert. Gerne klären wir das gemeinsam im persönlichen Gespräch. Der guten Ordnung halber geben wir an, dass für diese Position ein KV-Mindestgehalt von EUR 2.124,- brutto pro Monat auf Vollzeitbasis gilt.']"
42402,"['Weiterentwicklungsmöglichkeiten Onboarding mit Buddy - du bist nicht allein Angenehmes Arbeitsklima und flache Hierarchien Erfolgsabhängige Entlohnung Gute öffentliche Erreichbarkeit', 'Für diese Position erwartet dich ein Bruttojahresgehalt ab EUR 35.000,- mit der Bereitschaft zur Überbezahlung je nach Qualifikation und Erfahrung.']"
40462,[]
42545,"['Wir bieten unterschiedliche Arbeitszeitmodelle und sind gerne bereit, Ihre individuellen Bedürfnisse zu berücksichtigen. Die Bezahlung erfolgt auf kollektivvertraglicher Basis, natürlich wird eine von Qualifikation und Erfahrung abhängige marktkonforme Überzahlung geboten.']"
33582,"['Spaß an der Arbeit in einem tollen Team Abwechslungsreiche Aufgaben und lockere Atmosphäre (Du-Kultur, keine Uniform, Respekt und Zusammenarbeit auf Augenhöhe) Einen sicheren Job mit fairer und pünktlicher Bezahlung Einen gut erreichbaren Arbeitsplatz in zentraler Lage Kostenlose Getränke und vergünstigtes Personalessen Individuelle Aufstiegs- und Weiterbildungsmöglichkeiten durch unsere hauseigene Akademie Ein Unternehmen, das nachhaltig weiterwächst', 'Der Gehaltsrahmen für die Position (Vollzeitbasis) liegt bei etwas 1.800 € bis 2.000 € brutto monatlich plus Zuschläge und Trinkgeldpauschale.', 'Überzahlung abhängig von Qualifikation und Erfahrung (oder eben den Jeweiligen Kollektiv).']"
39000,"['Das Mindestentgelt für diese Position beträgt auf Basis einer Vollzeitbeschäftigung (38,5 Wochenstunden) € 2.300,- brutto pro Monat.']"
