ngram,Frequency,relative_freq
"('NOUN', 'PUNCT', 'ADV')",18165,0.5421095088067055
"('X', 'CCONJ', 'NOUN')",17095,0.5101768264822808
"('CCONJ', 'NOUN', 'PUNCT')",16936,0.5054316895761279
"('DET', 'NOUN', 'CCONJ')",16916,0.5048348170093163
"('SPACE', 'NOUN', 'PUNCT')",16685,0.4979409388626414
"('CCONJ', 'NOUN', 'SPACE')",16618,0.49594141576382234
"('NOUN', 'ADP', 'PROPN')",16552,0.49397173629334373
"('PUNCT', 'ADJ', 'NOUN')",16167,0.482481939382219
"('NOUN', 'VERB', 'PUNCT')",15809,0.47179792043629
"('NOUN', 'VERB', 'PRON')",15786,0.4711115169844566
"('ADJ', 'NOUN', 'VERB')",15378,0.45893531662149833
"('NOUN', 'CCONJ', 'ADJ')",15145,0.45198175121814227
"('PUNCT', 'NOUN', 'CCONJ')",14420,0.430345120671219
"('ADP', 'NOUN', 'SPACE')",14245,0.42512248571161687
"('VERB', 'PRON', 'ADP')",13656,0.40754458861901294
"('PUNCT', 'PROPN', 'PUNCT')",13422,0.40056117958731635
"('PUNCT', 'DET', 'NOUN')",13397,0.3998150888788018
"('VERB', 'PUNCT', 'SPACE')",13253,0.3955176063977577
"('ADV', 'ADP', 'NOUN')",13087,0.3905635640932208
"('NOUN', 'PUNCT', 'PROPN')",13063,0.38984731701304676
"('NOUN', 'PUNCT', 'PRON')",12699,0.37898423629707423
"('NOUN', 'PUNCT', 'ADJ')",12666,0.37799939656183495
"('DET', 'NOUN', 'DET')",12571,0.3751642518694795
"('ADJ', 'CCONJ', 'ADJ')",12433,0.3710458311584789
"('NOUN', 'SPACE', 'DET')",12282,0.36653944327905075
"('ADV', 'ADJ', 'NOUN')",12212,0.3644503892952099
"('PUNCT', 'SPACE', 'PRON')",12010,0.35842197637041195
"('ADV', 'ADP', 'DET')",11966,0.35710885672342624
"('NOUN', 'PUNCT', 'DET')",11861,0.35397527574766496
"('SPACE', 'NOUN', 'CCONJ')",11771,0.3512893491970124
"('PRON', 'ADP', 'DET')",11399,0.34018751945431525
"('NOUN', 'SPACE', 'PRON')",11129,0.3321297398023576
"('NOUN', 'DET', 'ADJ')",11120,0.3318611471472923
"('NOUN', 'ADJ', 'NOUN')",11058,0.3300108421901761
"('SPACE', 'NOUN', 'SPACE')",10847,0.32371383661031294
"('PROPN', 'PROPN', 'PUNCT')",10563,0.31523824616158713
"('ADP', 'NOUN', 'DET')",10512,0.31371622111621733
"('NOUN', 'CCONJ', 'DET')",10500,0.3133580975761303
"('PUNCT', 'SPACE', 'DET')",10440,0.31156747987569533
"('PRON', 'DET', 'NOUN')",10205,0.3045542272156581
"('PROPN', 'PUNCT', 'PROPN')",10154,0.3030322021702883
"('PROPN', 'PROPN', 'PROPN')",9657,0.28819991888501817
"('VERB', 'DET', 'NOUN')",9255,0.27620278029210343
"('PRON', 'VERB', 'PRON')",9142,0.2728304502896175
"('ADJ', 'NOUN', 'DET')",8626,0.25743113806587625
"('PUNCT', 'PRON', 'VERB')",8565,0.2556106767371006
"('CCONJ', 'DET', 'NOUN')",8400,0.25068647806090427
"('PROPN', 'PUNCT', 'NOUN')",8336,0.24877648584710693
"('ADJ', 'ADJ', 'NOUN')",8158,0.24346432000248297
"('PUNCT', 'ADP', 'NOUN')",8013,0.23913699389309834
"('PUNCT', 'ADP', 'DET')",7879,0.2351379476954601
"('PUNCT', 'NOUN', 'ADP')",7873,0.23495888592541658
"('X', 'X', 'X')",7823,0.2334667045083874
"('NOUN', 'PART', 'VERB')",7736,0.2308703088427566
"('DET', 'NOUN', 'ADV')",7647,0.22821422592044466
"('NOUN', 'NOUN', 'PUNCT')",7477,0.22314080910254538
"('VERB', 'PRON', 'PRON')",7378,0.2201862898968276
"('NOUN', 'SPACE', 'PROPN')",7348,0.21929098104661007
"('PUNCT', 'SPACE', 'ADJ')",7316,0.2183359849397114
"('NOUN', 'NOUN', 'ADP')",7315,0.21830614131137083
"('ADP', 'NOUN', 'VERB')",7252,0.216425992725914
"('PUNCT', 'ADP', 'PUNCT')",7199,0.2148442804238631
"('PUNCT', 'ADV', 'ADP')",7078,0.21123320139465243
"('SPACE', 'DET', 'ADJ')",7022,0.20956195820757972
"('VERB', 'PRON', 'ADV')",6978,0.20824883856059404
"('DET', 'NOUN', 'AUX')",6962,0.2077713405071447
"('NOUN', 'PUNCT', 'X')",6858,0.204667603159724
"('PUNCT', 'SPACE', 'PROPN')",6855,0.20457807227470226
"('PUNCT', 'ADV', 'VERB')",6821,0.2035633889111224
"('PUNCT', 'DET', 'ADJ')",6778,0.2022801128924773
"('CCONJ', 'NOUN', 'DET')",6675,0.19920621917339712
"('VERB', 'PRON', 'DET')",6627,0.19777372501304913
"('ADP', 'PUNCT', 'NOUN')",6507,0.19419248961217908
"('ADV', 'DET', 'NOUN')",6404,0.19111859589309893
"('ADV', 'VERB', 'PRON')",6392,0.19076047235301194
"('PART', 'VERB', 'PUNCT')",6370,0.19010391252951908
"('ADP', 'PROPN', 'PROPN')",6131,0.18297128535611953
"('SPACE', 'NOUN', 'DET')",6053,0.180643482345554
"('PROPN', 'SPACE', 'NOUN')",6020,0.17965864261031472
"('SPACE', 'PRON', 'AUX')",5915,0.17652506163455345
"('PRON', 'VERB', 'DET')",5864,0.17500303658918367
"('NOUN', 'ADV', 'ADP')",5861,0.1749135057041619
"('NOUN', 'CCONJ', 'VERB')",5834,0.17410772773896613
"('NOUN', 'ADV', 'PUNCT')",5807,0.1733019497737704
"('PUNCT', 'X', 'PUNCT')",5796,0.17297366986202395
"('VERB', 'ADP', 'DET')",5772,0.17225742278184994
"('ADJ', 'NOUN', 'ADV')",5706,0.17028774331137142
"('ADP', 'NOUN', 'NOUN')",5694,0.1699296197712844
"('NOUN', 'PROPN', 'PROPN')",5667,0.16912384180608864
"('PRON', 'DET', 'ADJ')",5651,0.1686463437526393
"('AUX', 'DET', 'NOUN')",5553,0.16572166817526207
"('PRON', 'ADV', 'ADP')",5521,0.1647666720683634
"('ADV', 'PUNCT', 'SPACE')",5506,0.16431901764325463
"('SPACE', 'PROPN', 'PROPN')",5452,0.1627074617128631
"('NOUN', 'PUNCT', 'CCONJ')",5414,0.16157340383592092
"('PRON', 'ADP', 'NOUN')",5384,0.1606780949857034
"('DET', 'NOUN', 'NOUN')",5347,0.1595738807371018
"('DET', 'ADJ', 'CCONJ')",5346,0.15954403710876122
"('CCONJ', 'DET', 'ADJ')",5313,0.15855919737352195
"('PROPN', 'PUNCT', 'SPACE')",5302,0.15823091746177553
"('ADP', 'PROPN', 'PUNCT')",5302,0.15823091746177553
"('PUNCT', 'SPACE', 'ADP')",5226,0.15596280170789117
"('ADV', 'VERB', 'PUNCT')",5204,0.15530624188439832
"('PRON', 'VERB', 'PUNCT')",5175,0.15444077666252137
"('PUNCT', 'PROPN', 'PROPN')",5165,0.15414234037911556
"('DET', 'NOUN', 'PROPN')",5134,0.15321718790055744
"('NOUN', 'ADP', 'ADV')",5126,0.15297843887383278
"('X', 'PUNCT', 'X')",5120,0.15279937710378927
"('CCONJ', 'NOUN', 'VERB')",5113,0.15259047170540518
"('PRON', 'PRON', 'ADP')",5039,0.15038204320820198
"('ADP', 'X', 'CCONJ')",5019,0.1497851706413903
"('SPACE', 'PROPN', 'NOUN')",4995,0.1490689235612163
"('ADJ', 'NOUN', 'NOUN')",4857,0.1449505028502157
"('PROPN', 'PROPN', 'SPACE')",4815,0.1436970704599112
"('X', 'X', 'PUNCT')",4806,0.14342847780484594
"('NOUN', 'PROPN', 'PUNCT')",4785,0.14280176160969368
"('ADJ', 'NOUN', 'AUX')",4757,0.14196614001615734
"('ADP', 'NUM', 'NOUN')",4687,0.13987708603231647
"('NUM', 'NOUN', 'PUNCT')",4625,0.13802678107520028
"('NOUN', 'CCONJ', 'ADP')",4616,0.13775818842013504
"('PUNCT', 'X', 'X')",4567,0.13629585063144642
"('ADJ', 'X', 'CCONJ')",4476,0.1335800804524533
"('NOUN', 'AUX', 'ADP')",4388,0.1309538411584819
"('PRON', 'VERB', 'ADP')",4326,0.1291035362013657
"('CCONJ', 'NOUN', 'CCONJ')",4311,0.12865588177625695
"('NOUN', 'NOUN', 'CCONJ')",4299,0.12829775823616996
"('SPACE', 'NOUN', 'NOUN')",4287,0.12793963469608294
"('ADV', 'PUNCT', 'ADV')",4270,0.127432293014293
"('ADV', 'NUM', 'NOUN')",4241,0.1265668277924161
"('NOUN', 'CCONJ', 'ADV')",4222,0.125999798853945
"('NOUN', 'PUNCT', 'VERB')",4203,0.1254327699154739
"('DET', 'ADV', 'ADJ')",4196,0.1252238645170898
"('PUNCT', 'SPACE', 'ADV')",4135,0.12340340318831419
"('NOUN', 'ADP', 'X')",4123,0.12304527964822717
"('NOUN', 'ADP', 'PUNCT')",4088,0.12200075265630674
"('NOUN', 'SPACE', 'ADP')",4068,0.12140388008949508
"('NOUN', 'AUX', 'DET')",4068,0.12140388008949508
"('VERB', 'SPACE', 'NOUN')",4062,0.12122481831945157
"('NOUN', 'VERB', 'ADP')",4052,0.12092638203604572
"('NOUN', 'VERB', 'SPACE')",4023,0.12006091681416879
"('PUNCT', 'NOUN', 'SPACE')",4010,0.11967294964574121
"('PROPN', 'NOUN', 'ADP')",4010,0.11967294964574121
"('VERB', 'AUX', 'PUNCT')",4000,0.11937451336233537
"('PUNCT', 'ADV', 'CCONJ')",3998,0.1193148261056542
"('PROPN', 'ADP', 'NOUN')",3995,0.11922529522063247
"('PROPN', 'NOUN', 'PUNCT')",3984,0.11889701530888602
"('VERB', 'DET', 'ADJ')",3983,0.11886717168054545
"('ADP', 'NOUN', 'PROPN')",3975,0.11862842265382079
"('ADV', 'ADP', 'ADJ')",3973,0.1185687353971396
"('VERB', 'PUNCT', 'ADV')",3919,0.11695717946674808
"('PROPN', 'PROPN', 'ADP')",3916,0.11686764858172634
"('PRON', 'VERB', 'ADV')",3868,0.1154351544213783
"('SPACE', 'ADP', 'DET')",3861,0.11522624902299422
"('PROPN', 'SPACE', 'PROPN')",3832,0.11436078380111729
"('PUNCT', 'SCONJ', 'PRON')",3769,0.1124806352156605
"('CCONJ', 'ADP', 'NOUN')",3766,0.11239110433063876
"('NOUN', 'VERB', 'CCONJ')",3733,0.11140626459539948
"('PRON', 'ADV', 'ADV')",3728,0.11125704645369658
"('ADJ', 'PUNCT', 'ADJ')",3704,0.11054079937352256
"('AUX', 'DET', 'ADJ')",3686,0.11000361406339206
"('NOUN', 'PUNCT', 'PUNCT')",3627,0.1082428399912976
"('NOUN', 'CCONJ', 'PROPN')",3621,0.1080637782212541
"('SPACE', 'PROPN', 'SPACE')",3614,0.10785487282287001
"('ADV', 'ADV', 'PUNCT')",3527,0.10525847715723922
"('VERB', 'PUNCT', 'PRON')",3520,0.10504957175885513
"('PROPN', 'CCONJ', 'PROPN')",3495,0.10430348105034053
"('PRON', 'ADV', 'PUNCT')",3455,0.10310973591671718
"('PROPN', 'NOUN', 'SPACE')",3453,0.103050048660036
"('PUNCT', 'VERB', 'PRON')",3447,0.10287098688999252
"('PRON', 'PRON', 'ADV')",3445,0.10281129963331133
"('PROPN', 'PUNCT', 'ADP')",3420,0.10206520892479674
"('PUNCT', 'PRON', 'AUX')",3413,0.10185630352641266
"('NOUN', 'VERB', 'DET')",3390,0.10116990007457924
"('NOUN', 'SPACE', 'ADV')",3371,0.10060287113610814
"('SPACE', 'ADP', 'NOUN')",3322,0.09914053334741951
"('PUNCT', 'ADV', 'PUNCT')",3287,0.09809600635549909
"('NOUN', 'PUNCT', 'SCONJ')",3268,0.097528977417028
"('ADP', 'NOUN', 'ADV')",3247,0.09690226122187574
"('NUM', 'NUM', 'NUM')",3217,0.09600695237165821
"('ADP', 'PUNCT', 'SPACE')",3197,0.09541007980484655
"('PRON', 'ADP', 'ADJ')",3190,0.09520117440646246
"('SPACE', 'NOUN', 'PROPN')",3163,0.0943953964412667
"('NOUN', 'AUX', 'PRON')",3143,0.09379852387445502
"('ADJ', 'NOUN', 'PART')",3124,0.09323149493598393
"('CCONJ', 'VERB', 'PRON')",3118,0.09305243316594042
"('PRON', 'AUX', 'ADV')",3110,0.09281368413921576
"('VERB', 'ADP', 'NOUN')",3053,0.09111259732380247
"('NOUN', 'VERB', 'AUX')",3005,0.08968010316345446
"('PRON', 'VERB', 'SPACE')",3005,0.08968010316345446
"('NOUN', 'ADP', 'NUM')",3001,0.08956072865009211
"('CCONJ', 'ADV', 'ADP')",2987,0.08914291785332394
"('PRON', 'AUX', 'DET')",2968,0.08857588891485284
"('NOUN', 'ADV', 'VERB')",2967,0.08854604528651226
"('ADV', 'CCONJ', 'ADV')",2951,0.08806854723306293
"('NUM', 'NOUN', 'ADP')",2940,0.0877402673213165
"('VERB', 'PUNCT', 'DET')",2924,0.08726276926786715
"('CCONJ', 'NOUN', 'ADV')",2923,0.08723292563952657
"('ADJ', 'NOUN', 'PROPN')",2891,0.08627792953262789
"('NOUN', 'ADP', 'PRON')",2884,0.0860690241342438
"('PUNCT', 'PRON', 'PRON')",2877,0.08586011873585972
"('ADV', 'ADV', 'ADP')",2861,0.08538262068241037
"('PUNCT', 'X', 'CCONJ')",2841,0.08478574811559869
"('PUNCT', 'ADV', 'ADV')",2786,0.08314434855686659
"('PROPN', 'CCONJ', 'NOUN')",2780,0.08296528678682308
"('NOUN', 'PROPN', 'SPACE')",2774,0.08278622501677958
"('ADV', 'PUNCT', 'NOUN')",2772,0.08272653776009842
"('DET', 'ADJ', 'PUNCT')",2762,0.08242810147669256
"('ADV', 'SPACE', 'NOUN')",2751,0.08209982156494615
"('PROPN', 'SPACE', 'DET')",2726,0.08135373085643155
"('VERB', 'ADV', 'ADP')",2710,0.08087623280298221
"('VERB', 'CCONJ', 'VERB')",2687,0.0801898293511488
"('PUNCT', 'SCONJ', 'DET')",2687,0.0801898293511488
"('PUNCT', 'CCONJ', 'ADV')",2674,0.0798018621827212
"('PRON', 'ADJ', 'NOUN')",2673,0.07977201855438061
"('NOUN', 'PUNCT', 'NUM')",2670,0.07968248766935886
"('CCONJ', 'ADP', 'DET')",2664,0.07950342589931536
"('NOUN', 'NOUN', 'SPACE')",2661,0.0794138950142936
"('PUNCT', 'ADJ', 'CCONJ')",2644,0.07890655333250368
"('VERB', 'PUNCT', 'ADP')",2620,0.07819030625232967
"('NOUN', 'AUX', 'ADV')",2562,0.0764593758085758
"('ADJ', 'NOUN', 'ADJ')",2556,0.0762803140385323
"('ADV', 'DET', 'ADJ')",2553,0.07619078315351055
"('X', 'PUNCT', 'SPACE')",2552,0.07616093952516996
"('DET', 'ADJ', 'ADJ')",2550,0.07610125226848881
"('AUX', 'ADP', 'NOUN')",2545,0.07595203412678588
"('NOUN', 'PROPN', 'NOUN')",2534,0.07562375421503946
"('SPACE', 'ADP', 'ADJ')",2531,0.0755342233300177
"('PUNCT', 'NUM', 'NOUN')",2524,0.07532531793163362
"('CCONJ', 'ADV', 'ADJ')",2521,0.07523578704661187
"('DET', 'NOUN', 'ADJ')",2519,0.0751760997899307
"('PUNCT', 'ADV', 'AUX')",2495,0.07445985270975668
"('PUNCT', 'PUNCT', 'SPACE')",2465,0.07356454385953917
"('CCONJ', 'NOUN', 'NOUN')",2443,0.07290798403604633
"('ADP', 'DET', 'PROPN')",2442,0.07287814040770575
"('VERB', 'ADJ', 'NOUN')",2422,0.07228126784089406
"('AUX', 'PRON', 'ADV')",2399,0.07159486438906064
"('PUNCT', 'ADP', 'ADJ')",2393,0.07141580261901713
"('ADP', 'DET', 'ADV')",2380,0.07102783545058955
"('AUX', 'PRON', 'DET')",2356,0.07031158837041554
"('AUX', 'ADP', 'DET')",2344,0.06995346483032854
"('PROPN', 'VERB', 'PRON')",2341,0.06986393394530678
"('PROPN', 'PUNCT', 'ADV')",2340,0.06983409031696619
"('PROPN', 'PROPN', 'ADV')",2319,0.06920737412181394
"('DET', 'X', 'CCONJ')",2306,0.06881940695338634
"('ADP', 'PROPN', 'CCONJ')",2304,0.06875971969670516
"('PUNCT', 'CCONJ', 'NOUN')",2296,0.0685209706699805
"('PRON', 'ADP', 'PRON')",2286,0.06822253438657466
"('PUNCT', 'ADP', 'PRON')",2281,0.06807331624487174
"('SPACE', 'ADV', 'ADJ')",2276,0.06792409810316882
"('PROPN', 'PROPN', 'NOUN')",2261,0.06747644367806008
"('ADP', 'PRON', 'PUNCT')",2252,0.06720785102299481
"('VERB', 'PUNCT', 'NOUN')",2251,0.06717800739465424
"('PRON', 'PRON', 'VERB')",2248,0.06708847650963248
"('SPACE', 'NOUN', 'ADJ')",2225,0.06640207305779905
"('ADV', 'PUNCT', 'SCONJ')",2206,0.06583504411932796
"('PUNCT', 'PROPN', 'CCONJ')",2201,0.06568582597762504
"('DET', 'NOUN', 'PART')",2200,0.06565598234928446
"('PUNCT', 'NOUN', 'NOUN')",2193,0.06544707695090037
"('NUM', 'PUNCT', 'NUM')",2193,0.06544707695090037
"('CCONJ', 'NOUN', 'AUX')",2170,0.06476067349906693
"('CCONJ', 'VERB', 'DET')",2165,0.06461145535736403
"('AUX', 'ADV', 'ADP')",2164,0.06458161172902344
"('PART', 'VERB', 'CCONJ')",2152,0.06422348818893643
"('PROPN', 'PUNCT', 'DET')",2151,0.06419364456059584
"('ADP', 'NOUN', 'ADJ')",2149,0.06413395730391469
"('ADP', 'PROPN', 'NOUN')",2147,0.06407427004723351
"('PUNCT', 'NOUN', 'PROPN')",2141,0.06389520827719
"('PRON', 'VERB', 'NOUN')",2137,0.06377583376382767
"('ADP', 'ADJ', 'CCONJ')",2134,0.06368630287880592
"('ADV', 'NOUN', 'ADP')",2117,0.06317896119701599
"('DET', 'PROPN', 'PROPN')",2110,0.06297005579863191
"('NOUN', 'VERB', 'ADV')",2110,0.06297005579863191
"('VERB', 'PRON', 'NOUN')",2108,0.06291036854195074
"('ADV', 'AUX', 'PRON')",2104,0.0627909940285884
"('NUM', 'NOUN', 'NOUN')",2086,0.0622538087184579
"('SPACE', 'NOUN', 'VERB')",2085,0.062223965090117316
"('SCONJ', 'DET', 'NOUN')",2080,0.06207474694841439
"('SPACE', 'PROPN', 'PUNCT')",2057,0.06138834349658096
"('NOUN', 'ADV', 'ADV')",2053,0.06126896898321863
"('VERB', 'PUNCT', 'SCONJ')",2050,0.06117943809819688
"('ADP', 'PRON', 'DET')",2046,0.06106006358483454
"('AUX', 'PUNCT', 'SPACE')",2044,0.06100037632815337
"('PRON', 'PUNCT', 'SPACE')",2043,0.06097053269981279
"('ADV', 'CCONJ', 'NOUN')",2034,0.06070194004474754
"('VERB', 'ADP', 'ADJ')",2018,0.06022444199129819
"('PUNCT', 'PRON', 'ADP')",2011,0.06001553659291411
"('CCONJ', 'VERB', 'ADP')",1989,0.059358976769421264
"('AUX', 'PRON', 'ADP')",1988,0.05932913314108068
"('NOUN', 'SPACE', 'X')",1985,0.059239602256058926
"('PRON', 'ADV', 'DET')",1975,0.05894116597265309
"('ADP', 'ADV', 'NUM')",1971,0.05882179145929075
"('PRON', 'ADV', 'VERB')",1954,0.058314449777500825
"('X', 'PUNCT', 'NOUN')",1950,0.05819507526413849
"('ADV', 'PUNCT', 'PRON')",1932,0.05765788995400798
"('VERB', 'PUNCT', 'VERB')",1923,0.05738929729894273
"('PROPN', 'PUNCT', 'X')",1922,0.05735945367060215
"('PROPN', 'ADJ', 'NOUN')",1922,0.05735945367060215
"('PRON', 'PRON', 'DET')",1919,0.05726992278558039
"('X', 'PUNCT', 'PROPN')",1909,0.056971486502174554
"('PUNCT', 'PROPN', 'NOUN')",1904,0.05682226836047164
"('ADP', 'PRON', 'VERB')",1896,0.05658351933374696
"('NOUN', 'ADV', 'SPACE')",1887,0.05631492667868171
"('PROPN', 'SPACE', 'ADP')",1861,0.055538992341826535
"('PART', 'VERB', 'SPACE')",1859,0.05547930508514536
"('SPACE', 'ADV', 'VERB')",1852,0.05527039968676128
"('PUNCT', 'PROPN', 'NUM')",1849,0.05518086880173952
"('PROPN', 'SPACE', 'ADJ')",1847,0.05512118154505836
"('PROPN', 'PROPN', 'CCONJ')",1845,0.055061494288377186
"('ADP', 'PROPN', 'VERB')",1831,0.05464368349160901
"('ADP', 'ADV', 'ADV')",1828,0.05455415260658727
"('ADP', 'SPACE', 'NOUN')",1826,0.054494465349906096
"('ADP', 'PRON', 'ADV')",1808,0.05395728003977559
"('SPACE', 'X', 'CCONJ')",1807,0.053927436411435006
"('CCONJ', 'PROPN', 'PUNCT')",1804,0.05383790552641325
"('PROPN', 'ADP', 'DET')",1803,0.053808061898072676
"('NOUN', 'DET', 'PROPN')",1803,0.053808061898072676
"('CCONJ', 'VERB', 'ADV')",1799,0.05368868738471034
"('CCONJ', 'NOUN', 'ADJ')",1795,0.053569312871347995
"('ADV', 'PUNCT', 'ADP')",1787,0.05333056384462333
"('CCONJ', 'PROPN', 'SPACE')",1786,0.053300720216282745
"('PUNCT', 'PRON', 'DET')",1778,0.05306197118955808
"('VERB', 'PRON', 'PUNCT')",1772,0.05288290941951457
"('PRON', 'NOUN', 'PUNCT')",1771,0.052853065791173985
"('PUNCT', 'PRON', 'ADV')",1731,0.051659320657550634
"('X', 'PROPN', 'SPACE')",1728,0.05156978977252888
"('NUM', 'NOUN', 'SPACE')",1725,0.05148025888750713
"('PROPN', 'ADV', 'ADP')",1713,0.051122135347420126
"('VERB', 'NOUN', 'ADP')",1701,0.050764011807333115
"('PROPN', 'PROPN', 'X')",1684,0.0502566701255432
"('ADV', 'PART', 'VERB')",1648,0.049182299505282176
"('PUNCT', 'PROPN', 'SPACE')",1644,0.049062924991919846
"('VERB', 'SPACE', 'ADJ')",1626,0.048525739681789325
"('X', 'ADV', 'PUNCT')",1626,0.048525739681789325
"('ADP', 'PROPN', 'ADP')",1592,0.047511056318209476
"('NOUN', 'X', 'CCONJ')",1583,0.04724246366314422
"('PUNCT', 'ADP', 'SPACE')",1582,0.04721262003480364
"('NOUN', 'PROPN', 'ADP')",1571,0.04688434012305722
"('NUM', 'SPACE', 'NOUN')",1567,0.04676496560969488
"('NOUN', 'ADP', 'SPACE')",1565,0.04670527835301371
"('X', 'PROPN', 'PROPN')",1565,0.04670527835301371
"('PROPN', 'NUM', 'ADV')",1564,0.04667543472467313
"('ADV', 'ADP', 'PROPN')",1564,0.04667543472467313
"('NOUN', 'NOUN', 'NOUN')",1561,0.04658590383965138
"('VERB', 'CCONJ', 'ADV')",1558,0.046496372954629626
"('VERB', 'SPACE', 'PRON')",1541,0.0459890312728397
"('NOUN', 'ADV', 'CCONJ')",1539,0.04592934401615854
"('NOUN', 'NOUN', 'PROPN')",1535,0.0458099695027962
"('PRON', 'NOUN', 'ADP')",1505,0.04491466065257868
"('NOUN', 'PROPN', 'CCONJ')",1503,0.044854973395897516
"('ADV', 'ADV', 'PROPN')",1501,0.04479528613921635
"('PROPN', 'ADP', 'PROPN')",1498,0.044705755254194596
"('ADP', 'PROPN', 'NUM')",1488,0.04440731897078876
"('PROPN', 'PUNCT', 'PUNCT')",1488,0.04440731897078876
"('ADP', 'ADP', 'NOUN')",1487,0.044377475342448174
"('ADP', 'NOUN', 'AUX')",1486,0.04434763171410759
"('PRON', 'ADP', 'PUNCT')",1485,0.04431778808576701
"('ADV', 'CCONJ', 'VERB')",1483,0.044258100829085836
"('PUNCT', 'ADP', 'PROPN')",1462,0.043631384633933575
"('PUNCT', 'NOUN', 'ADV')",1459,0.04354185374891183
"('PROPN', 'ADV', 'PUNCT')",1452,0.04333294835052774
"('NOUN', 'NOUN', 'VERB')",1446,0.04315388658048423
"('PUNCT', 'X', 'ADV')",1446,0.04315388658048423
"('ADP', 'DET', 'X')",1445,0.04312404295214366
"('ADV', 'PUNCT', 'DET')",1438,0.042915137553759565
"('PROPN', 'SPACE', 'PRON')",1430,0.0426763885270349
"('CCONJ', 'NOUN', 'PART')",1429,0.04264654489869431
"('NUM', 'ADV', 'ADP')",1428,0.042616701270353725
"('PROPN', 'NOUN', 'CCONJ')",1426,0.04255701401367256
"('ADV', 'NOUN', 'PUNCT')",1425,0.04252717038533198
"('ADV', 'ADV', 'ADV')",1422,0.04243763950031022
"('ADP', 'PROPN', 'SPACE')",1420,0.04237795224362906
"('ADP', 'ADJ', 'ADJ')",1402,0.04184076693349855
"('DET', 'PROPN', 'NOUN')",1399,0.041751236048476796
"('ADV', 'ADP', 'PRON')",1392,0.041542330650092704
"('PUNCT', 'VERB', 'ADP')",1390,0.04148264339341154
"('ADV', 'ADV', 'VERB')",1385,0.041333425251708626
"('PROPN', 'NUM', 'NUM')",1373,0.040975301711621614
"('PRON', 'AUX', 'NOUN')",1367,0.04079623994157811
"('PUNCT', 'ADP', 'ADV')",1363,0.040676865428215775
"('NOUN', 'CCONJ', 'AUX')",1363,0.040676865428215775
"('PROPN', 'PUNCT', 'ADJ')",1360,0.04058733454319403
"('PUNCT', 'SPACE', 'X')",1345,0.04013968011808527
"('AUX', 'ADV', 'PUNCT')",1345,0.04013968011808527
"('CCONJ', 'PROPN', 'PROPN')",1339,0.039960618348041765
"('VERB', 'SPACE', 'DET')",1331,0.0397218693213171
"('PUNCT', 'NOUN', 'DET')",1324,0.039512963922933006
"('ADV', 'PRON', 'ADP')",1323,0.03948312029459242
"('PUNCT', 'AUX', 'PRON')",1322,0.03945327666625184
"('PROPN', 'NUM', 'NOUN')",1312,0.039154840382846
"('CCONJ', 'ADV', 'DET')",1312,0.039154840382846
"('X', 'CCONJ', 'ADJ')",1308,0.039035465869483664
"('PROPN', 'NOUN', 'NOUN')",1308,0.039035465869483664
