id,salary_paragraphs
30668,"['Innovative Projekte mit den neuesten Technologien in einem dynamischen und internationalen Arbeitsumfeld Weiterentwicklung national, international und über Branchen hinweg Aufstiegschancen Attraktives Kompensations-Package Corporate Benefits Einkaufsvorteile Gelebte Du-Kultur 30 Tage Urlaub']"
22228,[]
34488,['Einarbeitung und Betreuung beim Kunden eine unbefristete Festanstellung Übernahme von Fahrgeldern und Fahrtickets Lohnfortzahlung an einsatzfreien Tagen Kostenlose Gestellung von Arbeitsschutzkleidung und Werkzeug sowie der Unterkunft']
33416,"['Übertarifliche Bezahlung', 'Vergütung']"
29495,['Ein übertarifliches Gehalt ab monatlich 3600€ mit unbefristetem Arbeitsvertrag']
28015,[]
37678,"['einen unbefristeten Arbeitsvertrag Urlaubs- und Weihnachtsgeld hochwertige Arbeitskleidung gute Chancen auf Übernahme Corporate Benefits: Attraktive Rabatte auf Reisen, Mode und Technik namhafter Anbieter Zuschüsse zur betrieblichen Altersvorsorge kostenlose Mitgliedschaft im Fitnessstudio Urlaubsanträge, Entgeltnachweise und allgemeine Informationen per App']"
29216,"['Wir suchen Dich als examnierten Gesundheits- und Krankenpfleger (m/w/d) in Vollzeit, Teilzeit oder auf 520EUR Basis.', 'Einen unbefristeten Arbeitsvertrag mit einer fairen und übertariflichen Bezahlung ab 23EUR/Stunde, übertariflichen Zuschläge, Urlaubs- und Weihnachtsgeld, Fahrgeld oder die Übernahme des Job-Tickets- sowie die Möglichkeit auf einen Firmen-PKW mit Tankkarte - auch zur privaten Nutzung', 'Lohnfortzahlung bei Nichteinsatz - vollen Lohn bei Urlaub oder Krankheit']"
26507,"['Sie erwartet ein sicherer, attraktiver Arbeitsplatz und ein tolles Betriebsklima! Sie erhalten ein sehr gutes Grundgehalt mit einem außerordentlichen Provisionsmodell. Wir bieten eine spannende und anspruchsvolle Tätigkeit mit Entwicklungspotenzial.']"
24235,['Attraktive Vergütung Urlaubs- und Weihnachtsgeld Langfristiger Einsatz bei einem namhaften Konzern Übernahmemöglichkeit in eine Festanstellung Gute Anbindung mit öffentlichen Verkehrsmitteln Individuelle Betreuung']
32458,"['Auf der Suche nach einer neuen beruflichen Perspektive als Lohnbuchhalter ? Wir suchen einen engagierten und erfahrenen Lohnbuchhalter , der unser Team mit seiner Fachkompetenz bereichert und dazu beiträgt, unsere Lohn- und Gehaltsabrechnungsprozesse effizient und präzise zu gestalten. Als innovatives Unternehmen in Berlin legen wir großen Wert auf einen vertrauensvollen Umgang miteinander, flache Hierarchien und eine offene Kommunikation . Wenn Sie auf der Suche nach einer spannenden Herausforderung in einem dynamischen Umfeld sind und Ihre Fähigkeiten in der Lohnbuchhaltung unter Beweis stellen möchten, dann freuen wir uns auf Ihre Bewerbung! Das sind die Aufgaben und Verantwortlichkeiten in Ihrem neuen Job: Eigenverantwortliche Durchführung der Lohn- und Gehaltsabrechnung für einen definierten Mitarbeiterkreis Erstellung von Auswertungen und Statistiken für interne und externe Zwecke Beratung und Betreuung der Mitarbeiter in allen lohnsteuer- und sozialversicherungsrechtlichen Fragestellungen Enge Zusammenarbeit mit der Personalabteilung und externen Dienstleistern Das sind die Anforderungen an Ihre Qualifikationen für Ihren Job als Lohnbuchhalter : Abgeschlossene kaufmännische Ausbildung oder vergleichbare Qualifikation im Bereich Lohn- und Gehaltsabrechnung Mehrjährige Berufserfahrung in der Lohn- und Gehaltsabrechnung, idealerweise in einem mittelständischen Unternehmen Gute Kenntnisse im deutschen Steuer- und Sozialversicherungsrecht Sicherer Umgang mit gängigen Abrechnungssystemen, idealerweise DATEV Strukturierte und selbstständige Arbeitsweise sowie ein hohes Maß an Vertraulichkeit Sehr gutes Deutsch und verbindliches Ausdrucksvermögen Was Sie bei unserem Kunden erwartet: Eine attraktive Vergütung von 36.000 € bis zu 48.000 € brutto pro Jahr (abhängig von Qualifikation und Erfahrung) 30 Tage Erholungsurlaub pro Jahr Ein attraktives Arbeitsumfeld mit vielfältigen Aufgaben Intensive Einarbeitung Eine ausgewogene Work-Life-Balance Gute Erreichbarkeit durch öffentliche Verkehrsmittel Konnten wir Sie für dieses Stellenangebot begeistern? Dann bewerben Sie sich noch heute! Der schnellste Weg zu Ihrem neuen Job führt über den Bewerben-Button! Sollten Sie vorab Fragen haben, rufen Sie gerne an oder schreiben Sie eine E-Mail an: job.bark@manpower.de Egal für welchen Weg Sie sich entscheiden, wir sind schon gespannt auf Ihre Bewerbung und von Ihnen zu hören! Bis bald! Wir leben Vielfalt und Chancengleichheit und freuen uns deshalb natürlich über Bewerbungen von Menschen mit Behinderung. Alle personenbezogenen Formulierungen in der Stellenanzeige sind geschlechtsneutral zu betrachten.']"
30094,"['Lust auf eine gut bezahlte und sichere Fest\xadan\xadstel\xadlung mit Perspek\xadtive?', 'Sicherheit durch einen unbefristeten Arbeitsvertrag Gute Übernahmechancen im Kundenunternehmen Sicherheit durch langfristige Einsätze Sie erhalten eine Top-Bezahlung und viele Zusatzleistungen wie Weihnachts- und Urlaubsgeld sowie Schicht und Branchenzuschläge Bevor Sie starten besichtigen wir gern gemeinsam Ihren zukünftigen Arbeitsplatz und stellen das Team vor']"
27803,['Bezahlung nach dem iGZ-DGB Tarifvertrag Langfristiger Einsatz mit Option auf Übernahme durch unseren Kunden Urlaubs- und Weihnachtsgeld Unbefristeter Arbeitsvertrag Prämie Mitarbeiter werben Mitarbeiter betriebliche Altersvorsorge eine moderne Produktionslinie in einer hellen Halle']
30665,"['eine ausgeglichene Work-Life-Balance Arbeitszeitkonto (Freizeitausgleich) bis zu 30 Tage Urlaub pro Jahr flexible Arbeitzeitmodelle regionale, wohnortnahe Einsätze eine spätere Übernahme durch den Kunden ist fest eingeplant Weihnachtsgeld, Urlaubsgeld, Schichtzuschläge 100% Erstattung des Deutschland-Tickets oder Kilometerpauschale Verdienst auch übertariflich möglich Prämie bei Mitarbeiter wirbt Mitarbeiter Arbeitskleidung wird bei Bedarf gestellt optimale Chancen für Quer- und Wiedereinsteiger']"
28266,"['Festanstellung & unbefristeter Arbeitsvertrag Sehr attraktives Gehalt Zahlung einer Startprämie (350 € bei Arbeitsantritt und 350 € nach bestandener Probezeit) Voll- oder Teilzeit Familienfreundliche und flexible Dienstplangestaltung nach Absprache möglich Kurze Entscheidungswege, ein unterstützendes Qualitätsmanagement und eine transparente Kommunikation unterstützen Sie in Ihrer täglichen Arbeit Sehr hohe Qualitäts- und Pflegestandards Wertschätzendes und positives Arbeitsklima in einem motivierten Team Moderne und helle Senioreneinrichtung, in der sich Bewohner und Mitarbeiter wohlfühlen Bestmögliche Entwicklungsperspektiven und Fortbildungsmöglichkeiten innerhalb des Unternehmens']"
22693,['Attraktive Vergütung Urlaubs- und Weihnachtsgeld Langfristiger Einsatz bei einem namhaften Konzern Übernahmemöglichkeit in eine Festanstellung Gute Anbindung mit öffentlichen Verkehrsmitteln Individuelle Betreuung']
37547,[]
23860,[]
36898,[]
30798,"['ein sicherer Arbeitsplatz mit einem unbefristeten Arbeitsvertrag ein attraktives, am TVöD SuE orientiertes Gehalt Jahressonderzahlung und vermögenswirksame Leistungen eine 100 % arbeitgeberfinanzierte Altersvorsorge in Höhe von 6,9 % des monatlichen Bruttogehaltes inkl. Absicherung bei Erwerbsunfähigkeit bis zu 500 € pro Jahr für Fahrtkosten im ÖPNV günstiges Jobradleasing (inkl. E-Bikes) ein umfangreiches Paket weiterer Leistungen wie Zuzahlungen bei naturheilkundlichen Behandlungen, Zahnersatz, Sehhilfen etc. freiwillige Sozialleistungen wie Zuschüsse bei Hochzeiten, Geburt oder Adoption eines Kindes SOS-Vorteilsportal von Corporate Benefits mit einer Vielzahl kostengünstiger Angebote bekannter Marken aus allen relevanten Lebensbereichen - zum Beispiel Technik, Reisen, Mode, Wohnen und vieles mehr als Mitglied des Paritätischen Gesamtverbandes haben der SOS-Kinderdorf e.V. und seine Mitarbeiterinnen und Mitarbeiter Zugang zu Sonderkonditionen von zahlreichen Anbietern']"
27211,"['Wertschätzende Unternehmenskultur, direkte Kommunikationswege und ein harmonisches Betriebsklima Exzellente Möglichkeiten zur persönlichen und beruflichen Entwicklung durch Fort- und Weiterbildung Mindestens ein freier Samstag im Monat Urlaubs- und Weihnachtsgeld (13. Gehalt) Attraktive Mitarbeitendenrabatte Betriebliche Altersvorsorge']"
29019,[]
28206,"['übertarifliche Vergütung 25 Euro/h Vollzeit oder Teilzeit je nach Vereinbarung möglich unbefristeter Vertrag eine 5-Tage-Woche ein nettes, offenes Team die Lage der Arbeitszeit ist unter Berücksichtigung der Arbeitnehmergegebenheiten verhandelbar kurze Kommunikationswege und familiäres Miteinander']"
31828,[]
33078,"['Über uns Egal ob Zugspitze, Stadion oder Regierungsgebäude! Widerstand zwecklos, gegessen wird immer! Hier wartet eine sichere Festanstellung und ein gut verkabelter Zählerschrank in Form von tollen Benefits nur auf dich. Lass die Küchenelektronik deiner Gewerbekunden glühen und bewirb dich jetzt als Servicetechniker Großküchentechnik (m/w/d) Aufgaben Dafür lässt du deine Energie als Elektroniker fließen Gemeinsam mit deinen Kollegen übernimmst du die Inbetriebnahme der Großküchentechnik bei den gewerblichen Kundenunternehmen (Restaurants, Hotels, Firmen, etc.) vor Ort Außerdem führst du regelmäßige Wartungs- und Reparaturarbeiten der installierten Elektronik durch Darüber hinaus übernimmst du die Ersteinweisung der neuen Küchentechnik Auch als erster Ansprechpartner vor Ort berätst du deinen Kundenstamm in technischen Belangen Profil Das bringst du mit ins Team Du hast bereits Erfahrungen als Servicetechniker, Hausgerätetechniker, im Kundendienst oder im Bereich Elektronik sammeln können Als Elektrofachkraft hast du eine Ausbildung, z.B. als Elektroniker für Betriebstechnik, Elektroniker für Energie- und Gebäudetechnik, Elektromonteur, Elektriker, Elektroinstallateur, Mechatroniker oder auch als Fachkraft für festgelegte Tätigkeiten abgeschlossen Außerdem besitzt du einen PKW-Führerschein sowie Reisebereitschaft rund um den Firmensitz in Großbeeren Auch in gelegentlicher (bezahlter) Rufbereitschaft von 16 bis 20 Uhr und an den Wochenenden von 8 bis 18 Uhr bist du gerne für deinen Kundenstamm da Wir bieten Das erwartet dich auf deinem Weg Richtung Zukunft Fahrzeit gleich Arbeitszeit: Hier startest du deinen Arbeitstag in Vollzeit mit deinem Firmenfahrzeug bequem von zu Hause aus und sammelst deine Stunden auf einem Arbeitszeitkonto Das wird dir schmecken : Eine Betriebsrente, vermögenswirksame Leistungen, 14 Euro Spesen pro Tag, eine Rufbereitschaftspauschale, Weihnachts- und Urlaubsgeld sowie eine Tankkarte geben deinem Arbeitsalltag die nötige Würze Mehr Zeit für dich: Mit 30 Tagen Urlaub und Sonderurlaubstagen lädst du deine Akkus wieder auf Von Anfang an in guter Begleitung: Mit einer intensiven Einarbeitung geben dir deine Kollegen das nötige Know-how mit auf den Weg, Wertschätzung und eine verzeihende Fehlerkultur bieten dir dabei einen sicheren Rahmen High Tech - Geräte, mit denen der Job Spaß macht: Mit modernen IT-Geräten wie iPad und iPhone bist du technisch bestens ausgestattet! Kontakt Wir machen dir das Bewerben einfach! Du möchtest Fragen stellen? Oder unkompliziert Interesse bekunden? Dann ruf an, oder sende uns die Nachricht "" Servicetechniker Großküchen "" über WhatsApp an +49 173 9612911 (einfach auf die Nummer klicken, dann öffnet sich WhatsApp). Du magst es klassischer? Dann schick uns deinen Lebenslauf per E-Mail an karriere.berlin@amg-recruiting.de . Wir freuen uns darauf, dich kennenzulernen!']"
25797,[]
35768,[]
22497,[]
37889,"['Grundgehalt ab 6.400 € brutto pro Monat. Treueprämie in Höhe von 8.000 € brutto. Verpflegungsmehraufwand von bis zu 28 € pro Arbeitstag (netto). Hohe Schichtzulagen für Sonntags-, Feiertags- und Nachtdienste. Unterkunft sowie An- und Abreise, wird organisiert und bezahlt durch uns als Arbeitgeber. Flexible Dienstplangestaltung zur optimalen Vereinbarung zwischen Beruf und Familie. 29 Tage Urlaub. Vielseitige, anspruchsvolle und abwechslungsreiche Aufgaben,']"
37001,[]
34995,[]
26155,[]
33800,[]
23202,['Einen sicheren Arbeits\xadplatz und beste Über\xadnah\xadme\xadchancen Unbe\xadfris\xadtete Arbeits\xadver\xadträge Bran\xadchen\xadzu\xadschläge Abschlags\xadzah\xadlungen (wenn gewünscht) Vermitt\xadlungs\xadprämie für Mitar\xadbei\xadter\xademp\xadfeh\xadlungen (50€ - 100€) Mitar\xadbei\xadter\xadra\xadbatte auf Top-Marken']
24174,"['Einen sicheren Arbeitsplatz und beste Übernahmechancen Unbefristete Arbeitsverträge Schicht- und Branchenzuschläge, Abschlagszahlungen (wenn gewünscht) Vermittlungsprämie für Mitarbeiterempfehlungen (50€ - 100€) Mitarbeiterrabatte auf Top-Marken Motiviertes Team in einem Top-Unternehmen Arbeitskleidung wird gestellt']"
28068,"['- Fairer Lohn nach GVP-Tarifvertrag mit regelmäßigen Erhöhungen und Branchenzuschlägen', '- Zuschläge für Überstunden sowie Arbeit an Sonn- und Feiertagen', 'Wir verstehen, dass jeder Bewerber (m/w/d) individuelle Lohnvorstellungen hat. Bevor wir Sie bei unseren Partnerunternehmen vorstellen, prüfen wir sorgfältig, ob Ihre Lohnvorstellungen dort realisierbar sind. Auf diese Weise streben wir das bestmögliche Ergebnis für Sie an.', '...viele Unternehmen ihre offenen Stellen nicht öffentlich ausschreiben, sondern direkt über Personaldienstleister wie uns besetzen? Zeitarbeit ist attraktiver denn je, mit fairer Bezahlung und vielen weiteren Vorteilen. Wenn Sie einen speziellen Wunscharbeitgeber im Auge haben, setzen wir uns auch gerne für Ihre Vermittlung ein. Erfahren Sie mehr über die Vorteile einer Zusammenarbeit mit Raiwa Pischel.', 'Der Stundenlohn richtet sich nach Ihrer Ausbildung, Berufserfahrung und Qualifikation. Wir legen Wert darauf, Ihre Leistung und Expertise angemessen zu vergüten, um eine faire und transparente Entlohnung sicherzustellen. Zusätzlich bieten wir Ihnen attraktive Karrieremöglichkeiten, darunter die geplante Übernahme bei geeigneter Eignung bereits nach 9 bis 15 Monaten. Unsere Kundenunternehmen schätzen engagierte Mitarbeitende und bieten Ihnen bei entsprechender Leistung die Chance auf eine langfristige Anstellung und berufliche Weiterentwicklung.', 'Entgeltgruppe:EG 4']"
33384,[]
22517,[]
35386,"['Einleitung Sie kennen sich mit Hydraulikplänen und Schaltplänen aus? Sie wollen einen Job, der nie langweilig wird, weil Sie ständig mit und an spannenden Maschinen und Projekten arbeiten, die Menschen verbinden, und bei dem Sie gleichzeitig etwas von der Welt sehen? Dann starten Sie jetzt bei einem international führenden Unternehmen für Bahntechnik und -infrastruktur durch, das in annähernd 30 Ländern aktiv ist und Kunden weltweit integrierte Lösungen aus einer Hand bietet. Mobilität und Nachhaltigkeit stehen hier im Fokus, mit einem Wort: Zukunft. Dabei spielt es keine Rolle, ob Sie bereits erfahrener Servicetechniker sind oder gerade erst aus der Ausbildung kommen. Wichtig ist, dass Sie ins Team passen und Lust auf spannende Dienstreisen haben – nach Australien, China, Kanada, die USA, Norwegen und und und. Freuen Sie sich auf ein Einstiegsjahresgehalt von bis zu 54.000 Euro, abhängig von Ihrer Erfahrung, spannende Montagetätigkeiten, die selbstverständlich zusätzlich vergolten werden, jährliche Bonuszahlungen in variabler Höhe und viele weitere, großartige Benefits. Bewerben Sie sich jetzt als Servicetechniker Inbetriebnahme 50-54k (m/w/d) Aufgaben Sie führen vielfältige Wartungs- und Instandhaltungsarbeiten an einzigartigen HSG-City und VTM-c Schienenschleif- und -fräsmaschinen durch Sie sind verantwortlich für die Fehlersuche und Störungsbeseitigung Gelegentlich begleiten Sie Inbetriebnahmen neuer Maschinen oder deren Komponenten Die Durchführung und Begleitung von Test- bzw. Erprobungsfahrten runden Ihren Arbeitsalltag ab Qualifikation Sie haben eine abgeschlossene technische Ausbildung Sie haben die Berechtigung für Arbeiten an elektrischen Anlagen im Niederspannungsbereich bis 1 kV Sie bringen Grundkenntnisse in SPS Siemens und Microsoft Office mit Sie können sich gut auf Deutsch verständigen Sie haben einen Führerschein der Klasse B Benefits Zukunftssicherheit: Weil der Fokus des Unternehmens klar auf Mobilität und Nachhaltigkeit liegt und international ausgerichtet ist, wartet nicht nur ein spannender Job aus Sie, sondern auch ein krisensicherer. Konditionen: Je nach Erfahrung starten Sie mit einem Jahresgehalt von bis zu 54.000€. Hinzu kommen jährlichen Zuzahlungen in variabler Höhe, plus Montagezulagen. Außerdem gibt es einen Quartalsbonus in Form von Einkaufsgutscheinen, wenn sie Ihre Ziele erreichen. Atmosphäre: Sie arbeiten gemeinsam in einem jungen Team, das sehr kollegial ist und in dem jeder jeden unterstützt, und mit modernstem Gerät. Dabei genießen Sie viel Eigenverantwortlichkeit und große Freiheiten. Abwechslung: Es erwarten Sie immer wieder interessante Dienstreisen, z.B. nach Australien, China, USA, Kanada, Norwegen oder Finnland. Zusatzleistungen: Neben einem Aktienprogramm profitieren Sie von betrieblicher Altersvorsorge in überdurchschnittlicher Höhe und zwar unabhängig davon, ob Sie einen Eigenanteil leisten, Fahrrad-Leasing, Zuschuss zum Deutschlandticket sowie einem Gesundheitsbudget von 300€ pro Jahr. Noch ein paar Worte zum Schluss Bewerben Sie sich am besten jetzt gleich . Wir melden uns anschließend telefonisch bei Ihnen und begleiten Sie kompetent und zuverlässig durch den gesamten Bewerbungsprozess. Unsere Beratung ist für Sie völlig kostenlos. Falls Sie Fragen haben, erreichen Sie Ihren persönlichen Ansprechpartner Volkan Erol unter +49 211 972 695 38. # Mechatroniker # Industriemechatroniker # Industrieelektroniker # Industrieelektriker # Betriebselektriker # Hydrauliker # Bahn # Montage']"
36059,[]
36703,['Hier wird Internationalität gelebt. Jeden Tag entwickeln Sie gemeinsam mit ihren Kollegen (m/w/d) rund um den Globus Logistiklösungen für Ihre Kunden (m/w/d).']
33231,[]
22136,"['Stundenlohn ab 15€ Unbefristete Arbeitsverträge mit Ihnen abgestimmte Dienstpläne Hohe Schichtzulagen 29 Urlaubstage Fahrgeld, Fahrkarte Eine wertschätzende Führungskultur Rückmeldung 24 Stunden nach Ihrer Bewerbung']"
36478,"['Über uns Unser Auftraggeber züchtet moderne Kartoffelsorten und produziert und vertreibt hochwertige Pflanzkartoffeln. Dabei verfolgt man das Ziel, widerstandsfähige, ertragsstarke Sorten zu züchten und qualitativ hochwertiges Pflanzgut zu liefern. Im Zuge unseres kontinuierlichen Wachstums suchen wir eine/n Anbauberater/ Verkaufsberater (m/w/d) - Niedersachsen Aufgaben Die Aufgabenbereiche: Betreuung unserer Kunden im Handel, Landwirtschaft und in der Industrie Vorstellung und Platzierung unserer Sorten bei Handels- und Industriepartnern Steuerung, Kontrolle und Planung der Absatzaktivitäten und der Verkaufsmengen Betreuung bei der Feldanerkennung, Bestandsfragen, Selektion, Sikkation Vermehrungsplanung und Anmeldung mit den Betrieben Überwachung der Aufbereitung/Abfüllung Profil Ihr Profil Landwirtschaftliches Studium (Bachelor) oder eine Ausbildung mit landwirtschaftlichem Schwerpunkt, z.B. als Techniker/in im Pflanzenbau Kenntnisse oder erste Berufserfahrungen im Bereich Kartoffeln sind wünschenswert Sicherer Umgang mit EDV-Programmen (insbesondere Excel) Engagierte, selbstständige, zuverlässige und kundenorientierte Arbeitsweise Hohe Flexibilität, Eigenmotivation sowie ein souveränes Auftreten Sehr gute Deutschkenntnisse Wir bieten Das bieten wir Ihnen Ein unbefristetes Arbeitsverhältnis Einen modernen Arbeitsplatz im Homeoffice Eine abwechslungsreiche und verantwortungsvolle Tätigkeit, lockere Teamatmosphäre und offene Kommunikation Flache Hierarchien, ein kollegiales Betriebsklima und kurze Entscheidungswege Freiraum und Flexibilität bei der persönlichen Arbeitsgestaltung (z. B. Mobile Work Policy) Eine leistungsgerechte Vergütung, Firmenfahrzeug mit privater Nutzungsmöglichkeit, Home Office Equipment flexible Arbeitszeit, 30 Tage Urlaub Individuelle Trainingsmöglichkeiten und regelmäßiges Feedback Kontakt Wir freuen uns sehr auf Ihre Kontaktaufnahme! Bitte senden Sie Ihre vollständigen Bewerbungsunterlagen per E-Mail unter Angabe der Gehaltsvorstellung und eines möglichen Eintrittstermins an unseren Personalberater Herrn Jürgen Pistol: personal@wtnet.de - Mobilnummer: 0049 172/ 269 02 94. Absolute Vertraulichkeit und Diskretion im Umgang mit Ihren Daten wird garantiert.']"
38687,['Heute bewerben - Morgen arbeiten Übertarifliche Vergütung (Grundlage BAP/DGB Tarif) Urlaubs- und Weihnachtsgeld Auftragsbezogene Zulagen & Schichtzulagen Bereitstellung der Arbeitskleidung Mitarbeiter-wirbt-Mitarbeiter-Bonus Arbeitszeitkonto maximal +35 Std. = alle anderen Überstunden werden komplett ausbezahlt']
22742,"['Attraktives Arbeitsumfeld mit guten Perspektiven Tarifliche Entlohnung nach iGZ/DGB Tarif zzgl. Branchenzuschlägen Persönliche Einsatzbegleitung und qualifizierte Beratung Unser Mitarbeiter-Benefit-Programm Orizon PlusPunkte Bis zu 30 Tage Jahresurlaub', 'Ihre Orizon Pluspunkte Gratifikationen', 'Sonderurlaub bei besonderen Anlässen (Ehefrau/eingetragene Lebenspartnerin bringt Kind zur Welt; Eheschließung/Eintragung einer eingetragenen Lebensgemeinschaft; für die Dauer staatsbürgerlicher Pflichten wie Zeugenaussagen oder Wahlen). Ein ansteigender Urlaubsanspruch auf bis zu 30 Tage pro Jahr. Jahressonderzahlungen in Höhe von bis zu 400€ (abhängig von der Dauer der Betriebszugehörigkeit). Regelmäßige Gehaltsanpassungen nach Tarifvertragsverhandlungen.']"
23567,[]
29104,[]
33170,"['Die Möglichkeit, wertvolle Erfahrungen in einem dynamischen und wachsenden Unternehmen zu sammeln Ein kreatives Arbeitsumfeld, in dem Ihre Ideen geschätzt werden Flexible Arbeitszeiten entsprechend Ihrer Verfügbarkeit als Teilzeit- oder Werkstudent Eine attraktive Vergütung entsprechend Ihrer Qualifikationen und Erfahrungen']"
34752,[]
29605,['- Bezahlung nach GVP - Tarifwerk sowie Lohnsteigerung durch tariflich vereinbarte Branchenzuschläge']
27380,[]
23954,[]
31973,[]
30205,"['Attraktives Gehalt in Höhe von monatlich 1.150 Euro im ersten Lehrjahr, 1.250 Euro im zweiten Lehrjahr und 1.400 Euro im Falle eines dritten Lehrjahrs (Kaufmann im Einzelhandel (m/w/d)) Urlaubs- und Weihnachtsgeld, tarifliche Altersvorsorge, minutengenaue Arbeitszeiterfassung, Zuschläge und sechs Wochen Urlaub pro Jahr Individuelle Einarbeitung und Nutzung eines digitalen Ausbildungskonzeptes sowie Unterstützung bei der Vorbereitung auf die Abschlussprüfung Sicherer Arbeitsplatz und mögliche Karriereperspektiven als Verkäufer mit Filialverantwortung (m/w/d), sehr gute Übernahmechancen Exklusive Rabatte bei zahlreichen Online-Shops und Fitnessstudios']"
23959,"['Einen unbefristeten Arbeitsvertrag Attraktive Vergütung nach Tarif und Qualifikation Einen langfristigen Arbeitsplatz mit Übernahmechance Kostenlose Arbeitskleidung und Arbeitsmedizinische Vorsorge Ein schnelles und unkompliziertes Einstellungsverfahren Urlaubs- und Weihnachtsgeld', 'Sie möchten sich jetzt gern bewerben? Dann senden Sie Ihre vollständigen Bewerbungsunterlagen unter Angabe Ihrer Gehaltsvorstellung via E-Mail, Post oder einfach über den Button ""Jetzt bewerben"" an Ihr bindan Team.', 'Vergütung']"
37720,"['Attraktives Gehalt• Starke Gemeinschaft aus Teamplayern• Vertrauensarbeitszeit mit flexibler Einteilung und der Möglichkeit, bis zu 40% mobil zu arbeiten• Zahlreiche Weiterbildungsmöglichkeiten on- und offline• Rabatte auf 1&1 Produkte und für diverse Freizeitangebote• Betriebseigenes Restaurant• Kostenlose Getränke und frisches Obst• Jobrad-Zuschuss']"
32002,[]
38411,"['Übertarifliche Bezahlung nach BAP-Tarifvertrag, mindestens 22€/Stunde (je nach Qualifikation auch mehr) Unbefristeter Arbeitsvertrag als Altenpfleger Steuerfreie Zulagen Jahressonderzahlungen (Urlaubs- und Weihnachtsgeld) Fahrtkostenzuschuss bzw. Fahrtkostenerstattung ÖPNV 500€ Willkommensprämie Volle soziale Absicherung Freie und flexible Mitgestaltung des Dienstplans 30 Tage Urlaub Persönliche Betreuung durch unser kompetentes Team']"
26148,[]
22419,['Diese Position ist zwischen 13 Euro und 15 Euro brutto pro Stunde dotiert.']
36543,[]
