id,salary_paragraphs
11812,"['Basic Salary – upto £24,000 per annum depending on experience', 'Pension, Life Assurance & much more. – Please see our generous remuneration packages below', 'At Marlowe Fire & Security we recognise the importance of fairly rewarding our employees. We go above and beyond with our remuneration packages that not only meet the needs of a challenging economic climate, but we offer packages, benefits and incentives to support the broader needs of our people making their everyday lives and futures more comfortable.', 'Basic Salary – upto £24,000 per annum depending on experience Royal London Pension Life Assurance 4x Salary Paid Holidays plus Bank Holidays Additional Day holiday for each full year of completed service (up to 25 days) Additional Birthday Holiday Paid Candidate Referral Scheme – up to £1,000 per referral, unlimited referrals. Mental Health & Well-being Scheme Employee Recognition Scheme Development and progression opportunities Free, secure on-site parking Free, on-site gym', 'Alarm Communications acl.uk.com/careers Griffin Fire acl.uk.com/careers Clymac clymac.co.uk/careers FAFS Fire & Security fafsfireandsecurity.com/careers MJ Fire fafsfireandsecurity.com/careers Marlowe Kitchen Fire Suppression marlowefireandsecurity.com/vacancies/ Morgan Fire Protection morganfire.co.uk/recruitment/ Victory Fire morganfire.co.uk/recruitment/ Marlowe Smoke Control marlowe-aov.co.uk/careers/ Hadrian Technology marlowefireandsecurity.com/vacancies/']"
19382,"['Free weekly wage advances and emergency cash. Access to our savings support & financial health planning tool. Up to 50% off when dining at Dishoom with friends and family.', ""Free team meals every shift, plus all the Chai you can drink! £15 per hour inclusive of tronc (based on the last 3-month's average). We pay on a monthly basis. A full-time role working across 5 days, Monday - Sunday availability required. A weekly changing rota provided at least 10 days in advance. We're an all day dining Bar- Cafe, meaning our teams work a variety of daytime and evening shifts (not the usual always late nights!) Access to our award-winning training programmes and support. We focus on your development from day one and proudly promoted 211 Dishoomwalles last year! The usual number of days holiday a year - paid for, including tronc. Our sites are closed Christmas Day and Boxing Day, and if you have children, we'll provide one extra day to take them to their first day at school. No uniforms here - smart casual and comfortable is key, and of course trainers are fine.""]"
8941,"['Contract Type: Permanent / 40 Hours Per Week Salary: circa £41,800 plus Bonus Location: London Docklands, Bromley-by-Bow, London, E3 3TT Days of Work: Tuesday - Saturday or Sunday - Thursday Hours of Work: 10pm Start', 'DPD are passionate about creating an environment that is open, ethical, inclusive and socially responsible. Along with job security, the tools to do the job and a competitive salary, you’ll receive fantastic benefits starting on day one, including never working on your birthday ever again!!!', 'We recognise that our people are at the heart of our business, without them we wouldn’t be able to deliver our award-winning service to millions of customers across the country each day. It’s important to us that we demonstrate our recognition of you in providing you with more than just a salary and job stability. To name but a few…', 'Holiday trading Enhanced maternity and paternity package Free life assurance of 4 x salary on joining the pension scheme Free onsite car parking for all employees Health Kiosks visiting every location Discounted shopping from 100’s of retailers including up to 5% off supermarket shopping Milestone Days off to celebrate with your family and friends For employees who regularly use a screen as part of their job we offer free eye tests and support with the cost of glasses']"
1598,"[""Flexible shifts to work around your lifestyle! A massive 33% discount across all our brands. Whether its date night at Miller & Carter or a family roast at Toby Carvery, we've got you covered. 20% discount off all of our brands for friends and family. Earned Wage Access - no more waiting for payday, you can access your earned pay when you need it. Opportunities to grow with paid for qualifications. Opportunity for progression; on average 200 Chefs are promoted to Head Chef every year. Discounts on gym memberships. Team Socials - work hard, play hard!""]"
5953,"['Support Worker Chertsey £23,200 per annum (pro rata) Full time and part time hours available Full UK Driving License with access to own vehicle', 'Early Pay – ability to access your earnings more frequently if you wish. Paid enhanced DBS. Flexible working. Up to 28 days paid annual leave (pro rata). Access to high quality training that supports your career development. Contributory pension scheme with life assurance. Shopping discounts via Blue Light Card and The Bene£its website. Recommend a friend scheme - earn up to £500. Free and confidential 24/7 access to the health portal, counselling and support.']"
3504,[]
154,"[""Flexible shifts to fit around you. A massive 33% discount across all our brands. Whether its date night at Miller & Carter or a family roast at Toby Carvery, we've got you covered. 20% discount off all of our brands for friends and family. Earned Wage Access - no more waiting for payday, you can access your earned pay when you need it. Opportunities to grow with paid for qualifications. Opportunity for progression; on average 200 Chefs are promoted to Head Chef every year. Discounts on gym memberships. Team Socials - work hard, play hard!""]"
9319,"['This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.']"
16826,[]
19096,['Newcross gives you more support and free training to make a rewarding difference in people’s lives every day. We offer unlimited free training and a salary of up to £15.10 per hour (inc holiday pay).']
6102,"['Pay & benefits:', 'We offer an hourly pay rate of £12.50 and you will be guaranteed a minimum of 39 hours work per week. This means you will be earning at least £487 per week and if you’re looking to earn a bit more then overtime may be available.', 'In addition to your pay you will also benefit from:', '- Take responsibility for the control of operational costs including shrinkage, waste and payroll.']"
13779,[]
15315,"[""A sensible work life balance with 5 days working 2 days off Pay of £13.30 per hour Pay further boosted by a share of tips, and extra rewards for outstanding performance Job security with consistent hours in permanent or seasonal contracts A full package of lifestyle benefits in a business with sustainability at it's core 70% off meals on duty, free chef uniform and kitchen shoes Great training and career development opportunities A warm and friendly welcome and all the support you need to succeed""]"
4799,[]
19352,[]
230,['Remuneration: £11.76 - £12.07 per hour']
13378,['Excellent rates of pay.']
5107,"['Salary Scale: £26,061 - £31,025pa', '22 days annual leave plus an additional 5 days after 5 years’ service, and 12 public holidays (Pro Rata for Part time staff) Generous pension contribution, Enrolment in a health cash plan, Death in service payment, Highly competitive salary, Dedicated Health and Wellbeing champions/Mental Health First Aiders, Learning and Development opportunities, Choice Housing is a Family Friendly & Equality and Diversity Award Winning Organisation']"
20246,[]
1845,[]
1668,['£ Attractive Salary']
11703,[]
15845,"[""This isn't getting by. This is getting what you deserve. We’re proud to have a culture and salary structure that promotes both the equality of opportunity, and pay."", ""Working at Lidl is rewarding, in every sense, because we give you the training to succeed in your role and plenty of opportunities to progress your career here. We're delighted to offer a competitive hourly rate, with 30-35 days’ holiday per year (pro rata). Save for your future with our pension scheme or save today with a 10% in-store discount, plus extra discounts on days out, cinema tickets and much more.""]"
13965,[]
5597,"['Connected Health pay from £11.05 per hour with an increase on selected bank holidays to £12.05 per hour. In addition, we pay a fuel allowance (tax-free) to drivers. We are a Real living wage employer – the first care company in Northern Ireland to be accredited.']"
8135,"[""Competitive Salary: We value your contributions and offer a competitive salary that recognises your hard work and dedication. Fantastic Rewards Package: Beyond a competitive salary, our reward package includes a range of benefits, bonuses, and perks to ensure your job is both fulfilling and rewarding. Induction for Success: Your success is our priority. We provide a comprehensive induction program, thoughtfully designed to familiarise you with our Grosvenor values and culture, ensuring you are well-prepared for your role. Learning and Development: You'll have the opportunity to learn and grow with the guidance of experienced industry professionals, using your unique flare and style to become a driving force of our team's success. Exciting Project Work: Get involved in exciting project work that will allow you to make a meaningful impact on our business. Your fresh ideas and contributions will be valued. People-Focused Culture: Grosvenor is all about its people. Our supportive and nurturing work environment ensures you have the tools you need to thrive. High-Performing Culture: Join a team that embraces high performance. We set the bar high and help you reach your full potential. Emphasis on Growth: At Grosvenor, growth is not just a word; it's a commitment. We foster your individual and team growth to help you succeed and excel.""]"
2838,"[""We're currently recruiting in our St Davids Premier Inn. Working 16 hours per week, paying up to £11.79 per hour."", 'PAY RATE:', ""We're currently recruiting in our Tenby Town Centre Premier Inn. Working 12 hours per week, paying up to £11.79 per hour."", ""We're currently recruiting in our Porthmadog Premier Inn. Working 16 hours per week, paying up to £11.79 per hour."", ""We're currently recruiting in our Kilmarnock Premier Inn. Working 16 hours per week, paying up to £11.79 per hour."", ""We're currently recruiting in our Thirsk Premier Inn. Working 12 hours per week, paying up to £11.79 per hour."", ""We're currently recruiting in our Birmingham South (Hall Green) Premier Inn. Working 16 hours per week, paying up to £11.79 per hour."", ""We're currently recruiting in our Edinburgh A1 (Musselburgh) Premier Inn. Working 20 hours per week, paying up to £11.79 per hour.""]"
9580,"['WORK YOUR WORLD opportunity to work anywhere in the world, where there is a Publicis office, for up to 6 weeks a year. REFLECTION DAYS - Two additional days of paid leave to step away from your usual day-to-day work and create time to focus on your well-being and self-care. HELP@HAND BENEFITS 24/7 helpline to support you on a personal and professional level. Access to remote GPs, mental health support and CBT. Wellbeing content and lifestyle coaching. FAMILY FRIENDLY POLICIES We provide 26 weeks of full pay for the following family milestones: Maternity. Adoption, Surrogacy and Shared Parental Leave. FLEXIBLE WORKING, BANK HOLIDAY SWAP & BIRTHDAY DAY OFF You are entitled to an additional day off for your birthday, from your first day of employment. GREAT LOCAL DISCOUNTS This includes membership discounts with Soho Friends, local restaurants and retailers in Westfield White City and Television Centre.']"
19556,"['Job Title: High Dependency Unit Location: Remote Duration: 3 months Schedule: Monday to Friday Start Date: April 2024 End Date: October 2024 Rate of pay: £29-35 p/h', 'Not available for this position? Recommend a friend or colleague! We operate a simple and transparent scheme – we pay you £250 for a successful placement (qualifying period applies).']"
13049,[]
5899,"['The role is for 40-hours a week, Monday to Friday – there is no weekend, late-night or Bank Holiday working. The annual salary will be on or around £45,000 depending on experience, and part-time applications are welcomed.', 'Weekday working only Competitive starting salary Generous annual leave entitlement including bank holidays Free on-site parking Flexible working opportunities Competitive private pension scheme On-site nursery (chargeable) Staff gym (low annual charge) On-site social club Paid maternity, paternity and adoption leave Discounts and lifestyle savings, plus a 24/7, 365 wellbeing support service through our partner staff benefits organisation']"
5036,"['Our packages will include bonus, a strong pension contribute plan matched up to 7%, Private healthcare, development focused targets and relocation support can be provided if required along with a variety of learning, development and career enhancement opportunities.']"
5627,['We are seeking a highly organized Human Resources Officer to join our team. The Hours of work are 20 hours a week. Preferably Monday to Friday- the pay rate is £14.17 per hour.']
15287,"[""Award winning employer - Best Brewing Pub Company 2023, Best Pub brand 2022 Best Companies Accredited 2023 Competitive Salary Centralised tronc/tips system with opportunities to significantly enhance salary Up to £1000 Refer a Friend Bounty Scheme Access your pay early with Hastee Pay, including financial wellbeing support Free team meal with every 6 hour shift 30% off Food, Drink, Accommodation & Experience's in our Brewpubs Buy-one-get-one-free on our Mini-Kegs of in-house brewed beer Structured career path, with development opportunities for all in a fun, fast paced industry Access to Brewhub - with over 3000+ discounts & cashback opportunities Cycle to Work scheme Award-winning learning & development in the hospitality industry, including: B&K Specialist Training, B&K Learning Hub, Apprenticeships plus much, much more 24 hour access to our Employee assistance programme offering free counselling, financial and well-being support Enhanced Maternity and Paternity Pay Free Brewery Experience Day for you and a friend when you join Brewing Happiness - a positive mindset for all team and guests Flexible shifts to fit in with life!""]"
5798,[]
17226,[]
3345,[]
6951,[]
786,[]
20599,[]
17232,"['Working term time hours with a great finishing time! With Caterlink you have the opportunity to a blended learning programme that can include formal qualifications including Apprenticeships, classroom training, eLearning and on the job training to support and encourage your development and enable you to be the best you can be. Everyone who joins us is provided with an induction where they learn more about us and enable them to be the best they can be. We invest in development opportunities and are always looking to recruit, train and retain the best people for our own future talent and your own future development. Excellent support from a committed operations team. Working for Caterlink ensure you are able to enjoy a great work/life balance – this is the beauty of working term-time only and no weekends! We offer you access to our Employee Discount Platform where you can make great savings at supermarkets, cinema, restaurants as well as holiday discounts, family days out and many more! Our Employee Assistance Program and Virtual GP benefits are there for you and your family to use free of charge at any time You may be eligible to join our Pension scheme']"
4738,['Rate of Pay: £30000-£35000']
11292,[]
8740,"['Salary: AMPS/AUPR pay range - £37,667 – £58,278', 'A salary 2.5% higher than the main scale teacher salaries Twice as many training days as standard and network-wide events with Ark colleagues, held by the best minds in education.']"
21103,"[""Competitive Salary: Earn £13.00 per hour, double pay on bank holidays. Flexible Hours: If you are looking for a couple of hours per week or full time, we can accommodate your availability. Minimum of 1-hour visits per client: We are different from other care companies by spending a minimum of 1 hour per client visits ensuring clients receive the best possible care. Ongoing Support: We will provide guidance and support whenever you need it. Paid mileage and travel allowance - up to 45p per mile Refer a Friend Scheme: If you refer a friend to work with us, you'll receive a bonus. Pension Scheme: We care about your financial future and provide a company pension scheme. Training and Care Certification: Full training is given before you go out into the community, once you have completed training you will receive an industry-recognised Care Certificate. Blue Light Card: Blue light card available.""]"
10246,"['Salary: £32,000 – £36,000 + £3,600 car allowance pro rata']"
3558,['Salary: From £8.65 per hour']
6932,"['Salary: Lecturer Qualified: £31,865 -£41,541 (Full-Time Equivalent)']"
17177,"['An industry leading salary plus excellent bonus potential State of the art, modern working environments 29 days annual leave Free Laser Eye Surgery and Intraocular Lens Surgery Free eye tests Discounted prescription eye wear and sunglasses Generous Optical Express friends and family discount scheme Ongoing training and development opportunities Pension scheme Perkbox subscription']"
8255,"['Salary – £11,000-£11,500 per session + indemnity cover + 6 weeks’ annual leave + 1 week study leave', 'Salaried GP £11,000-£11,500 per session 6 weeks annual leave 1 week study leave NHS pension']"
14261,['£11.50* per hour plus an average bonus per hour of 89p (*rising to £11.80 on successful completion of probation period)']
19896,[]
21179,[]
1776,[]
16823,[]
606,"['Hourly Rate: From £12.66 - £14.00 - (dependant on qualification/s and experience)', '· Above industry standard salary, with annual salary reviews']"
11365,['A competitive salary An attractive relocation package A comprehensive induction High standard of professional supervision Excellent CPD opportunities Generous annual leave entitlement of up to 32 days per annum + bank holidays Childcare salary sacrifice scheme']
3064,['Salary:']
3682,"['Salary:', 'Salary: 26,000 - 28000']"
84,[]
10756,"['Salary £23,796-£25,000 (depending on experience), In addition to your basic salary there are significant opportunities to earn bonuses and overtime is readily available', 'Annual Pay Review process']"
5493,['Salary: (£67k - £78k)']
3162,['Immediate starts available Monthly pay Holiday – 28 days on a pro rata basis Flexible hours available with overtime opportunities Death in service insurance Pension scheme Cycle to work scheme Further career opportunities Training and development']
12394,"['Pay Rate: From 1st April 2024, £12 - £12.50 per hour plus 25p mileage']"
4540,['28 days’ paid holidays (pro rata) Voluntary Private Healthcare Scheme – Paid through Salary Employee Assistance Program to support your health & wellbeing Company Pension Scheme Benefit Communication Portal with a range of additional free benefits & discounts for goods/services Financial Education/Financial wellbeing advisory service Training & Development Uniform Provided Company Events']
19229,"['To support the EMEA People team with providing a professional, accurate, confidential and efficient payroll service that enables the smooth delivery of Payroll processes to all functions within AVEVA. You will be supporting and processing the EMEA payrolls, managing the outsourced process.', 'Responsible for end-to-end payroll process of assigned EMEA payrolls in coordination with out-sourced provider', 'Work with the business to answer complex payroll queries', 'Dealing with all payroll related queries directly and confidently']"
6591,[]
5497,['Salary: (£67k - £78k)']
3896,['Pay Rate: £35.21 per hour (assignment rate)']
4665,[]
17652,"['Hourly Rate of Pay £14.81 Basic: 40x14.81 = £592.40 x 52 = £30,804.80 Basic + Shift Allowance = £36,195.54', 'Hourly Rate of Pay £16.61 Basic: 40x16.61 = £664.40 x 52 = £34,548.80 Basic + Shift Allowance = £40,594.84']"
8447,['- PAYE – no umbrella companies are used.']
4050,"['Generous salary package – we reward our people at the level they deserve. A half day on a Friday. Giving you more time at the weekend to do the things you love with the people you love. A 37-hour working week, with flexible working options, giving you that much needed work/life balance. Annual leave entitlement which increases with tenure. Pension scheme to help you save for the future. Access to our Employee Assistance Programme which offers practical, impartial support on issues impacting your life. Cycle to work scheme and discounted gym membership. Your health and wellbeing are important to us.']"
14269,"[""We know you'll work hard to make WHSmith a success and keep our customers happy, so as well as your salary, pension scheme, paid annual leave and employee discounts, we'll reward you with a range of deals from retail partners that will help you save money and make memories, whether a delicious meal, an adventurous day out, or tickets to see the latest blockbuster."", 'Salary Up To']"
17419,"['Salary: £55,596 to £62,546 per annum (plus Employee Healthcare)', 'Network Rail can offer you a rewarding career with competitive pay and excellent including a choice of contributory pension schemes, a generous annual leave package, a bonus scheme and an annual 75% subsidy on season tickets costing up to £3,333 (to a maximum amount of £2,500). You will also be entitled to 28 days annual leave', 'Salary: £55,596 to £62,546 per annum.']"
7708,[]
3604,"['– £31-36 per hour depending on experience', 'Not available for this position? Recommend a friend or colleague! We operate a simple and transparent scheme – we pay you £250 for a successful placement (qualifying period applies)']"
