ngram,Frequency,relative_freq
"('NOUN', 'PUNCT', 'SCONJ')",20092,0.4669274445134398
"('PUNCT', 'AUX', 'VERB')",19891,0.46225631091065267
"('ADP', 'VERB', 'ADP')",19498,0.4531231989410238
"('ADJ', 'NOUN', 'ADP')",19447,0.45193798593733153
"('CCONJ', 'DET', 'NOUN')",19095,0.4437576922647886
"('DET', 'NOUN', 'PRON')",18796,0.43680909053725936
"('NOUN', 'PUNCT', 'AUX')",18564,0.43141753334399247
"('NOUN', 'PRON', 'VERB')",18204,0.4230513239061646
"('NOUN', 'AUX', 'VERB')",17758,0.4126865199915223
"('NOUN', 'VERB', 'ADP')",17593,0.40885200733251775
"('ADJ', 'PUNCT', 'VERB')",17182,0.3993005848909976
"('ADJ', 'NOUN', 'PUNCT')",17077,0.39686044047163116
"('NOUN', 'PUNCT', 'NOUN')",16698,0.3880526810912512
"('PRON', 'AUX', 'VERB')",16409,0.3813364740703282
"('NOUN', 'ADJ', 'CCONJ')",16196,0.3763864668196134
"('NOUN', 'CCONJ', 'DET')",15588,0.3622568686579485
"('PUNCT', 'ADP', 'DET')",15048,0.3497075545012066
"('VERB', 'ADV', 'ADP')",14275,0.33174344368053726
"('NOUN', 'CCONJ', 'NOUN')",14107,0.3278392126095509
"('ADP', 'ADJ', 'NOUN')",13982,0.32493427877697173
"('NOUN', 'CCONJ', 'VERB')",13975,0.3247716024823473
"('VERB', 'DET', 'DET')",13723,0.3189152558758678
"('ADV', 'ADJ', 'PUNCT')",13679,0.3178927191667999
"('ADV', 'VERB', 'DET')",13025,0.30269410535474583
"('PRON', 'VERB', 'DET')",12809,0.29767437969204913
"('VERB', 'DET', 'ADJ')",12683,0.2947462063888094
"('NOUN', 'PUNCT', 'SPACE')",12583,0.292422259322746
"('NOUN', 'DET', 'NOUN')",12434,0.28895957819431173
"('PRON', 'PRON', 'VERB')",12395,0.28805323883854705
"('VERB', 'ADV', 'DET')",12395,0.28805323883854705
"('ADJ', 'ADP', 'DET')",12284,0.28547365759521676
"('ADV', 'VERB', 'ADP')",12146,0.2822666106440494
"('CCONJ', 'VERB', 'DET')",12139,0.28210393434942493
"('VERB', 'NOUN', 'ADP')",11986,0.2785482953383481
"('PUNCT', 'ADV', 'VERB')",11743,0.27290110396781425
"('NOUN', 'ADV', 'ADJ')",11667,0.27113490419760616
"('ADP', 'VERB', 'PUNCT')",11646,0.2706468753137329
"('ADV', 'ADP', 'NOUN')",11597,0.26950814125136185
"('NOUN', 'VERB', 'DET')",11552,0.26846236507163335
"('NOUN', 'CCONJ', 'ADP')",11466,0.2664637705948189
"('ADJ', 'ADP', 'VERB')",11289,0.2623503842878868
"('ADP', 'NOUN', 'VERB')",11223,0.2608165792242851
"('ADJ', 'PUNCT', 'ADP')",11157,0.25928277416068324
"('PUNCT', 'SCONJ', 'VERB')",11080,0.2574933349198145
"('NOUN', 'ADP', 'PRON')",11029,0.2563081219161223
"('ADJ', 'PUNCT', 'DET')",10862,0.2524271303157965
"('CCONJ', 'ADP', 'NOUN')",10696,0.24856937818613142
"('AUX', 'VERB', 'PUNCT')",10485,0.24366584987673784
"('SCONJ', 'AUX', 'VERB')",10460,0.243084863110222
"('NOUN', 'PUNCT', 'CCONJ')",10188,0.23676372709052984
"('VERB', 'PUNCT', 'VERB')",10091,0.23450949843644842
"('PUNCT', 'PRON', 'VERB')",9926,0.23067498577744394
"('ADP', 'NOUN', 'ADV')",9813,0.22804892559279244
"('AUX', 'ADV', 'VERB')",9657,0.22442356816973363
"('ADJ', 'PUNCT', 'ADV')",9628,0.2237496235205753
"('ADP', 'NOUN', 'PRON')",9553,0.22200666322102783
"('AUX', 'ADV', 'ADJ')",9444,0.21947356091901882
"('ADV', 'ADP', 'VERB')",9435,0.21926440568307312
"('SCONJ', 'PRON', 'VERB')",9352,0.21733552961824054
"('NOUN', 'PUNCT', 'PRON')",9333,0.21689397967568852
"('AUX', 'DET', 'NOUN')",9314,0.2164524297331365
"('PUNCT', 'NOUN', 'PUNCT')",9217,0.2141982010790551
"('ADP', 'NOUN', 'AUX')",9046,0.21022425159608685
"('ADP', 'DET', 'ADJ')",9038,0.21003833583080178
"('ADV', 'AUX', 'VERB')",8815,0.2048559338734806
"('PUNCT', 'VERB', 'ADV')",8728,0.20283409992600554
"('ADV', 'ADJ', 'ADP')",8725,0.20276438151402362
"('AUX', 'VERB', 'ADV')",8657,0.20118409750910057
"('SCONJ', 'VERB', 'DET')",8570,0.1991622635616255
"('CCONJ', 'VERB', 'ADP')",8536,0.198372121559164
"('PRON', 'VERB', 'ADV')",8488,0.1972566269674536
"('PRON', 'VERB', 'PUNCT')",8484,0.19716366908481106
"('VERB', 'SCONJ', 'DET')",8463,0.19667564020093778
"('PUNCT', 'PROPN', 'PUNCT')",8360,0.19428197472289255
"('ADJ', 'CCONJ', 'ADJ')",8190,0.19033126471058492
"('PUNCT', 'NOUN', 'ADP')",7967,0.18514886275326375
"('PUNCT', 'SCONJ', 'DET')",7895,0.18347562086569819
"('ADP', 'NOUN', 'DET')",7881,0.1831502682764493
"('ADP', 'VERB', 'ADV')",7849,0.18240660521530905
"('PUNCT', 'ADV', 'PUNCT')",7668,0.17820026102573447
"('NOUN', 'PUNCT', 'PROPN')",7648,0.1777354716125218
"('VERB', 'VERB', 'DET')",7560,0.1756903981943861
"('ADJ', 'PUNCT', 'SCONJ')",7494,0.1741565931307843
"('ADJ', 'PUNCT', 'AUX')",7367,0.17120518035688392
"('NOUN', 'PUNCT', 'PUNCT')",7325,0.1702291225891373
"('ADV', 'ADP', 'DET')",7280,0.16918334640940882
"('VERB', 'ADV', 'PUNCT')",7166,0.16653404675409667
"('NUM', 'NOUN', 'ADP')",7077,0.1644657338653003
"('PUNCT', 'SCONJ', 'AUX')",6934,0.16114248956082977
"('NUM', 'NOUN', 'PUNCT')",6901,0.1603755870290289
"('CCONJ', 'NOUN', 'PUNCT')",6812,0.15830727414023255
"('ADP', 'PRON', 'PUNCT')",6746,0.15677346907663076
"('NOUN', 'PRON', 'AUX')",6695,0.15558825607293847
"('NOUN', 'ADV', 'ADP')",6642,0.15435656412792492
"('NOUN', 'ADP', 'ADJ')",6606,0.15351994318414214
"('AUX', 'ADJ', 'ADP')",6558,0.15240444859243174
"('ADV', 'PRON', 'VERB')",6522,0.15156782764864896
"('VERB', 'CCONJ', 'VERB')",6413,0.14903472534663995
"('ADP', 'DET', 'DET')",6329,0.14708260981114676
"('PUNCT', 'ADP', 'VERB')",6283,0.14601359416075765
"('CCONJ', 'ADJ', 'PUNCT')",6205,0.14420091544922825
"('NOUN', 'ADJ', 'AUX')",6204,0.14417767597856762
"('ADP', 'NOUN', 'SCONJ')",6174,0.14348049185874864
"('ADP', 'NUM', 'NOUN')",6154,0.143015702445536
"('PUNCT', 'AUX', 'ADV')",6088,0.1414818973819342
"('PUNCT', 'VERB', 'SCONJ')",6064,0.140924150086079
"('SCONJ', 'VERB', 'ADP')",6046,0.1405058396141876
"('VERB', 'ADP', 'PRON')",6002,0.13948330290511976
"('NOUN', 'ADP', 'PROPN')",5912,0.13739175054566277
"('ADP', 'VERB', 'NOUN')",5889,0.13685724272046823
"('VERB', 'VERB', 'ADP')",5825,0.1353699165981877
"('AUX', 'ADJ', 'PUNCT')",5817,0.13518400083290263
"('AUX', 'AUX', 'VERB')",5817,0.13518400083290263
"('NOUN', 'AUX', 'ADV')",5781,0.13434737988911985
"('DET', 'NOUN', 'SCONJ')",5713,0.13276709588419677
"('PUNCT', 'SPACE', 'VERB')",5633,0.13090793823134614
"('PUNCT', 'ADV', 'AUX')",5600,0.13014103569954524
"('NOUN', 'ADJ', 'VERB')",5545,0.12886286481321044
"('ADJ', 'CCONJ', 'VERB')",5490,0.1275846939268756
"('ADJ', 'PUNCT', 'NOUN')",5455,0.12677131245375345
"('VERB', 'PUNCT', 'ADV')",5450,0.12665511510045027
"('PRON', 'ADP', 'NOUN')",5447,0.12658539668846838
"('NOUN', 'AUX', 'ADJ')",5405,0.1256093389207218
"('ADV', 'PUNCT', 'VERB')",5323,0.12370370232654987
"('CCONJ', 'NOUN', 'ADP')",5275,0.1225882077348395
"('VERB', 'NOUN', 'PUNCT')",5083,0.11812622936799794
"('PUNCT', 'ADV', 'ADP')",5083,0.11812622936799794
"('VERB', 'ADP', 'ADJ')",5032,0.11694101636430566
"('ADJ', 'VERB', 'DET')",5016,0.11656918483373555
"('ADJ', 'PUNCT', 'SPACE')",5015,0.1165459453630749
"('PRON', 'VERB', 'VERB')",4958,0.11522129553541881
"('VERB', 'PUNCT', 'DET')",4946,0.11494242188749121
"('NOUN', 'PRON', 'PRON')",4810,0.11178185387764512
"('DET', 'NOUN', 'NOUN')",4789,0.11129382499377183
"('PUNCT', 'ADV', 'DET')",4768,0.11080579610989853
"('ADJ', 'PUNCT', 'CCONJ')",4748,0.11034100669668587
"('ADV', 'VERB', 'ADV')",4740,0.1101550909314008
"('ADP', 'PROPN', 'PUNCT')",4732,0.10996917516611575
"('VERB', 'NOUN', 'ADJ')",4731,0.1099459356954551
"('NOUN', 'VERB', 'ADV')",4729,0.10989945675413385
"('VERB', 'PUNCT', 'ADP')",4687,0.10892339898638725
"('ADJ', 'NOUN', 'ADJ')",4678,0.10871424375044154
"('ADJ', 'VERB', 'ADP')",4676,0.10866776480912027
"('AUX', 'ADJ', 'VERB')",4664,0.10838889116119269
"('PUNCT', 'SCONJ', 'ADV')",4618,0.10731987551080356
"('PUNCT', 'SCONJ', 'PRON')",4538,0.10546071785795291
"('NOUN', 'ADP', 'NUM')",4469,0.10385719438236925
"('NOUN', 'ADV', 'VERB')",4451,0.10343888391047783
"('PUNCT', 'AUX', 'ADJ')",4390,0.10202127620017923
"('PUNCT', 'SPACE', 'DET')",4375,0.10167268414026973
"('PUNCT', 'CCONJ', 'VERB')",4353,0.10116141578573579
"('PUNCT', 'ADV', 'SCONJ')",4321,0.10041775272459555
"('NOUN', 'ADJ', 'ADJ')",4298,0.09988324489940098
"('ADV', 'VERB', 'PUNCT')",4286,0.0996043712514734
"('NOUN', 'AUX', 'AUX')",4258,0.09895366607297565
"('CCONJ', 'ADP', 'DET')",4243,0.09860507401306616
"('PUNCT', 'NOUN', 'CCONJ')",4207,0.09776845306928338
"('PUNCT', 'PRON', 'AUX')",4122,0.09579309806312955
"('NUM', 'PUNCT', 'NUM')",4109,0.09549098494454134
"('SCONJ', 'ADV', 'VERB')",4104,0.09537478759123816
"('NOUN', 'ADJ', 'PRON')",4098,0.09523535076727437
"('ADJ', 'DET', 'NOUN')",4089,0.09502619553132867
"('ADP', 'PRON', 'VERB')",4070,0.09458464558877665
"('VERB', 'PUNCT', 'SCONJ')",4062,0.09439872982349157
"('VERB', 'SCONJ', 'VERB')",4056,0.09425929299952777
"('NOUN', 'SCONJ', 'DET')",4028,0.09360858782103006
"('NOUN', 'NOUN', 'PUNCT')",4027,0.09358534835036941
"('VERB', 'SCONJ', 'AUX')",4014,0.09328323523178118
"('PUNCT', 'NUM', 'NOUN')",3962,0.09207478275742827
"('PUNCT', 'VERB', 'NOUN')",3956,0.09193534593346447
"('SPACE', 'DET', 'NOUN')",3955,0.09191210646280383
"('ADP', 'VERB', 'SCONJ')",3934,0.09142407757893053
"('PUNCT', 'VERB', 'VERB')",3928,0.09128464075496674
"('VERB', 'PUNCT', 'AUX')",3912,0.09091280922439661
"('PUNCT', 'DET', 'ADJ')",3894,0.09049449875250522
"('PROPN', 'PUNCT', 'PUNCT')",3873,0.09000646986863192
"('AUX', 'VERB', 'NOUN')",3862,0.08975083569136495
"('PUNCT', 'CCONJ', 'ADV')",3858,0.08965787780872242
"('AUX', 'ADP', 'NOUN')",3855,0.08958815939674053
"('ADJ', 'PUNCT', 'PRON')",3855,0.08958815939674053
"('ADP', 'PRON', 'PRON')",3853,0.08954168045541926
"('PRON', 'VERB', 'NOUN')",3842,0.0892860462781523
"('NOUN', 'PUNCT', 'ADJ')",3823,0.08884449633560026
"('CCONJ', 'ADV', 'VERB')",3820,0.08877477792361836
"('ADP', 'NOUN', 'NOUN')",3776,0.08775224121455051
"('ADV', 'ADJ', 'CCONJ')",3751,0.08717125444803468
"('VERB', 'ADV', 'ADV')",3714,0.08631139403359127
"('NOUN', 'CCONJ', 'ADV')",3707,0.08614871773896682
"('NOUN', 'ADV', 'AUX')",3693,0.08582336514971797
"('NOUN', 'CCONJ', 'ADJ')",3682,0.085567730972451
"('ADP', 'PRON', 'ADP')",3663,0.08512618102989898
"('DET', 'NOUN', 'DET')",3620,0.08412688379149175
"('ADJ', 'AUX', 'VERB')",3610,0.08389448908488542
"('ADV', 'AUX', 'ADJ')",3597,0.08359237596629719
"('VERB', 'ADV', 'ADJ')",3560,0.08273251555185376
"('DET', 'NOUN', 'PROPN')",3558,0.0826860366105325
"('ADJ', 'ADP', 'PRON')",3542,0.08231420507996237
"('NOUN', 'SCONJ', 'VERB')",3531,0.08205857090269542
"('VERB', 'SCONJ', 'PRON')",3489,0.08108251313494882
"('CCONJ', 'ADJ', 'ADP')",3463,0.08047828689777235
"('VERB', 'ADJ', 'NOUN')",3460,0.08040856848579046
"('NOUN', 'ADP', 'ADV')",3445,0.08005997642588096
"('SCONJ', 'ADV', 'AUX')",3381,0.07857265030360044
"('NOUN', 'PROPN', 'PUNCT')",3360,0.07808462141972715
"('ADP', 'VERB', 'CCONJ')",3331,0.07741067677056879
"('VERB', 'ADP', 'ADV')",3298,0.0766437742387679
"('PUNCT', 'NOUN', 'ADJ')",3292,0.0765043374148041
"('PRON', 'PRON', 'AUX')",3286,0.0763649005908403
"('ADJ', 'NOUN', 'CCONJ')",3281,0.07624870323753713
"('CCONJ', 'PRON', 'VERB')",3240,0.07529588494045117
"('AUX', 'VERB', 'CCONJ')",3233,0.07513320864582675
"('CCONJ', 'AUX', 'VERB')",3222,0.07487757446855978
"('PROPN', 'PROPN', 'PUNCT')",3219,0.07480785605657789
"('ADV', 'AUX', 'ADV')",3205,0.07448250346732903
"('PUNCT', 'PUNCT', 'VERB')",3192,0.07418039034874079
"('ADV', 'VERB', 'NOUN')",3187,0.07406419299543764
"('SCONJ', 'DET', 'DET')",3186,0.07404095352477699
"('VERB', 'PRON', 'ADP')",3173,0.07373884040618876
"('NOUN', 'ADJ', 'ADV')",3160,0.07343672728760053
"('ADJ', 'CCONJ', 'ADP')",3151,0.07322757205165484
"('ADP', 'AUX', 'VERB')",3142,0.07301841681570914
"('CCONJ', 'VERB', 'ADV')",3129,0.0727163036971209
"('NOUN', 'AUX', 'DET')",3110,0.07227475375456888
"('ADJ', 'CCONJ', 'DET')",3092,0.07185644328267748
"('VERB', 'ADV', 'NOUN')",3080,0.07157756963474989
"('VERB', 'PUNCT', 'SPACE')",3063,0.07118249863351912
"('PROPN', 'PUNCT', 'VERB')",3048,0.07083390657360962
"('ADJ', 'PRON', 'VERB')",3034,0.07050855398436078
"('ADV', 'PUNCT', 'DET')",2978,0.06920714362736531
"('ADJ', 'ADJ', 'PUNCT')",2969,0.06899798839141962
"('PUNCT', 'SPACE', 'SCONJ')",2958,0.06874235421415265
"('ADP', 'ADV', 'VERB')",2943,0.06839376215424316
"('VERB', 'NOUN', 'CCONJ')",2936,0.06823108585961872
"('AUX', 'VERB', 'SCONJ')",2933,0.06816136744763683
"('ADJ', 'PUNCT', 'PUNCT')",2915,0.06774305697574542
"('NOUN', 'NOUN', 'ADP')",2911,0.06765009909310289
"('ADP', 'PRON', 'AUX')",2884,0.0670226333852658
"('VERB', 'ADJ', 'PUNCT')",2861,0.06648812556007125
"('ADJ', 'CCONJ', 'NOUN')",2831,0.06579094144025226
"('ADJ', 'PUNCT', 'ADJ')",2827,0.06569798355760971
"('ADP', 'NOUN', 'PROPN')",2825,0.06565150461628845
"('PROPN', 'PUNCT', 'PROPN')",2822,0.06558178620430656
"('VERB', 'VERB', 'PUNCT')",2768,0.06432685478863237
"('PROPN', 'ADP', 'NOUN')",2761,0.06416417849400793
"('ADV', 'ADV', 'ADJ')",2753,0.06397826272872287
"('SPACE', 'VERB', 'DET')",2748,0.0638620653754197
"('PROPN', 'PUNCT', 'ADP')",2712,0.06302544443163692
"('PUNCT', 'SPACE', 'ADP')",2704,0.06283952866635184
"('NOUN', 'SCONJ', 'AUX')",2697,0.06267685237172742
"('ADP', 'VERB', 'VERB')",2689,0.06249093660644236
"('PUNCT', 'DET', 'DET')",2662,0.061863470898605256
"('PUNCT', 'ADV', 'PRON')",2657,0.061747273545302094
"('PUNCT', 'AUX', 'AUX')",2648,0.0615381183093564
"('AUX', 'DET', 'ADJ')",2640,0.06135220254407134
"('ADV', 'ADP', 'PRON')",2639,0.0613289630734107
"('AUX', 'AUX', 'ADJ')",2631,0.06114304730812563
"('PUNCT', 'ADJ', 'PUNCT')",2611,0.06067825789491297
"('CCONJ', 'NOUN', 'ADJ')",2577,0.05988811589245145
"('CCONJ', 'ADP', 'VERB')",2571,0.059748679068487645
"('PUNCT', 'CCONJ', 'DET')",2571,0.059748679068487645
"('ADV', 'PUNCT', 'ADV')",2544,0.05912121336065056
"('PRON', 'DET', 'NOUN')",2473,0.057471210943745604
"('ADJ', 'CCONJ', 'ADV')",2471,0.05742473200242434
"('PUNCT', 'CCONJ', 'AUX')",2467,0.05733177411978181
"('SCONJ', 'PRON', 'AUX')",2452,0.05698318205987231
"('PUNCT', 'SPACE', 'NOUN')",2448,0.05689022417722978
"('SCONJ', 'AUX', 'ADJ')",2444,0.05679726629458725
"('SCONJ', 'VERB', 'VERB')",2442,0.05675078735326598
"('PUNCT', 'PUNCT', 'PUNCT')",2430,0.056471913705338384
"('NOUN', 'VERB', 'NOUN')",2429,0.05644867423467775
"('PUNCT', 'PUNCT', 'DET')",2410,0.05600712429212572
"('ADP', 'PRON', 'ADJ')",2398,0.05572825064419812
"('VERB', 'ADV', 'VERB')",2385,0.055426137525609896
"('ADV', 'PUNCT', 'AUX')",2381,0.05533317964296736
"('NOUN', 'VERB', 'PUNCT')",2376,0.0552169822896642
"('CCONJ', 'VERB', 'PUNCT')",2366,0.054984587583057874
"('ADV', 'PUNCT', 'SCONJ')",2359,0.05482191128843343
"('PRON', 'ADJ', 'PUNCT')",2348,0.05456627711116647
"('VERB', 'PUNCT', 'NOUN')",2342,0.054426840287202675
"('PUNCT', 'VERB', 'PUNCT')",2342,0.054426840287202675
"('AUX', 'VERB', 'VERB')",2331,0.05417120610993571
"('NOUN', 'CCONJ', 'PRON')",2328,0.05410148769795381
"('NOUN', 'ADV', 'DET')",2322,0.05396205087399001
"('ADV', 'DET', 'DET')",2321,0.05393881140332938
"('PUNCT', 'SPACE', 'PROPN')",2305,0.053566979872759254
"('PRON', 'VERB', 'SCONJ')",2301,0.053474021990116714
"('NOUN', 'SCONJ', 'PRON')",2299,0.05342754304879545
"('ADP', 'VERB', 'ADJ')",2288,0.053171908871528485
"('PRON', 'AUX', 'ADV')",2280,0.05298599310624342
"('ADP', 'VERB', 'PRON')",2276,0.05289303522360089
"('ADV', 'NOUN', 'ADP')",2267,0.05268387998765519
"('PUNCT', 'CCONJ', 'ADP')",2231,0.051847259043872405
"('ADP', 'NUM', 'PUNCT')",2227,0.051754301161229865
"('ADV', 'NUM', 'NOUN')",2220,0.051591624866605436
"('ADV', 'PUNCT', 'ADP')",2218,0.05154514592528417
"('PRON', 'ADP', 'DET')",2217,0.05152190645462353
"('ADV', 'SCONJ', 'VERB')",2216,0.0514986669839629
"('PUNCT', 'NUM', 'PUNCT')",2212,0.051405709101320377
"('VERB', 'PUNCT', 'CCONJ')",2209,0.05133599068933847
"('ADJ', 'NOUN', 'VERB')",2198,0.05108035651207151
"('VERB', 'ADV', 'SCONJ')",2179,0.05063880656951948
"('NOUN', 'ADV', 'PUNCT')",2177,0.050592327628198215
"('VERB', 'VERB', 'ADV')",2175,0.05054584868687694
"('ADV', 'SCONJ', 'DET')",2167,0.05035993292159188
"('SCONJ', 'ADV', 'PRON')",2163,0.050266975038949356
"('SCONJ', 'AUX', 'ADV')",2162,0.05024373556828872
"('AUX', 'ADJ', 'CCONJ')",2138,0.04968598827243353
"('ADV', 'ADJ', 'VERB')",2135,0.049616269860451624
"('PRON', 'ADV', 'VERB')",2133,0.049569790919130365
"('PRON', 'PUNCT', 'VERB')",2109,0.049012043623275166
"('PROPN', 'PUNCT', 'NOUN')",2106,0.04894232521129326
"('VERB', 'PUNCT', 'PUNCT')",2099,0.04877964891666883
"('PUNCT', 'ADJ', 'ADP')",2098,0.0487564094460082
"('ADJ', 'ADJ', 'ADP')",2090,0.04857049368072314
"('ADV', 'ADV', 'ADP')",2088,0.04852401473940187
"('ADV', 'SCONJ', 'AUX')",2087,0.048500775268741234
"('VERB', 'NUM', 'NOUN')",2085,0.048454296327419974
"('ADV', 'VERB', 'VERB')",2075,0.04822190162081364
"('PUNCT', 'ADV', 'ADV')",2071,0.04812894373817111
"('ADJ', 'ADV', 'ADP')",2057,0.04780359114892224
"('PUNCT', 'ADP', 'PRON')",2034,0.04726908332372769
"('ADV', 'VERB', 'SCONJ')",2033,0.04724584385306705
"('VERB', 'ADP', 'NUM')",2032,0.04722260438240642
"('ADP', 'ADV', 'PUNCT')",2030,0.047176125441085154
"('ADJ', 'NOUN', 'PRON')",2028,0.04712964649976389
"('SCONJ', 'VERB', 'ADV')",2028,0.04712964649976389
"('VERB', 'PRON', 'PRON')",1978,0.04596767296673224
"('ADV', 'ADV', 'PUNCT')",1970,0.045781757201447164
"('PUNCT', 'PUNCT', 'ADP')",1940,0.04508457308162817
"('PROPN', 'PUNCT', 'DET')",1926,0.04475922049237931
"('PRON', 'VERB', 'CCONJ')",1908,0.04434091002048792
"('ADJ', 'PUNCT', 'PROPN')",1893,0.043992317960578425
"('VERB', 'ADJ', 'ADP')",1890,0.04392259954859652
"('SCONJ', 'VERB', 'PUNCT')",1886,0.04382964166595399
"('PRON', 'AUX', 'DET')",1884,0.04378316272463272
"('SCONJ', 'VERB', 'NOUN')",1884,0.04378316272463272
"('PUNCT', 'AUX', 'DET')",1874,0.04355076801802639
"('VERB', 'ADP', 'AUX')",1872,0.04350428907670513
"('VERB', 'SCONJ', 'ADV')",1869,0.04343457066472323
"('PUNCT', 'VERB', 'PRON')",1857,0.043155697016795634
"('VERB', 'PUNCT', 'PRON')",1836,0.04266766813292234
"('AUX', 'ADJ', 'SCONJ')",1820,0.042295836602352206
"('ADJ', 'NOUN', 'AUX')",1806,0.04197048401310335
"('AUX', 'VERB', 'ADJ')",1805,0.04194724454244271
"('PRON', 'ADP', 'VERB')",1799,0.04180780771847891
"('PUNCT', 'ADP', 'ADJ')",1780,0.04136625777592688
"('PUNCT', 'PUNCT', 'ADV')",1776,0.041273299893284356
"('NOUN', 'CCONJ', 'AUX')",1773,0.04120358148130245
"('PRON', 'VERB', 'ADJ')",1772,0.041180342010641816
"('NOUN', 'ADV', 'ADV')",1765,0.041017665716017386
"('PUNCT', 'ADP', 'ADV')",1755,0.04078527100941106
"('CCONJ', 'DET', 'ADJ')",1747,0.04059935524412599
"('NOUN', 'PUNCT', 'NUM')",1745,0.04055287630280473
"('PUNCT', 'PRON', 'PRON')",1743,0.04050639736148346
"('DET', 'NUM', 'NOUN')",1739,0.04041343947884093
"('PRON', 'AUX', 'ADJ')",1715,0.039855692182985736
"('PUNCT', 'NOUN', 'DET')",1706,0.03964653694704003
"('ADP', 'ADJ', 'PUNCT')",1706,0.03964653694704003
"('ADV', 'DET', 'ADJ')",1698,0.03946062118175497
"('NOUN', 'PRON', 'ADV')",1697,0.03943738171109434
"('AUX', 'ADV', 'ADV')",1697,0.03943738171109434
"('ADP', 'PRON', 'DET')",1688,0.03922822647514864
"('PUNCT', 'PROPN', 'PROPN')",1688,0.03922822647514864
"('AUX', 'AUX', 'ADV')",1684,0.03913526859250611
"('ADV', 'ADV', 'VERB')",1669,0.03878667653259661
"('PUNCT', 'SPACE', 'ADV')",1649,0.03832188711938395
"('ADP', 'ADV', 'ADP')",1641,0.03813597135409888
"('NOUN', 'VERB', 'SCONJ')",1640,0.03811273188343825
"('PRON', 'AUX', 'AUX')",1619,0.03762470299956496
"('NOUN', 'ADP', 'AUX')",1614,0.03750850564626179
"('CCONJ', 'VERB', 'NOUN')",1600,0.037183153057012926
"('ADJ', 'SCONJ', 'DET')",1591,0.03697399782106723
"('PRON', 'ADV', 'AUX')",1590,0.03695075835040659
"('AUX', 'VERB', 'PRON')",1585,0.03683456099710343
"('ADP', 'PROPN', 'PROPN')",1583,0.03678808205578217
"('CCONJ', 'ADV', 'ADJ')",1562,0.036300053171908875
"('NOUN', 'DET', 'DET')",1562,0.036300053171908875
"('VERB', 'ADP', 'PROPN')",1560,0.0362535742305876
"('PROPN', 'PUNCT', 'AUX')",1559,0.03623033475992697
"('VERB', 'ADV', 'CCONJ')",1542,0.03583526375869621
"('PUNCT', 'CCONJ', 'PRON')",1538,0.03574230587605368
"('PUNCT', 'VERB', 'ADJ')",1530,0.03555639011076861
"('PUNCT', 'ADV', 'ADJ')",1527,0.03548667169878671
"('AUX', 'PRON', 'ADP')",1527,0.03548667169878671
"('CCONJ', 'ADV', 'ADP')",1521,0.035347234874822914
"('PUNCT', 'PUNCT', 'AUX')",1514,0.035184558580198484
"('DET', 'DET', 'ADJ')",1503,0.03492892440293152
